IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
F03B;9;81,54;0;114,75;1,05;1,78;14,63;28,51;4,26;42,05;58,68;347,25
F03B;10;36,42;0;162,09;6,43;328,69;0;165,37;35,19;24,85;77,97;837,01
F03B;11;47,26;0,13;119,15;0,94;39,05;0;4,68;8,16;15,28;40,16;274,81
F03C;1;711,95;1390,24;87,42;94,77;103;0;136,43;102,42;374,65;1078,02;4078,9
F03C;2;651,72;1426,29;28,46;164,02;110,07;0;304,7;6,77;281,02;651,56;3624,61
F03C;4;1237,51;0;1097,27;117,19;105,93;2111,05;740,19;1282,14;421,64;688,12;7801,04
F03C;5;612,3;0;379,02;66,31;44,86;0;164,9;48,64;95,73;162,32;1574,08
F03C;7;84,76;0;94,23;6,79;1,17;17,33;55,69;114,39;45,5;72,18;492,04
F03C;8;4,07;0;5,04;0,08;0;0;1,11;1,57;1,56;2,67;16,1
F03C;9;78,16;0;97,8;1,44;3,11;0;19,3;9,28;37,19;50,86;297,14
F03C;10;41,38;0;190,83;17,31;349,38;0;184,65;47,67;26,9;88,68;946,8
F03C;11;93,98;0,72;186,26;1,91;5,09;0;8,47;13,62;27,18;73,61;410,84
F03D;1;931,12;1591,59;78,07;61,59;25,61;0;160,92;37,24;339,1;896,65;4121,89
F03D;2;718,3;1091,09;27,15;114,66;61,26;0;196,24;1,02;230,4;508,47;2948,59
F03D;4;1501,4;0;1047,6;43,54;103,55;708,92;608,26;1702,26;373,82;678,79;6768,14
F03D;5;478,5;0;363,73;66,76;11,84;0;145,56;124,27;84,96;162,63;1438,25
F03D;7;0,05;0;0,1;0;0;0;0,01;0;0,08;0,05;0,29
F03D;9;86,21;0;89,94;1,4;0;0;38,26;8,68;29,65;45,91;300,05
F03D;10;18,99;0;90,74;2,19;199,9;0;103,72;17,61;16,36;50,23;499,74
F03D;11;41,64;0,07;94,88;0,37;0;0;3,39;5,26;9,04;29,83;184,48
F03E;1;508,55;1120,9;69,94;93,28;70,23;0;115,35;74,06;319,81;906,53;3278,65
F03E;2;480,77;1159,86;21,08;141,42;90,47;0;256,57;7,2;233,38;540,18;2930,93
F03E;4;1019,55;0;971,64;125,65;54,68;1751,84;690,47;990,74;400,11;623,15;6627,83
F03E;5;561,41;0;325,79;57,63;24,78;0;149,3;14,15;90,6;143,04;1366,7
F03E;7;36,75;0;42,86;4,07;0,32;11,43;29,39;53,02;21,09;31,92;230,85
F03E;8;1,71;0;1,83;0,04;0;0;0,74;0,45;0,61;1,3;6,68
F03E;9;60,12;0;82,75;1,03;1,92;1,22;10,7;11,49;33,16;44,91;247,3
F03E;10;41,74;0;181,96;18,59;268,84;0;168,02;36,73;25,32;83,71;824,91
F03E;11;74,86;0,47;162,07;1,83;14,97;0;6,68;14,89;24,07;62,63;362,47
F03F;1;427,98;936,37;61,15;84,71;68,2;0;99,68;46,91;283,62;777,6;2786,22
F03F;2;394,84;948,49;15,98;112,16;80,19;0;184,67;7,53;198,76;459,66;2402,28
F03F;4;870,55;0;840,78;123,89;24,22;1558,06;602,69;957,86;357,55;567,49;5903,09
F03F;5;511,73;0;298,74;48,7;28,71;0;138,85;5,33;82,59;130,3;1244,95
F03F;7;4,1;0;4,56;0,35;0,5;6,18;2,09;1,52;1,54;3,02;23,86
F03F;8;0,62;0;0,56;0,01;0,01;0,02;0,1;0,6;0,17;0,26;2,35
F03F;9;51,68;0;72,27;0,69;0,71;0;7,74;7,02;27,8;39,15;207,06
F03F;10;39,48;0;160,34;9,01;179,55;0;153,26;22,98;22,01;77,38;664,01
F03F;11;61,78;0,38;132,83;0,89;11,3;0;5,81;12,84;21,41;53,49;300,73
F05Z;1;449,99;1111,14;68,12;102,43;164,32;0;118,48;23,54;280,41;832,81;3151,24
F05Z;2;780,87;1823,97;38,9;245,93;386,46;1,43;421,45;31,55;349,71;827,6;4907,87
F05Z;4;1211,74;0;1296,61;170,33;180,57;976,24;918,97;1237,11;501,64;838,29;7331,5
F05Z;5;685,33;0;406,69;58,94;79,48;0;164,11;17,62;105,64;176,2;1694,01
F05Z;7;66,39;0;67,78;4,89;3,47;19,3;41,26;92,8;31,64;54,54;382,07
F05Z;8;1,42;0;1,19;0,03;0;0;0,6;0,27;0,57;1,03;5,11
F05Z;9;95,27;0;126,75;1,09;13,02;1,42;20,35;11,08;58,11;79,37;406,46
F05Z;10;61,06;0;233,66;23,52;621,45;0;227,17;46,05;32,22;103,57;1348,7
F05Z;11;75,3;0,84;156,8;3,74;114,14;0;6,54;10,57;23,16;57,88;448,97
F06A;1;916,93;1975,52;111,95;186,66;588,29;0;249,44;58,62;682,36;1746,91;6516,68
F06A;2;948,84;2263,18;41,24;340,6;847,12;0;768,91;8,12;466,14;1107,3;6791,45
F06A;4;1798,92;0;1778,22;286,98;29,76;1178,26;1688,2;1168,54;799,84;1295,22;10023,94
F06A;5;1096,33;0;676,92;114,54;114,19;0;286,67;10,78;180,52;294,05;2774
F06A;7;74,01;0;94,31;10,35;0,05;0,9;82,72;116,69;39,58;73,48;492,09
F06A;8;16,18;0;14,38;0,85;0;0;5,74;0,47;6,91;13,89;58,42
F06A;9;123,77;0;152,51;1,94;0,04;4,58;26,77;46,05;70,13;91,14;516,93
F06A;10;119,64;0;446,52;126,06;925,95;0;401,32;31,72;64,35;208,96;2324,52
F06A;11;137,53;0,43;225,67;3,87;0;0;12,96;63,73;32,48;91,94;568,61
F06B;1;910,36;1957,7;79,32;185,67;150,53;0;219,57;47,37;541,16;1558,32;5650
F06B;2;871,47;2009,9;29,63;275,8;154,61;0;540,63;19,5;417,1;966,2;5284,84
F06B;4;1303,88;0;1306,42;208,44;87,96;633,75;1171,07;996,74;548,93;898,48;7155,67
F06B;5;772,93;0;492,68;82,14;58,1;0;214,94;19,46;113,89;207,09;1961,23
F06B;7;80,19;0;98,4;6,42;8,85;450,43;67,72;133,49;44,25;77,39;967,14
F06B;8;3,56;0;3,74;0,04;0;0,02;1,08;0,05;1,31;2,17;11,97
F06B;9;99,64;0;162,61;1,19;0,08;3,94;17,43;32,7;57,94;76,44;451,97
F06B;10;65,07;0;264,62;27,39;418,06;0;275,06;33,04;38,27;124,52;1246,03
F06B;11;69,84;0,85;259,9;0,98;12,65;0;8,95;17,67;28,3;87,73;486,87
F06C;1;475,9;989,03;67,98;97,96;128,92;0;116,29;23,98;331,17;840,32;3071,55
F06C;2;728,8;1690,01;28,41;252,13;337,03;3,65;624,06;7,59;318,95;750,16;4740,79
F06C;4;1205,82;0;1258,25;147,86;114,06;183,1;1045,13;1005,8;458,61;764,16;6182,79
F06C;5;680,16;0;411,65;57,94;75,17;0;167,85;11,55;106,73;173,46;1684,51
F06C;7;19,59;0;25,12;2,42;0,04;7,66;20,39;28,51;11,68;18,48;133,89
F06C;8;3,18;0;3,38;0,05;0;0;1,18;1,63;1,39;2,01;12,82
F06C;9;72,5;0;92,44;0,78;1,77;0;12,15;4,71;44,07;55,96;284,38
F06C;10;52,87;0;216,17;106,51;587,62;0;230,01;66,4;32,29;94,67;1386,54
F06C;11;65,42;0,63;157,36;1,11;49,17;0;6,77;13,73;19,8;52,26;366,25
F06D;1;520,11;1049,39;89,01;80,68;30,75;0;108,54;37,84;315,53;888,96;3120,81
F06D;2;708,72;1597,97;31,23;162,96;97,35;1,19;320,36;2,88;324,68;834,35;4081,69
F06D;4;896,46;0;981,96;126,49;118,36;62,77;817,83;689,51;338,95;596,3;4628,63
F06D;5;529,4;0;318,17;38,79;55,97;0;119,49;19,66;76,69;137,65;1295,82
F06D;7;147,3;0;195,72;12,77;14,5;45,68;115,07;228,64;78,48;137,26;975,42
F06D;8;3,24;0;4,05;0,09;0;0,01;0,9;1,4;1,42;2,02;13,13
F06D;9;56,39;0;79,42;0,73;0,58;0;9,52;4,79;30,74;38,02;220,19
F06D;10;34,66;0;167,18;8,38;270;0;156,91;55,91;23,06;74,2;790,3
F06D;11;78,67;1,59;170,81;2,88;2,86;0;9,83;19,84;24,04;68,37;378,89
F06E;1;549,26;1169,55;88,78;84,35;26,88;0;111,2;40,92;326,82;988,02;3385,78
F06E;2;451,6;1092,34;20,84;109,38;49,16;1,13;208,72;3,24;210,38;519,05;2665,84
F06E;4;957,98;0;981,3;114,33;96,81;47,39;739,26;932,05;363,36;562,96;4795,44
F06E;5;541,18;0;326,28;46,19;34,42;0;133,81;35,51;86,89;143,5;1347,78
F06E;7;108,59;0;136,37;9,85;1,45;18,09;91,01;173,38;59,22;95,73;693,69
F06E;8;2,83;0;3,49;0,09;0;0,19;1,76;0,81;1,14;2,45;12,76
F06E;9;57,47;0;86,99;0,78;0,09;0;10,89;9,98;32,77;37,94;236,91
F06E;10;28,34;0;144,34;7,08;161,07;0;137,12;45,17;22,28;64,91;610,31
F06E;11;87,79;1,24;168,61;2,45;2,99;0;8,75;17,75;27,08;71,67;388,33
F06F;1;391,33;822,49;58,35;76,58;33,88;0;90,32;88,6;246,48;701,58;2509,61
F06F;2;402,57;940,47;18,43;112,71;61,16;0;225,75;4,86;194,02;456,67;2416,64
F06F;4;934,31;0;917,01;117,42;66,87;17,81;736,94;860,55;358,72;584,54;4594,17
F06F;5;528,16;0;307,32;52,57;19,01;0;139,2;13,46;77,11;135,84;1272,67
F06F;7;1,01;0;1,17;0,16;0;0,88;1,59;1,41;0,56;0,93;7,71
F06F;8;0,66;0;0,89;0,01;0;0,01;0,29;0,11;0,27;0,53;2,77
F06F;9;42,21;0;64,8;0,38;0,39;0,01;7,17;3,54;24,22;33,32;176,04
F06F;10;28,34;0;138,28;14,3;187,69;0;134,92;32,69;17,8;65,8;619,82
F06F;11;37,19;0,35;102,09;0,42;7,96;0;4,23;13,02;12,37;38,62;216,25
F07A;1;499,19;1039,16;61,97;86,11;112,65;0;107,34;71,38;303,49;843,19;3124,48
F07A;2;563,88;1285,89;26,56;162,46;262,63;0;285,18;9,09;259,39;580,34;3435,42
F07A;4;1098,39;0;1039,74;110,56;79,38;1771,09;742,65;1274,03;428,08;742,76;7286,68
F07A;5;601,39;0;346,03;63,47;46,9;0;155,77;25,75;87,41;156,14;1482,86
F07A;7;32,06;0;38,41;3,2;0,05;5,18;22,57;43,36;19,19;29,54;193,56
F07A;8;1,16;0;1,08;0,02;0;0;0,5;0,48;0,42;0,92;4,58
F07A;9;77,59;0;99,54;1,18;1,35;0;14,65;14,19;44,42;55,75;308,67
F07A;10;45,86;0;212,02;11,63;363,24;0;197,13;37,92;32,12;101,35;1001,27
F07A;11;65,34;0,24;144,94;1,32;6,2;0;6,49;6,92;19;52,92;303,37
F07B;1;445,93;942,29;56,1;67,24;35,81;0;98,89;33,83;265,97;723,23;2669,29
F07B;2;503,02;1265,28;26,34;187,32;76,06;5,69;312,77;5,8;271,13;564,26;3217,67
F07B;4;982,45;0;862,53;75,57;55,85;347,24;628,82;921,69;367,06;550,93;4792,14
F07B;5;504,4;0;304,12;56,26;13,69;0;135,06;51,26;82,06;132,91;1279,76
F07B;7;15,11;0;17,26;0,93;0,04;7,63;8,26;23,03;8,12;11,66;92,04
F07B;8;1,16;0;1,38;0,03;0;0;0,44;0,02;0,61;0,93;4,57
F07B;9;59,04;0;90,19;0,61;1,82;0;11,7;6,37;40,07;44,51;254,31
F07B;10;35,43;0;157,74;10,4;221,54;0;145,58;20,8;26,36;73,3;691,15
F07B;11;47,59;0,27;105,79;0,99;13,11;0;4,55;7,76;14,05;37,08;231,19
F08A;1;647,55;1265,34;80,99;123,5;312,27;0;116,5;7,74;358,43;1063,69;3976,01
F08A;2;976,71;2123,86;41,88;304,76;445,34;0;411,74;14,64;396,67;928,86;5644,46
F08A;4;1532,44;0;1070,55;54,81;128,4;829,86;646,83;542,37;466,54;825,06;6096,86
F08A;5;821,01;0;468,95;62,41;97,53;0;183,51;15,98;105,63;208,07;1963,09
F08A;7;13,61;0;12,38;0,99;0;2,08;7,73;10,18;4,89;8,54;60,4
F08A;8;5,54;0;5,63;0,16;0;0,04;2,39;0,3;2,73;3,4;20,19
F08A;9;138,97;0;140,56;2,46;2,76;6,16;33,79;86,7;87,44;92,96;591,8
F08A;10;50,09;0;282,76;17,67;1057,26;0;244,29;107,25;43,12;125,36;1927,8
F08A;11;112,2;5,96;207,14;5,5;12,83;0;12,62;12,83;27,56;87,36;484
F08B;1;708,98;1418,49;89,57;131,79;34,37;0;153,31;15,08;391,64;1167,22;4110,45
F08B;2;433,28;871,02;10,58;98;36,42;0;151,92;6,69;167,26;426,57;2201,74
F08B;4;1167,54;0;771,34;30,4;29,31;699,74;480,53;179,65;372,91;595,25;4326,67
F08B;5;672,38;0;402,96;37,9;10,77;0;132,96;1,9;81,66;171,03;1511,56
F08B;7;17,14;0;18,09;1,14;0,1;2,24;9,62;13,65;6,37;11,44;79,79
F08B;8;10,13;0;9,81;0,38;0,01;0,16;4,19;1,36;4,19;6,75;36,98
F08B;9;117,4;0;114,35;2,89;0,92;31,95;37,22;136,62;56,66;74,18;572,19
F08B;10;31,65;0;149,95;4,92;260,25;0;111,48;74;19,08;68,18;719,51
F08B;11;85,38;1,59;157,05;2,97;0,01;0;12,03;16,76;18,74;73,49;368,02
F08C;1;708,2;1451,73;84,91;144,71;27,13;0;167,74;15,45;380,07;1167,75;4147,69
F08C;2;228,97;490,3;5,52;58,83;12,12;0;82,54;2,41;103,63;253,62;1237,94
F08C;4;828,29;0;566,91;23,39;18,78;544,41;369,22;121,73;274,83;418,58;3166,14
F08C;5;496,89;0;311,02;28,22;5,11;0;102,45;0,6;62,65;128,93;1135,87
F08C;7;18,91;0;19,57;1,06;0,1;24,08;10,63;20,69;7,24;11,67;113,95
F08C;8;10,23;0;9,78;0,39;0;0;4,82;0,88;4,63;5,81;36,54
F08C;9;128,39;0;123,14;2,32;2,41;65,45;36,92;191,11;54,86;85,75;690,35
F08C;10;19,86;0;112,64;5,72;137,96;0;85,65;54,24;14,48;47,53;478,08
F08C;11;76,45;2,22;136,5;1,9;0,48;0;12,61;12,08;16,95;63,6;322,79
F08D;1;520,8;915,51;66,12;87,68;11,78;0;106,03;2,73;276,77;831,61;2819,03
F08D;2;135,21;288,76;3,72;34;3,99;0;49,93;1,68;59,73;144,9;721,92
F08D;4;867,51;0;561,73;25,5;15,01;557,54;323,29;156,18;264,57;428,26;3199,59
F08D;5;493,91;0;308,58;30,12;2,56;0;102,65;1,7;61,1;124,1;1124,72
F08D;7;7,5;0;6,86;0,59;0,18;0,88;3,53;4,43;2,52;4,42;30,91
F08D;8;2,21;0;2,42;0,09;0,29;0;0,89;0,25;1,03;1,46;8,64
F08D;9;73,08;0;64,86;1,78;1,06;23,74;20,94;79,11;29,49;44,1;338,16
F08D;10;13,27;0;71,09;3,34;66,49;0;56,09;21,52;9,38;32,36;273,54
F08D;11;62,34;1,95;87,84;1,6;4,05;0;8,06;5,86;12,35;41,75;225,8
F08E;1;462,88;774,04;56,51;73,92;7,74;0;91,91;4,46;238,72;736,23;2446,41
F08E;2;57,37;118,55;1,02;14,26;3,74;0;19,82;1,42;23,68;61,05;300,91
F08E;4;641,58;0;438,74;18,39;10,91;461,25;269,32;114,56;206,09;328,61;2489,45
F08E;5;388,61;0;244,68;21,44;0,83;0;77,13;0,61;46,92;98,48;878,7
F08E;7;5,93;0;4,87;0,3;0,24;2,06;1,88;6,99;1,56;2,93;26,76
F08E;8;2,09;0;2,38;0,09;0;0;0,76;0,28;1,01;1,4;8,01
F08E;9;66,06;0;57,49;1,19;0,8;23,44;19,76;80,63;24,12;41,32;314,81
F08E;10;7,97;0;50;2,41;24,82;0;38,83;16,65;6,52;22,86;170,06
F08E;11;50,03;2,06;66,23;1,21;0,92;0;7,5;3,9;8,92;32,17;172,94
F08F;1;349,39;581,94;35,68;53,33;7,03;0;62,81;3,07;182,15;554,41;1829,81
F08F;2;32,07;63,67;0,38;7,94;0,26;0;9,94;0,34;12,48;32,86;159,94
F08F;4;491,02;0;371,74;15,34;8,92;337,98;207,97;145,47;184,16;276,8;2039,4
F08F;5;327,33;0;212,33;17,72;0,13;0;62,76;0,15;40;85,46;745,88
F08F;7;3,95;0;3,5;0,17;0;0,03;1,25;9,72;0,98;1,79;21,39
F08F;8;1,33;0;1,23;0,05;0;0;0,67;0,08;0,51;0,82;4,69
F08F;9;40,99;0;34,95;0,88;0,13;20,78;13,6;77,61;15,39;23,6;227,93
F08F;10;7,74;0;41,21;1,43;18,78;0;28,69;16,53;5,55;18,78;138,71
F08F;11;44,27;1,71;44,24;0,97;0;0;5,87;1,63;6,62;23,86;129,17
F09A;1;604,34;1336,01;45,2;75,8;9,67;0;124,68;13,73;316,9;771,09;3297,42
F09A;2;516,84;979,18;16,81;109,56;100,11;0;190,6;2,28;217,62;457,53;2590,53
F09A;4;625,06;0;398,09;19,49;11,32;10,93;272,27;451,97;173,19;314,2;2276,52
F09A;5;340,14;0;209,21;37,42;0,74;0;92,84;149,09;58,35;102,45;990,24
F09A;7;72,83;0;52,48;2;0,17;131,46;42,45;44,43;41,96;49,12;436,9
F09A;9;49,81;0;63,94;0,6;0;0;13,59;21,61;21,59;32,79;203,93
F09A;10;20,06;0;100,47;1,95;51,27;0;99;15,59;16,61;48,36;353,31
F09A;11;56,61;0,07;104,65;0,19;0;0;5,24;1,97;12,26;35,47;216,46
F09B;1;416,22;839,41;43,33;70,42;22,94;0;79,79;22,65;246,2;691,27;2432,23
F09B;2;519,6;1178,71;18,51;144;52,91;3,7;232,79;7,63;245,17;575,92;2978,94
F09B;4;247,66;0;204,21;19,65;3,45;111,55;154,75;144,29;114,21;169,47;1169,24
F09B;5;191,88;0;120,29;18,9;0,09;0;46,73;7,16;28,97;49,07;463,09
F09B;7;229,05;0;261,95;15,43;45,61;507,54;93,55;519,12;116,09;170,32;1958,66
F09B;8;5,19;0;5,12;0,13;0;0;2,44;0,36;1,95;3,02;18,21
F09B;9;54,5;0;70,24;1,03;0,26;3,59;13,95;25,46;33,01;42,43;244,47
F09B;10;25,1;0;121,44;4,39;81,9;0;104,09;46,39;16,91;57,52;457,74
F09B;11;73,41;0,5;127,51;1,52;0;0;9,04;8,02;20,13;55,06;295,19
F09C;1;314,56;609,51;40,23;51,72;24,43;0;58,23;3,45;206,57;572,66;1881,36
F09C;2;188,02;459,77;8,07;44,96;7,86;0;81,23;1,75;96,1;219,01;1106,77
F09C;4;345,87;0;276,18;22,35;7,53;114,52;174,88;205,91;146,63;231,81;1525,68
F09C;5;258,68;0;167,2;25,2;0,51;0;59,15;14,12;38,27;71,67;634,8
F09C;7;79,73;0;94,37;5,9;0,76;107,94;50,51;172,05;42,54;69,38;623,18
F09C;8;2,01;0;1,61;0,07;0;0;0,73;0;0,89;1,24;6,55
F09C;9;48,48;0;62,99;1,12;0,15;11,6;17,67;49,45;22,66;34,45;248,57
F09C;10;19,42;0;81,64;2,29;30,45;0;67,29;26,83;13,02;41,96;282,9
F09C;11;51,59;0,39;81,69;1,31;0;0;8,3;3,06;13,69;34,92;194,95
F12A;1;602,17;1160,5;57,28;87,62;9,98;0;96,18;6,69;334,23;969,55;3324,2
F12A;2;439,01;872,64;11,44;85,4;41,02;0;155,49;1,22;188,87;452,88;2247,97
F12A;4;312,45;0;259,11;35,39;3,47;1006,93;211,46;242,47;129,22;237,47;2437,97
F12A;5;240,44;0;151,18;19,59;0,65;0;55,43;4,98;34,05;64,79;571,11
F12A;7;306,46;0;278,45;19,05;2,46;1777,71;167,8;622,78;142,3;224,02;3541,03
F12A;8;1,43;0;1,23;0,04;0,01;0;0,54;0,04;0,66;1,01;4,96
F12A;9;51,68;0;57,29;1,09;0,01;28,22;10,85;4,01;21,2;34,57;208,92
F12A;10;21,46;0;104,93;5,01;39,35;0;97,78;30,93;13,09;45,09;357,64
F12A;11;114,97;0,23;193,98;2,59;0;0;10,7;8,53;24,71;102,08;457,79
F12B;1;284,26;498,27;23,62;32,13;0,59;0;36,82;2,8;148,89;449,27;1476,65
F12B;2;58,78;110,5;2,85;10,08;0,09;0;17,7;0;24,33;55,07;279,4
F12B;4;98,56;0;86,36;5,84;0,09;787,21;66,35;87,79;36,93;59,69;1228,82
F12B;5;74,57;0;48,59;6,64;0,05;0;17,63;0;9,79;18,39;175,66
F12B;7;296,84;0;262,03;18,05;0,82;3432,34;125,83;438,1;118,06;184,55;4876,62
F12B;8;0,62;0;0,7;0,02;0;0;0,24;0;0,22;0,36;2,16
F12B;9;24,73;0;28,95;0,74;0;0;6,89;4,21;9,51;15,16;90,19
F12B;10;5,28;0;27,69;1,67;4,45;0;26,07;15,81;4,28;13,2;98,45
F12B;11;67,78;1,07;72,22;1,46;0;0;6,96;1,42;16,27;40,24;207,42
F12C;1;421,31;771,21;28,49;29,53;14,34;0;75,7;3,04;206,92;539,89;2090,43
F12C;2;274,1;426;4,84;33,74;0,32;0;55,14;0;121,1;269,98;1185,22
F12C;4;410,91;0;260,51;13,52;25,66;1683,92;197,4;273,39;131,21;197,75;3194,27
F12C;5;288,54;0;218,05;39,12;0,93;0;89,71;9,89;50,26;100,23;796,73
F12C;7;418,66;0;168,26;11,11;0,04;910,87;201,28;437,44;150,75;183,92;2482,33
F12C;9;47,18;0;59,55;0,8;0;0;23,39;0,86;17,15;28,46;177,39
F12C;10;5,82;0;35,19;3,18;6,51;0;42,75;18,2;7,81;19,68;139,14
F12C;11;53,87;2,19;31,53;0,13;0;0;1,54;0;10,16;28,28;127,7
F12D;1;381,31;686,02;41,24;47,47;4,1;0;48,2;6,96;201,41;626,41;2043,12
F12D;2;315,46;599,25;11,33;59,93;6,41;0;106,4;0,97;133,43;315,24;1548,42
F12D;4;69,93;0;78,06;4,61;0,25;378,99;44,58;24,4;33,61;51,83;686,26
F12D;5;61,78;0;39,25;6,66;0,03;0;14,61;0,02;8,01;16;146,36
F12D;7;448,08;0;447,86;35,08;13,03;939,89;258,97;1030,82;205,61;332,38;3711,72
F12D;8;2,93;0;2,64;0,08;0;0;1,05;1,09;1,15;1,67;10,61
F12D;9;31,38;0;36,07;0,57;0,59;0;6,4;14,25;15,4;21,33;125,99
F12D;10;8,18;0;53,17;2,81;6,22;0;48,24;25,81;7,16;22,67;174,26
F12D;11;103,83;1,71;113,8;2,34;0;0;10,83;5,08;20,98;59,22;317,79
F12E;1;449,6;880,24;40,05;68,94;9,29;0;68,61;8,87;224,35;724,75;2474,7
F12E;2;328,1;696,83;10,56;70,17;4,45;1,07;117,43;3,96;134,24;353,88;1720,69
F12E;4;122,3;0;124,07;7,14;1,34;534,78;75,19;85,68;62,68;91,64;1104,82
F12E;5;103,26;0;66,49;7,09;0,45;0;19,77;1,38;13,24;26,85;238,53
F12E;7;164,25;0;147,5;9,88;5,29;557,32;85,48;109,16;67,49;108,01;1254,38
F12E;8;14,43;0;14,25;0,52;0;0,16;5,65;2,9;6,09;10,15;54,15
F12E;9;46,47;0;53,37;0,66;0,33;0;8,1;25,1;20,08;31,44;185,55
F12E;10;14,02;0;80,12;3,86;25,26;0;65,43;46,34;9,63;35,25;279,91
F12E;11;114,62;1,66;144,6;2,92;0;0;15,49;8,95;22,31;72,86;383,41
F12F;1;373,65;639,7;32,26;42,67;2,54;0;43,82;10,29;193,82;600,09;1938,84
F12F;2;107,99;219,57;3,77;19,38;1,7;0;38,55;0,47;49,71;110,99;552,13
F12F;4;39,19;0;42,82;2,22;0,23;368,3;27,55;34,97;22,07;32,54;569,89
F12F;5;35,14;0;21,85;3,18;0,02;0;7,3;1,48;4,11;8,65;81,73
F12F;7;270,17;0;287,26;20,37;2,27;1100,86;163,82;348,74;123,76;200,16;2517,41
F12F;8;4,25;0;3,88;0,21;0,02;0;2,49;0,16;1,89;3,19;16,09
F12F;9;38,15;0;38,68;0,78;0,2;0;7,34;19,7;17,45;24,8;147,1
F12F;10;5,59;0;36,89;1,13;2,48;0;31,85;16,78;5,06;16,2;115,98
F12F;11;91,7;1,27;100,61;3,02;0;4,6;16,59;3,76;17,14;50,49;289,18
F12G;1;239,11;400,53;20,7;28,01;1,63;0;29,34;4,11;119,15;381,57;1224,15
F12G;2;100,55;203,05;3,32;19,83;2,16;0,32;32,87;0,35;40,79;103,7;506,94
F12G;4;89;0;89,66;5,57;0,39;506,23;51,38;41,2;46,51;66,77;896,71
F12G;5;71,16;0;45,23;5,29;0,05;0;13,47;0,08;8,85;18,12;162,25
F12G;7;144,96;0;140,88;9,88;2,2;686,96;85,96;70,33;64,92;100,17;1306,26
F12G;8;2,33;0;2,14;0,09;0;0;0,92;0,21;0,99;1,46;8,14
F12G;9;21,7;0;26,67;0,4;0,08;0,45;4,41;10,22;9,83;15,87;89,63
F12G;10;4,1;0;29,87;1,34;0,87;0;25,08;11,29;3,71;12,98;89,24
F12G;11;75,16;1,29;80,25;1,98;0;0;9,7;1,07;15,19;42,63;227,27
F12H;1;255,23;387,38;17,48;28,35;0,35;0;27,05;6,06;129,19;402,36;1253,45
F12H;2;13,62;27,22;0,48;1,96;0,1;0;3,55;0,03;5,76;13,66;66,38
F12H;4;40,35;0;38,28;1,62;0,28;911,76;17,98;39,58;17,72;26,07;1093,64
F12H;5;28,81;0;19,54;1,83;0,02;0;4,38;0;2,97;6,32;63,87
F12H;7;71,4;0;73,04;5,09;0,06;967,83;52,78;214,51;29,03;53,63;1467,37
F12H;8;3,16;0;3,27;0,12;0;0;1,45;0,14;1,35;2,16;11,65
F12H;9;27,91;0;28,53;0,34;0,01;0;4,44;31,59;10,95;17,49;121,26
F12H;10;3,12;0;23,03;0,38;0,49;0;19,42;9,71;2,95;9,86;68,96
F12H;11;83,11;0,81;94,97;1,57;0;0;18,17;1,61;17,22;46,88;264,34
F12I;1;341,01;617,88;25,74;45,3;2,58;0;46,56;9,56;163,07;538,78;1790,48
F12I;2;137,7;268,28;5,65;26,03;3,58;0;40,8;1,89;49,85;133,44;667,22
F12I;4;95,21;0;96,85;6,4;0,52;386,76;55;50,07;49,73;71,63;812,17
F12I;5;77,39;0;50,4;5,48;0,06;0;13,92;0,06;9,15;20,4;176,86
F12I;7;79,06;0;76,11;5,83;0,07;326,46;51,99;27,65;34,87;52,1;654,14
F12I;8;6,46;0;6,1;0,23;0;0;2,54;0,6;2,81;4,01;22,75
F12I;9;27,59;0;34,9;0,5;0,02;0;5,55;14,75;12,06;21,12;116,49
F12I;10;5,72;0;42,99;2,15;5,26;0;34,97;20,48;5,35;19,46;136,38
F12I;11;89,18;2,94;104,44;2,58;0,01;0;14,5;3,63;16,89;54,03;288,2
F13A;1;1057,69;2255,04;102,8;204,98;39,48;0;236,18;65,45;543,78;1791,77;6297,17
F13A;2;131,48;273;1,93;30,69;10,78;0;42,55;2,73;53,72;135,03;681,91
F13A;4;291,58;0;268,4;9,48;5,19;45,78;163,99;107,33;142,03;194,89;1228,67
F13A;5;268,91;0;177,65;14,3;1,53;0;50,42;0,54;32,42;68,7;614,47
F13A;7;13,56;0;17,06;1,22;0,13;2,32;8,17;31,61;4,87;8,58;87,52
F13A;8;7,58;0;7,27;0,26;0;0;2,66;1,53;3,01;4,56;26,87
F13A;9;130,8;0;128,96;2,5;3,05;55,07;46,76;350,03;49,72;89,17;856,06
F13A;10;26,24;0;121,34;5;71,29;0;98,78;83,28;14,99;55,3;476,22
F13A;11;87,82;3,16;179,37;3,33;0;0;13,02;19,77;32,47;101,8;440,74
F13B;1;626,78;1328,44;47,32;125,47;22,04;0;139,53;21,81;320,28;969,92;3601,59
F13B;2;32,06;68,58;0,84;9,7;0,03;0;10,36;0;13,06;32,92;167,55
F13B;4;131,18;0;119,39;4,26;3,87;9,77;69,52;33,96;60,28;87,44;519,67
F13B;5;134,66;0;92,9;8,03;0,22;0;25,93;0,11;16,9;35,75;314,5
