IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
L42B;11;35,71;0,01;21,32;1,94;0,00;0,00;10,52;0,00;0,00;7,82;14,79;92,11
L42B;12;258,47;1,09;169,78;9,11;0,16;0,00;69,38;0,96;2,48;100,09;124,29;735,81
L42B;13;16,11;0,56;11,67;0,30;0,00;0,00;2,28;0,00;0,00;2,85;5,33;39,10
L44Z;1;936,30;1871,99;77,54;103,99;8,45;0,00;117,11;3,34;7,75;403,94;1444,08;4974,49
L44Z;2;32,09;62,24;0,85;5,92;0,18;0,00;9,99;0,36;0,26;10,19;27,35;149,43
L44Z;4;2,42;0,00;2,74;0,10;0,01;0,25;1,68;0,27;0,00;1,27;1,84;10,58
L44Z;5;1,46;0,00;1,11;0,09;0,00;0,00;0,29;0,00;0,00;0,14;0,48;3,57
L44Z;7;0,67;0,00;0,30;0,01;0,00;0,00;0,19;0,10;0,00;0,11;0,28;1,66
L44Z;8;12,92;0,00;13,41;0,42;0,00;0,00;5,32;2,13;0,09;5,32;8,75;48,36
L44Z;9;34,31;0,00;41,32;0,37;0,08;0,00;6,72;0,61;30,06;14,22;24,91;152,60
L44Z;10;6,73;0,00;43,18;1,45;13,28;0,00;31,88;0,97;66,38;6,02;16,46;186,35
L44Z;11;60,75;0,17;47,94;0,88;0,00;0,00;7,65;0,18;1,39;10,31;27,28;156,55
L44Z;12;4,44;1,24;547,38;0,24;0,00;0,00;5,01;0,18;81,13;21,91;168,18;829,71
L44Z;13;33,65;12,60;30,38;1,17;0,02;0,00;4,43;0,01;0,00;6,03;21,26;109,55
L60A;1;863,11;1636,33;57,71;166,51;40,63;0,00;138,35;5,54;31,66;427,06;1168,35;4535,25
L60A;2;769,23;1432,69;41,63;132,84;43,78;0,06;254,03;11,55;2,74;259,84;675,67;3624,06
L60A;3;165,37;270,58;86,03;48,09;10,52;0,00;189,61;45,20;304,50;69,55;183,43;1372,88
L60A;4;29,27;0,00;31,53;1,07;0,30;6,74;17,43;18,92;0,00;17,68;22,54;145,48
L60A;5;29,05;0,00;19,58;1,55;0,02;0,00;5,00;0,13;0,00;4,05;9,90;69,28
L60A;7;5,22;0,00;6,91;0,59;0,03;0,12;4,52;10,25;1,12;2,66;4,79;36,21
L60A;8;30,87;0,00;31,71;1,17;0,04;0,68;14,73;4,05;0,00;13,54;22,45;119,24
L60A;9;73,89;0,00;74,22;1,15;1,71;0,39;17,11;7,41;25,05;29,21;50,92;281,06
L60A;10;41,79;0,00;184,40;6,32;152,05;0,00;147,82;2,15;157,97;26,93;78,22;797,65
L60A;11;67,59;0,27;39,07;1,14;0,00;0,00;7,79;0,61;0,49;11,62;26,77;155,35
L60A;12;9,13;2,38;108,15;0,15;0,00;0,00;1,69;0,00;32,41;5,35;38,83;198,09
L60A;13;51,12;17,47;39,63;1,85;2,91;0,00;6,94;0,24;0,00;8,73;30,73;159,62
L60B;1;607,98;1022,70;34,34;103,60;19,45;0,00;83,88;4,57;24,29;297,76;806,27;3004,84
L60B;2;356,79;676,44;8,71;64,85;8,19;0,00;116,95;2,54;2,16;126,84;323,30;1686,77
L60B;3;124,71;199,92;75,40;31,02;5,64;0,00;147,22;42,89;212,24;50,49;135,92;1025,45
L60B;4;24,06;0,00;24,90;0,88;0,07;3,59;14,68;18,94;0,00;15,39;18,27;120,78
L60B;5;26,09;0,00;17,75;1,19;0,02;0,00;4,32;0,08;0,00;4,26;8,50;62,21
L60B;7;2,38;0,00;2,79;0,16;0,00;0,00;1,43;3,48;4,59;1,31;2,06;18,20
L60B;8;18,54;0,00;20,63;0,93;0,01;0,27;9,02;2,85;0,00;9,47;12,49;74,21
L60B;9;45,86;0,00;45,71;0,84;1,08;0,87;9,40;6,97;13,60;18,54;30,67;173,54
L60B;10;26,32;0,00;122,67;4,18;58,23;0,00;95,92;0,21;85,95;17,61;51,33;462,42
L60B;11;46,51;0,30;25,99;0,86;0,00;0,00;6,16;0,82;0,97;8,13;18,34;108,08
L60B;12;5,22;1,65;49,32;0,12;0,00;0,00;1,09;1,02;8,52;2,31;17,68;86,93
L60B;13;48,56;14,62;34,82;1,77;0,02;0,00;6,05;0,24;0,11;7,70;27,68;141,57
L60C;1;506,82;924,57;33,04;88,39;14,90;0,00;77,19;4,25;10,44;255,49;691,43;2606,52
L60C;2;127,97;239,20;7,05;23,06;2,61;0,00;38,64;0,55;0,78;44,75;116,33;600,94
L60C;3;51,14;77,73;41,74;12,80;2,47;0,00;55,44;13,30;106,90;22,28;60,59;444,39
L60C;4;17,79;0,00;18,78;0,81;0,09;3,11;9,91;13,27;0,00;10,17;13,24;87,17
L60C;5;16,03;0,00;11,28;0,83;0,03;0,00;2,82;0,27;0,00;2,27;4,80;38,33
L60C;7;1,96;0,00;2,69;0,10;0,00;0,00;0,86;1,69;1,07;1,13;1,68;11,18
L60C;8;16,85;0,00;17,78;0,72;0,12;0,33;7,27;3,23;0,00;8,57;11,25;66,12
L60C;9;35,20;0,00;37,59;0,94;0,30;1,05;7,09;6,02;12,08;14,87;24,76;139,90
L60C;10;16,85;0,00;77,62;2,44;37,10;0,00;58,23;0,63;64,36;11,60;31,48;300,31
L60C;11;43,05;0,30;23,74;0,62;0,00;0,00;4,92;0,09;0,43;6,93;16,34;96,42
L60C;12;4,66;2,03;42,38;0,06;0,00;0,00;0,72;0,09;6,70;1,83;14,42;72,89
L60C;13;43,38;15,34;35,97;1,66;0,19;0,00;6,23;0,18;0,06;8,06;27,52;138,59
L60D;1;361,36;574,77;25,11;52,14;4,63;0,00;47,35;1,80;4,43;178,62;508,40;1758,61
L60D;2;38,34;74,90;1,48;6,68;0,46;0,00;10,76;0,10;0,13;14,10;36,85;183,80
L60D;3;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,01
L60D;4;5,46;0,00;6,72;0,24;0,06;0,76;3,08;3,91;0,10;3,46;4,81;28,60
L60D;5;5,76;0,00;3,95;0,31;0,07;0,00;1,03;0,03;0,00;0,68;1,72;13,55
L60D;7;0,77;0,00;0,84;0,04;0,00;0,02;0,30;0,58;0,10;0,35;0,57;3,57
L60D;8;10,11;0,00;11,35;0,45;0,01;0,07;4,87;1,09;0,00;4,77;6,62;39,34
L60D;9;21,33;0,00;22,50;0,41;0,24;0,00;4,21;0,93;11,31;9,05;14,41;84,39
L60D;10;9,97;0,00;48,91;1,25;11,70;0,00;36,59;0,27;44,98;6,63;19,66;179,96
L60D;11;30,71;0,10;19,52;0,55;0,00;0,00;3,45;0,15;0,57;5,36;12,64;73,05
L60D;12;2,20;1,08;20,06;0,06;0,00;0,00;0,49;0,04;2,89;0,90;6,98;34,70
L60D;13;44,52;14,94;37,12;1,75;0,05;0,00;6,05;0,16;0,10;7,75;27,42;139,86
L62A;1;708,71;1456,12;62,55;134,46;60,32;0,00;112,16;3,84;8,69;372,87;989,77;3909,49
L62A;2;55,02;102,74;1,89;9,11;2,95;0,00;19,17;0,12;0,52;19,75;47,28;258,55
L62A;4;17,15;0,00;17,08;0,85;0,06;4,04;9,89;4,66;0,04;10,30;14,88;78,95
L62A;5;12,32;0,00;8,95;0,75;0,02;0,00;2,23;0,01;0,06;1,60;4,12;30,06
L62A;7;1,66;0,00;1,57;0,09;0,03;0,12;0,75;1,94;0,87;0,72;1,28;9,03
L62A;8;20,25;0,00;22,08;0,70;0,27;2,31;9,91;6,11;0,00;10,26;14,15;86,04
L62A;9;84,78;0,00;79,54;1,55;0,58;0,13;15,15;9,67;36,43;34,57;55,77;318,17
L62A;10;19,34;0,00;77,61;2,08;89,65;0,00;58,62;0,74;59,78;12,31;32,72;352,85
L62A;11;42,87;0,12;24,86;1,05;0,00;0,00;5,94;0,35;1,40;7,87;16,58;101,04
L62A;12;36,56;4,20;103,62;0,30;0,07;0,00;1,85;0,09;16,88;6,67;34,73;204,97
L62A;13;38,75;10,44;37,07;1,44;2,90;0,00;6,27;0,21;0,04;6,90;24,59;128,61
L62B;1;375,13;892,12;88,15;114,24;72,44;0,00;99,99;0,96;3,55;193,69;390,26;2230,53
L62B;2;29,83;68,66;4,70;6,34;8,10;0,00;5,76;0,28;1,43;12,42;43,38;180,90
L62B;4;21,64;0,00;17,50;0,72;0,14;0,00;5,05;5,80;0,00;7,74;10,03;68,62
L62B;5;47,30;0,00;31,39;2,98;0,02;0,00;9,84;0,03;0,00;5,16;12,68;109,40
L62B;8;0,62;0,00;0,94;0,01;0,00;0,00;0,36;0,00;0,00;0,57;0,30;2,80
L62B;9;35,30;0,00;30,13;0,28;2,79;0,00;6,73;0,92;1,75;17,35;25,12;120,37
L62B;10;11,24;0,00;41,16;0,50;45,25;0,00;30,78;0,79;11,90;7,13;17,72;166,47
L62B;11;16,26;0,40;29,48;2,54;0,00;0,00;0,47;0,70;0,00;2,08;9,84;61,77
L62B;12;0,80;0,00;13,57;0,00;0,00;0,00;0,02;0,00;0,82;0,49;2,89;18,59
L62B;13;23,61;4,99;10,78;0,27;0,33;0,00;1,01;0,00;0,00;4,73;10,65;56,37
L62C;1;263,91;418,84;24,89;37,84;36,18;0,00;35,34;0,98;2,62;135,08;370,52;1326,20
L62C;2;2,31;4,02;0,09;0,35;0,26;0,00;0,69;0,00;0,00;0,71;2,24;10,67
L62C;4;6,08;0,00;6,22;0,26;0,03;1,78;3,47;1,84;0,05;4,07;4,78;28,58
L62C;5;6,05;0,00;4,24;0,36;0,01;0,00;1,19;0,07;0,02;0,76;1,77;14,47
L62C;7;0,61;0,00;0,60;0,02;0,00;0,00;0,19;0,41;0,08;0,25;0,44;2,60
L62C;8;7,32;0,00;7,66;0,31;0,02;0,23;3,27;1,80;0,00;3,52;4,80;28,93
L62C;9;38,78;0,00;38,80;0,62;0,29;0,25;7,83;4,02;16,73;16,38;25,51;149,21
L62C;10;5,98;0,00;25,17;0,50;19,42;0,00;18,65;0,20;24,27;3,48;10,68;108,35
L62C;11;17,06;0,06;14,41;0,39;0,00;0,00;2,23;0,26;1,22;3,23;7,76;46,62
L62C;12;5,14;2,75;18,47;0,15;0,12;0,00;0,56;0,22;1,84;1,26;6,09;36,60
L62C;13;22,91;4,28;18,69;0,61;0,02;0,00;3,28;0,02;0,03;3,39;11,94;65,17
L63A;1;607,93;1252,64;67,70;98,39;0,02;0,00;95,43;0,52;4,87;227,04;495,37;2849,91
L63A;2;462,47;751,71;21,92;30,71;0,00;0,00;117,64;0,00;0,00;145,21;413,19;1942,85
L63A;4;10,99;0,00;12,36;1,26;0,00;0,00;8,54;0,00;0,00;2,49;5,55;41,19
L63A;5;9,74;0,00;9,76;1,02;0,00;0,00;1,92;0,00;0,00;0,65;2,62;25,71
L63A;9;16,26;0,00;26,73;0,26;0,01;0,00;1,29;1,26;0,00;7,07;14,61;67,49
L63A;10;13,80;0,00;64,40;0,36;5,52;0,00;54,70;1,07;29,09;9,83;29,40;208,17
L63A;11;19,28;0,51;18,44;0,07;0,00;0,00;0,33;0,00;0,00;1,35;8,14;48,12
L63A;12;1,65;0,07;44,70;0,01;0,00;0,00;0,20;0,00;0,00;0,87;11,85;59,35
L63A;13;34,79;6,09;27,45;0,99;0,01;0,00;2,42;0,00;0,00;4,56;18,91;95,22
L63B;1;772,14;1633,20;48,49;150,49;38,17;0,00;139,46;8,24;9,84;370,37;1067,04;4237,44
L63B;2;145,40;253,40;4,82;37,37;20,60;0,00;42,77;0,00;0,00;52,15;118,69;675,20
L63B;4;14,38;0,00;12,33;0,60;0,02;0,03;8,61;3,67;0,00;7,81;10,71;58,16
L63B;5;9,57;0,00;6,73;0,35;0,00;0,00;1,59;0,00;0,00;1,08;2,58;21,90
L63B;8;14,11;0,00;14,96;0,64;0,00;1,58;7,71;3,05;0,00;5,36;8,12;55,53
L63B;9;28,99;0,00;33,65;0,26;0,00;0,00;6,15;5,02;20,65;12,68;20,63;128,03
L63B;10;24,49;0,00;102,11;4,32;52,24;0,00;72,46;0,97;93,62;14,70;41,69;406,60
L63B;11;44,76;0,17;26,93;1,13;0,00;0,00;5,95;0,00;0,00;7,25;16,75;102,94
L63B;12;9,77;11,27;65,76;0,09;0,00;0,00;2,59;0,76;14,99;3,41;27,40;136,04
L63B;13;54,31;17,06;41,18;2,15;0,12;0,00;7,05;0,51;0,00;9,94;31,50;163,82
L63C;1;591,26;1294,81;40,65;113,10;17,01;0,00;104,31;4,86;5,04;297,94;827,68;3296,66
L63C;2;88,18;161,98;5,48;14,96;2,17;0,00;23,36;0,18;0,55;32,62;77,88;407,36
L63C;4;8,68;0,00;10,03;0,40;0,19;0,88;5,70;3,65;0,01;6,73;8,20;44,47
L63C;5;9,03;0,00;6,42;0,46;0,02;0,00;1,81;0,06;0,01;1,29;2,64;21,74
L63C;7;0,37;0,00;0,37;0,02;0,00;0,00;0,23;0,21;0,00;0,22;0,23;1,65
L63C;8;11,81;0,00;13,68;0,60;0,01;0,03;6,06;3,11;0,00;6,22;8,79;50,31
L63C;9;39,04;0,00;38,23;0,40;0,66;0,00;7,48;1,45;16,51;16,03;25,47;145,27
L63C;10;17,96;0,00;79,93;2,48;24,00;0,00;59,39;0,53;60,70;10,49;32,67;288,15
L63C;11;39,19;0,44;23,26;0,76;0,00;0,00;4,26;0,52;0,29;6,99;15,56;91,27
L63C;12;3,58;3,02;54,35;0,10;0,06;0,00;1,19;0,08;10,94;2,51;19,63;95,46
L63C;13;53,85;19,70;41,68;2,17;0,11;0,00;6,82;0,48;0,15;9,96;33,38;168,30
L63D;1;379,55;781,59;32,29;47,10;4,09;0,00;63,01;0,92;1,71;186,37;456,84;1953,47
L63D;2;9,37;17,80;0,30;1,08;0,09;0,00;2,06;0,01;0,05;3,28;9,63;43,67
L63D;4;2,13;0,00;2,24;0,11;0,02;0,13;1,15;0,75;0,08;1,53;1,72;9,86
L63D;5;2,20;0,00;1,48;0,12;0,00;0,00;0,40;0,00;0,09;0,32;0,61;5,22
L63D;7;0,16;0,00;0,02;0,00;0,00;0,00;0,01;0,00;0,00;0,05;0,07;0,31
L63D;8;1,88;0,00;2,04;0,10;0,01;0,00;1,01;0,17;0,00;0,95;1,35;7,51
L63D;9;13,25;0,00;13,82;0,16;0,02;0,00;2,60;0,64;6,86;5,28;8,66;51,29
L63D;10;6,56;0,00;33,83;0,89;1,82;0,00;23,59;0,37;25,60;3,94;13,00;109,60
L63D;11;20,70;0,40;13,07;0,48;0,00;0,00;1,78;0,07;0,05;3,52;8,31;48,38
L63D;12;1,02;0,83;11,40;0,02;0,00;0,00;0,24;0,02;1,48;0,49;4,10;19,60
L63D;13;36,52;11,02;31,16;1,24;0,08;0,00;4,65;0,09;0,04;6,33;23,39;114,52
L63E;1;395,69;746,77;43,58;38,74;10,48;0,00;64,28;2,81;1,85;178,16;392,85;1875,21
L63E;2;2,47;7,02;0,08;0,43;0,42;0,00;0,61;0,00;0,00;0,86;3,11;15,00
L63E;4;1,09;0,00;1,75;0,08;0,01;0,00;0,55;0,08;0,00;0,52;1,09;5,17
L63E;5;3,51;0,00;2,07;0,13;0,01;0,00;0,45;0,00;0,00;0,29;0,89;7,35
L63E;9;8,59;0,00;8,39;0,07;0,00;0,00;1,78;1,51;2,96;3,27;5,13;31,70
L63E;10;7,30;0,00;27,25;0,29;0,41;0,00;19,38;0,00;19,12;3,86;11,36;88,97
L63E;11;16,28;0,53;10,93;0,34;0,00;0,00;1,07;0,00;0,00;2,35;6,93;38,43
L63E;12;0,19;0,00;3,17;0,00;0,00;0,00;0,01;0,00;0,00;0,15;0,79;4,31
L63E;13;26,57;3,88;22,22;0,75;0,00;0,00;2,88;0,00;0,00;3,93;14,95;75,18
L63F;1;286,12;452,91;19,80;35,43;2,91;0,00;36,04;1,00;2,48;146,76;415,64;1399,09
L63F;2;5,09;9,43;0,40;0,77;0,07;0,00;1,22;0,05;0,02;1,87;5,02;23,94
L63F;4;0,83;0,00;0,81;0,04;0,01;0,00;0,49;0,21;0,32;0,48;0,65;3,84
L63F;5;0,54;0,00;0,34;0,03;0,00;0,00;0,08;0,00;0,01;0,05;0,14;1,19
L63F;6;0,01;0,00;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,06
L63F;7;0,15;0,00;0,15;0,01;0,00;0,00;0,06;0,10;0,03;0,06;0,10;0,66
L63F;8;5,11;0,00;5,68;0,22;0,02;0,00;2,29;0,55;0,06;2,35;3,40;19,68
L63F;9;18,74;0,00;19,25;0,24;0,06;0,00;4,03;0,58;12,98;7,87;12,00;75,75
L63F;10;5,49;0,00;30,55;0,93;1,46;0,00;22,57;0,22;27,66;3,86;12,03;104,77
L63F;11;21,03;0,13;13,39;0,48;0,00;0,00;2,66;0,07;0,21;3,94;8,73;50,64
L63F;12;1,09;0,58;10,57;0,02;0,00;0,00;0,24;0,03;1,56;0,52;3,89;18,50
L63F;13;39,84;11,55;36,75;1,50;0,01;0,00;5,54;0,13;0,10;6,75;25,57;127,74
L64A;1;211,87;370,06;24,62;15,13;1,22;0,00;28,86;1,57;3,83;98,79;245,80;1001,75
L64A;2;6,13;14,69;0,22;0,19;0,00;0,00;1,42;0,00;0,00;2,30;6,00;30,95
L64A;4;80,89;0,00;78,28;4,52;0,57;2,97;34,42;15,22;0,00;46,75;64,17;327,79
L64A;5;115,46;0,00;79,28;6,71;0,05;0,00;22,68;1,05;0,00;14,49;33,47;273,19
L64A;8;7,60;0,00;7,60;1,25;0,00;0,00;5,13;0,00;0,00;3,94;4,22;29,74
L64A;9;39,91;0,00;40,00;1,27;9,10;0,00;9,36;0,51;55,81;18,87;29,43;204,26
L64A;10;2,58;0,00;11,94;0,10;0,00;0,00;8,17;0,01;9,70;1,43;4,84;38,77
L64A;11;22,08;0,28;13,25;0,35;0,00;0,00;1,30;0,19;0,00;3,13;5,93;46,51
L64A;12;0,00;0,00;0,76;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,12;0,90
L64A;13;11,24;2,41;5,65;0,16;0,00;0,00;1,26;0,00;0,00;2,09;6,12;28,93
L64B;1;213,61;333,03;16,38;26,66;2,63;0,00;27,44;0,73;1,64;116,46;307,06;1045,64
L64B;2;3,94;7,84;0,17;0,59;0,04;0,00;1,10;0,05;0,01;1,36;4,05;19,15
L64B;4;54,86;0,00;62,85;2,86;0,66;5,07;33,71;25,78;0,89;38,45;43,74;268,87
L64B;5;61,42;0,00;42,40;3,14;0,13;0,00;11,15;0,11;0,08;7,76;16,50;142,69
L64B;6;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
L64B;7;0,04;0,00;0,06;0,00;0,00;0,00;0,04;0,02;0,00;0,01;0,03;0,20
L64B;8;7,67;0,00;6,84;0,99;0,00;0,02;5,92;0,40;0,00;4,83;5,00;31,67
L64B;9;23,90;0,00;20,54;0,28;0,08;0,02;5,13;0,77;9,78;9,85;14,16;84,51
L64B;10;3,75;0,00;18,44;0,26;3,47;0,00;13,46;0,12;16,63;2,44;7,68;66,25
L64B;11;18,44;0,08;15,24;0,94;0,01;0,00;5,10;1,81;0,14;5,99;8,64;56,39
L64B;12;2,12;0,31;3,77;0,03;0,00;0,00;0,62;0,04;0,26;0,88;1,49;9,52
L64B;13;27,32;5,98;25,81;1,02;0,01;0,00;4,39;0,08;0,10;4,68;16,74;86,13
L64C;1;242,75;369,46;22,45;17,53;0,02;0,00;30,86;0,00;1,40;117,25;251,33;1053,05
L64C;2;1,65;2,58;0,12;0,10;0,00;0,00;0,43;0,00;0,00;0,56;1,84;7,28
L64C;4;3,58;0,00;3,14;0,21;0,00;0,00;1,45;0,08;0,00;1,10;1,40;10,96
L64C;5;5,75;0,00;5,20;0,41;0,00;0,00;1,17;0,33;0,00;0,91;1,70;15,47
L64C;8;0,34;0,00;0,28;0,02;0,00;0,00;0,36;0,00;0,00;0,11;0,16;1,27
L64C;9;11,57;0,00;10,68;0,16;0,30;0,00;3,04;0,07;2,54;5,15;7,58;41,09
L64C;10;2,71;0,00;13,06;0,08;0,00;0,00;9,59;0,02;19,06;1,61;5,66;51,79
L64C;11;19,18;1,44;14,02;1,04;0,00;0,00;1,40;0,00;0,00;3,37;9,83;50,28
L64C;12;0,97;0,00;4,28;0,00;0,00;0,00;0,04;0,00;0,00;0,39;2,09;7,77
L64C;13;26,00;3,08;21,18;0,61;0,00;0,00;2,88;0,00;0,03;4,30;19,63;77,71
L64D;1;165,54;216,23;11,10;17,15;0,36;0,00;17,88;0,50;1,84;84,59;239,08;754,27
L64D;2;0,47;1,00;0,01;0,07;0,22;0,00;0,14;0,00;0,00;0,15;0,56;2,62
L64D;4;1,86;0,00;1,95;0,09;0,01;0,00;1,23;0,24;0,90;1,07;1,35;8,70
L64D;5;1,55;0,00;1,08;0,09;0,00;0,00;0,29;0,00;0,00;0,17;0,42;3,60
L64D;6;0,01;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,04
L64D;7;0,05;0,00;0,07;0,00;0,00;0,00;0,03;0,05;0,00;0,02;0,05;0,27
L64D;8;2,10;0,00;2,35;0,11;0,05;0,00;0,96;0,12;0,00;0,93;1,28;7,90
L64D;9;33,25;0,00;31,52;0,51;0,06;0,00;7,92;0,69;20,11;12,85;19,31;126,22
L64D;10;1,96;0,00;14,84;0,42;0,21;0,00;10,21;0,13;10,38;1,65;5,52;45,32
L64D;11;13,70;0,05;10,53;0,49;0,00;0,00;2,80;0,17;0,07;3,46;5,99;37,26
L64D;12;0,53;0,14;1,11;0,01;0,00;0,00;0,07;0,00;0,18;0,14;0,46;2,64
L64D;13;33,49;8,48;32,04;1,17;0,00;0,00;5,00;0,08;0,03;5,50;20,94;106,73
L68A;1;337,94;593,01;40,00;28,69;1,21;0,00;49,94;2,36;9,46;156,37;353,18;1572,16
L68A;2;11,53;20,46;0,90;0,62;0,39;0,00;2,52;0,00;0,00;3,30;10,44;50,16
L68A;4;39,68;0,00;39,49;1,87;0,38;0,05;14,27;8,13;0,00;19,76;27,07;150,70
L68A;5;52,76;0,00;35,76;3,45;0,05;0,00;10,18;1,11;0,74;6,30;15,41;125,76
L68A;8;2,12;0,00;1,23;0,12;0,00;0,00;0,62;0,00;0,00;0,71;0,56;5,36
L68A;9;25,22;0,00;24,20;0,65;1,12;0,00;4,47;1,04;8,46;12,27;17,19;94,62
L68A;10;11,18;0,00;36,95;0,31;0,00;0,00;28,26;0,09;38,40;5,10;16,15;136,44
L68A;11;32,60;0,87;21,36;1,06;0,00;0,00;3,42;0,00;0,00;6,60;12,43;78,34
L68A;12;0,28;0,04;8,06;0,05;0,00;0,00;0,59;0,00;0,00;0,48;2,49;11,99
L68A;13;20,74;2,85;16,62;0,67;0,00;0,00;2,21;0,00;0,20;3,00;12,27;58,56
L68B;1;239,67;345,23;15,25;32,50;14,79;0,00;30,78;0,70;4,31;124,12;347,77;1155,12
L68B;2;8,26;15,19;0,27;1,23;0,27;0,00;2,44;0,07;0,00;3,26;7,66;38,65
L68B;4;14,98;0,00;14,47;0,57;0,05;0,02;8,46;1,98;0,08;10,50;11,19;62,30
L68B;5;13,83;0,00;9,65;0,72;0,04;0,00;2,67;0,00;0,00;1,76;3,98;32,65
L68B;7;0,39;0,00;0,59;0,02;0,00;0,00;0,16;0,24;0,67;0,21;0,32;2,60
L68B;8;3,98;0,00;4,16;0,22;0,11;0,03;1,62;0,53;0,00;1,76;2,28;14,69
L68B;9;19,54;0,00;18,79;0,23;0,32;0,00;4,42;1,26;10,15;8,23;13,26;76,20
L68B;10;8,40;0,00;27,86;0,54;6,85;0,00;21,16;0,97;25,91;4,81;12,54;109,04
L68B;11;22,94;0,17;14,90;0,78;0,00;0,00;5,16;0,10;0,22;5,07;9,31;58,65
L68B;12;1,34;0,47;4,81;0,02;0,00;0,00;0,16;0,05;1,60;0,44;2,23;11,12
L68B;13;25,89;5,97;23,57;0,98;0,00;0,00;4,08;0,15;0,18;3,92;15,83;80,57
L69A;1;660,95;1227,24;73,14;76,34;19,14;0,00;102,78;8,83;7,51;302,12;663,31;3141,36
L69A;2;40,14;49,06;1,34;5,00;0,91;0,00;8,17;0,39;0,00;6,94;22,57;134,52
L69A;4;5,72;0,00;3,88;0,12;0,01;0,63;2,54;1,04;0,00;2,33;2,59;18,86
L69A;5;11,53;0,00;8,33;0,70;0,00;0,00;2,13;0,15;0,00;1,48;3,28;27,60
L69A;7;0,77;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,34;0,35;1,48
L69A;8;0,90;0,00;0,01;0,04;0,00;0,00;0,22;0,28;0,00;1,52;1,11;4,08
L69A;9;14,06;0,00;11,49;0,09;0,00;0,00;1,44;0,75;0,17;4,51;8,33;40,84
L69A;10;26,75;0,00;84,99;0,95;2,58;0,00;68,28;0,67;57,74;13,34;38,74;294,04
L69A;11;39,94;0,71;28,28;0,61;0,00;0,00;1,55;0,03;0,01;5,78;15,62;92,53
L69A;12;0,02;0,00;19,08;0,00;0,00;0,00;0,05;0,00;1,48;0,71;5,12;26,46
L69A;13;30,60;3,38;22,55;0,63;0,00;0,00;2,38;0,00;0,00;3,88;16,65;80,07
L69B;1;447,57;606,65;28,32;62,50;31,26;0,00;50,58;0,78;11,94;225,48;579,49;2044,57
L69B;2;28,49;55,88;0,40;4,74;1,03;0,00;7,97;0,00;0,24;10,30;24,61;133,66
L69B;4;5,24;0,00;5,90;0,40;0,00;0,35;4,56;3,07;0,00;4,70;5,01;29,23
L69B;5;7,03;0,00;4,52;0,31;0,00;0,00;1,24;0,01;0,00;0,83;1,78;15,72
L69B;7;1,45;0,00;1,13;0,15;0,00;0,10;0,61;3,38;0,00;0,57;1,01;8,40
L69B;8;19,41;0,00;20,97;0,86;0,06;0,00;7,85;3,33;0,00;8,91;12,88;74,27
L69B;9;51,86;0,00;46,82;0,63;0,27;0,00;8,90;5,88;9,23;21,70;31,82;177,11
L69B;10;22,62;0,00;77,35;1,52;20,31;0,00;59,15;3,32;93,14;12,48;35,15;325,04
L69B;11;45,32;0,17;28,97;0,69;0,01;0,00;4,94;0,61;2,05;8,36;17,99;109,11
L69B;12;0,99;0,00;12,77;0,02;0,00;0,00;0,12;0,00;1,04;0,53;3,68;19,15
L69B;13;36,46;13,60;30,46;1,42;0,00;0,00;5,17;0,39;0,15;6,85;21,68;116,18
L70A;1;115,33;197,60;13,34;9,20;0,05;0,00;16,94;1,56;7,16;57,63;116,90;535,71
L70A;2;3,85;8,84;0,14;0,23;0,03;0,00;1,00;0,00;0,00;1,21;3,17;18,47
L70A;4;1,15;0,00;2,64;0,11;0,00;0,00;0,87;0,05;0,00;1,00;1,54;7,36
L70A;5;12,32;0,00;8,86;0,56;0,00;0,00;2,32;0,00;0,20;1,53;3,39;29,18
L70A;8;0,11;0,00;0,07;0,00;0,00;0,00;0,03;1,04;0,00;0,03;0,07;1,35
L70A;9;44,60;0,00;63,65;1,08;4,28;0,00;23,98;4,56;74,97;28,06;51,78;296,96
L70A;10;1,73;0,00;6,84;0,17;2,37;0,00;5,78;0,00;6,47;1,58;3,00;27,94
L70A;11;9,82;0,13;3,22;0,04;0,00;0,00;0,30;0,00;0,00;0,69;2,37;16,57
L70A;12;0,00;0,00;2,04;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,35;2,41
L70A;13;7,44;0,64;5,81;0,08;0,00;0,00;0,56;0,00;0,00;1,29;4,72;20,54
L70B;1;79,53;124,33;5,64;11,25;5,87;0,00;10,61;1,89;7,73;40,20;111,11;398,16
L70B;2;9,18;17,64;0,66;1,39;1,42;0,00;2,51;0,05;0,02;3,36;8,50;44,73
L70B;4;8,50;0,00;9,04;0,31;0,13;1,24;4,74;5,90;0,05;4,64;6,31;40,86
