IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
L64D;3-990;17;0,1545;17;0,17
L64D;3-05c.0;4;0,0364;4;0,04
M02B;8-132.3;316;0,6738;320;0,2621
M02B;5-601.0;294;0,6269;294;0,2408
M02B;5-601.1;173;0,3689;174;0,1425
M02B;5-572.1;72;0,1535;72;0,059
M02B;1-661;26;0,0554;33;0,027
M02B;5-573.40;25;0,0533;25;0,0205
M02B;5-585.1;23;0,049;23;0,0188
M02B;5-573.1;22;0,0469;22;0,018
M02B;8-133.1;21;0,0448;21;0,0172
M02B;5-601.6;19;0,0405;19;0,0156
M02B;5-585.0;17;0,0362;18;0,0147
M02B;3-13d.0;16;0,0341;16;0,0131
M02B;5-570.0;13;0,0277;13;0,0106
M02B;3-13g;11;0,0235;11;0,009
M02B;5-572.0;11;0,0235;11;0,009
M02B;5-983;8;0,0171;8;0,0066
M02B;1-336;7;0,0149;13;0,0106
M02B;8-132.1;7;0,0149;9;0,0074
M02B;5-573.41;7;0,0149;7;0,0057
M02B;8-930;6;0,0128;6;0,0049
M02B;1-464.00;5;0,0107;5;0,0041
M02B;8-132.2;5;0,0107;5;0,0041
M02B;8-133.0;5;0,0107;5;0,0041
M02B;8-139.00;5;0,0107;5;0,0041
M02B;5-581.0;4;0,0085;4;0,0033
M02B;5-609.0;4;0,0085;4;0,0033
M02B;5-640.2;4;0,0085;4;0,0033
M04D;5-611;90;0,687;90;0,4762
M04D;5-631.1;27;0,2061;27;0,1429
M04D;5-629.x;7;0,0534;7;0,037
M04D;5-631.2;7;0,0534;7;0,037
M04D;5-622.1;5;0,0382;5;0,0265
M04D;5-633.0;5;0,0382;5;0,0265
M04D;5-636.2;5;0,0382;5;0,0265
M04D;5-612.1;4;0,0305;5;0,0265
N07A;5-683.01;99;0,7615;99;0,4381
N07A;5-651.92;9;0,0692;9;0,0398
N07A;5-681.4;8;0,0615;8;0,0354
N07A;5-704.4e;8;0,0615;8;0,0354
N07A;5-667.1;7;0,0538;7;0,031
N07A;5-651.82;6;0,0462;6;0,0265
N07A;5-651.b2;6;0,0462;6;0,0265
N07A;5-661.65;6;0,0462;6;0,0265
N07A;8-132.1;6;0,0462;6;0,0265
N07A;5-469.21;5;0,0385;5;0,0221
N07A;5-657.72;5;0,0385;5;0,0221
N07A;1-672;4;0,0308;4;0,0177
N07A;5-681.82;4;0,0308;4;0,0177
N14Z;5-704.00;141;0,7705;141;0,2354
N14Z;5-683.01;131;0,7158;131;0,2187
N14Z;5-704.10;77;0,4208;78;0,1302
N14Z;5-683.02;28;0,153;28;0,0467
N14Z;5-704.01;23;0,1257;23;0,0384
N14Z;5-707.21;21;0,1148;21;0,0351
N14Z;5-932.1;21;0,1148;21;0,0351
N14Z;5-572.1;18;0,0984;18;0,0301
N14Z;8-133.1;17;0,0929;17;0,0284
N14Z;5-707.31;15;0,082;15;0,025
N14Z;5-704.11;14;0,0765;14;0,0234
N14Z;5-707.1;10;0,0546;10;0,0167
N14Z;1-661;8;0,0437;8;0,0134
N14Z;5-469.21;6;0,0328;6;0,01
N14Z;5-683.22;6;0,0328;6;0,01
N14Z;5-681.4;5;0,0273;5;0,0083
N14Z;5-683.12;5;0,0273;5;0,0083
N14Z;5-683.21;5;0,0273;5;0,0083
N14Z;5-661.65;4;0,0219;4;0,0067
N14Z;5-704.4e;4;0,0219;4;0,0067
N21A;5-683.00;64;0,3122;64;0,1612
N21A;5-682.00;44;0,2146;44;0,1108
N21A;5-657.60;33;0,161;33;0,0831
N21A;5-469.20;26;0,1268;26;0,0655
N21A;5-683.20;17;0,0829;17;0,0428
N21A;5-683.02;16;0,078;16;0,0403
N21A;5-683.03;15;0,0732;15;0,0378
N21A;5-894.1b;13;0,0634;13;0,0327
N21A;5-681.4;12;0,0585;12;0,0302
N21A;5-683.10;12;0,0585;12;0,0302
N21A;5-683.3;10;0,0488;11;0,0277
N21A;5-661.60;9;0,0439;9;0,0227
N21A;5-469.21;8;0,039;8;0,0202
N21A;5-661.62;8;0,039;8;0,0202
N21A;5-683.22;8;0,039;8;0,0202
N21A;5-651.90;7;0,0341;7;0,0176
N21A;1-661;6;0,0293;6;0,0151
N21A;5-653.30;6;0,0293;6;0,0151
N21A;5-682.03;4;0,0195;4;0,0101
N21A;5-683.12;4;0,0195;4;0,0101
O01E;5-749.11;66;0,5366;67;0,3545
O01E;5-741.1;41;0,3333;41;0,2169
O01E;8-910;19;0,1545;19;0,1005
O01E;5-740.1;17;0,1382;17;0,0899
O01E;5-749.0;15;0,122;15;0,0794
O01E;5-730;10;0,0813;10;0,0529
O01E;8-919;5;0,0407;5;0,0265
O01E;5-657.60;4;0,0325;4;0,0212
O01F;5-749.11;159;0,53;159;0,3252
O01F;5-749.0;84;0,28;84;0,1718
O01F;5-740.1;77;0,2567;77;0,1575
O01F;5-741.1;60;0,20;60;0,1227
O01F;8-910;35;0,1167;35;0,0716
O01F;5-730;31;0,1033;31;0,0634
O01F;8-919;8;0,0267;8;0,0164
O01F;5-749.10;7;0,0233;7;0,0143
O01F;5-657.60;6;0,02;6;0,0123
O01F;5-894.1b;4;0,0133;4;0,0082
O01H;5-749.10;270;0,5844;270;0,3214
O01H;5-749.0;257;0,5563;258;0,3071
O01H;5-740.0;177;0,3831;177;0,2107
O01H;5-663.00;21;0,0455;21;0,025
O01H;5-894.1b;21;0,0455;21;0,025
O01H;5-730;18;0,039;18;0,0214
O01H;8-919;18;0,039;18;0,0214
O01H;5-657.60;17;0,0368;17;0,0202
O01H;5-741.0;14;0,0303;14;0,0167
O01H;5-663.50;8;0,0173;8;0,0095
O60C;9-260;70;0,5109;70;0,209
O60C;9-261;55;0,4015;55;0,1642
O60C;5-730;37;0,2701;37;0,1104
O60C;5-738.0;30;0,219;30;0,0896
O60C;8-910;28;0,2044;28;0,0836
O60C;5-758.4;23;0,1679;23;0,0687
O60C;5-758.3;22;0,1606;22;0,0657
O60C;5-758.5;19;0,1387;19;0,0567
O60C;5-728.0;11;0,0803;11;0,0328
O60C;5-758.2;11;0,0803;11;0,0328
O60C;5-728.1;6;0,0438;6;0,0179
O60C;8-911;6;0,0438;6;0,0179
O60C;8-515;5;0,0365;5;0,0149
O60D;9-260;883;0,7273;883;0,3479
O60D;5-730;311;0,2562;311;0,1225
O60D;9-261;275;0,2265;275;0,1084
O60D;5-758.3;235;0,1936;236;0,093
O60D;5-738.0;215;0,1771;215;0,0847
O60D;5-758.4;185;0,1524;185;0,0729
O60D;8-910;159;0,131;159;0,0626
O60D;5-758.2;95;0,0783;95;0,0374
O60D;5-728.0;48;0,0395;48;0,0189
O60D;8-515;36;0,0297;36;0,0142
O60D;8-911;30;0,0247;30;0,0118
O60D;5-728.1;24;0,0198;24;0,0095
O60D;8-915;10;0,0082;10;0,0039
O60D;5-738.x;9;0,0074;9;0,0035
O60D;9-262.0;5;0,0041;5;0,002
O60D;5-756.0;4;0,0033;4;0,0016
P67C;8-560.2;69;0,7419;69;0,375
P67C;9-262.1;49;0,5269;49;0,2663
P67C;9-262.0;43;0,4624;43;0,2337
P67C;1-208.8;6;0,0645;6;0,0326
P67C;1-242;5;0,0538;5;0,0272
P67C;8-010.3;5;0,0538;5;0,0272
P67E;9-262.0;2376;0,8729;2376;0,6672
P67E;1-208.8;416;0,1528;416;0,1168
P67E;1-242;393;0,1444;393;0,1104
P67E;9-262.1;336;0,1234;336;0,0944
P67E;5-259.1;23;0,0084;23;0,0065
P67E;1-208.1;7;0,0026;7;0,002
P67E;8-930;6;0,0022;6;0,0017
