IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
B17A;4;91,74;0,00;96,94;3,15;0,10;572,30;71,63;44,22;0,01;104,49;68,91;1053,49
B17A;5;78,78;0,00;56,93;5,48;0,54;0,00;17,70;0,00;0,00;11,01;28,30;198,74
B17A;7;41,13;0,00;45,93;1,49;0,24;1071,34;17,58;20,56;14,17;15,99;25,48;1253,91
B17A;8;5,34;0,00;6,69;0,15;0,00;2,75;1,71;1,24;0,00;2,31;3,39;23,58
B17A;9;144,30;0,00;107,61;1,14;0,96;72,89;21,14;6,73;144,17;45,02;76,38;620,34
B17A;10;14,11;0,00;48,66;0,89;0,39;0,00;37,56;0,00;46,20;6,46;22,02;176,29
B17A;11;130,74;0,48;116,47;2,49;0,00;4,30;10,73;0,03;0,87;20,70;52,06;338,87
B17A;12;1,65;0,44;109,08;0,24;0,00;0,00;0,62;0,32;49,05;3,21;25,31;189,92
B17A;13;43,65;5,46;37,76;1,46;1,66;0,00;4,46;0,00;0,00;6,52;23,55;124,52
B17B;1;570,92;0,00;90,43;87,70;89,18;0,00;61,97;0,88;26,01;320,29;785,81;2033,19
B17B;2;152,87;0,00;11,21;20,87;4,06;0,00;28,79;0,00;0,05;49,81;131,96;399,62
B17B;4;371,20;0,00;286,98;15,40;5,00;185,19;152,32;34,69;0,00;177,92;229,74;1458,44
B17B;5;232,35;0,00;153,45;12,84;0,33;0,00;45,76;0,18;0,02;30,64;69,23;544,80
B17B;7;0,38;0,00;0,44;0,04;0,00;0,00;0,24;0,00;0,00;0,25;0,22;1,57
B17B;8;8,19;0,00;9,89;0,27;0,00;0,52;4,07;2,83;0,35;3,85;4,33;34,30
B17B;9;108,72;0,00;92,12;3,53;1,91;2,14;18,47;17,36;23,46;41,69;65,57;374,97
B17B;10;54,66;0,00;107,85;0,60;3,32;0,00;73,67;0,00;92,46;16,30;57,57;406,43
B17B;11;84,11;2,89;64,29;2,81;0,00;0,00;6,56;1,37;0,03;11,95;34,98;208,99
B17B;12;2,81;0,11;97,74;0,01;0,00;0,00;0,68;0,00;15,71;3,72;26,21;146,99
B17B;13;39,05;4,62;23,19;1,26;1,66;0,00;6,50;0,00;0,00;6,80;19,31;102,39
B17C;1;243,32;0,00;18,46;20,74;2,41;0,00;29,16;0,27;3,79;139,66;386,44;844,25
B17C;2;13,75;0,00;0,34;1,49;0,05;0,00;4,15;0,00;0,94;5,08;12,31;38,11
B17C;4;652,09;0,00;492,96;21,36;2,19;27,77;224,31;68,81;10,01;248,77;394,31;2142,58
B17C;5;418,65;0,00;270,58;21,40;0,22;0,00;76,98;0,16;0,00;58,40;110,70;957,09
B17C;9;6,11;0,00;5,95;0,06;0,00;0,00;0,83;0,04;0,60;2,45;4,46;20,50
B17C;10;5,70;0,00;11,98;1,10;0,00;0,00;12,92;0,00;6,16;1,84;6,67;46,37
B17C;11;7,22;0,00;11,38;0,09;0,00;0,00;0,79;0,00;0,00;1,06;3,99;24,53
B17C;12;4,53;0,39;26,78;0,10;0,00;0,00;0,90;0,00;0,54;1,34;9,71;44,29
B17C;13;29,66;1,74;22,26;0,95;0,01;0,00;3,46;0,00;0,04;4,72;14,63;77,47
B17D;1;251,90;0,00;25,60;23,88;1,91;0,00;27,53;1,80;10,26;136,22;390,12;869,22
B17D;2;12,19;0,00;0,50;1,86;0,02;0,00;3,27;0,00;0,33;4,32;11,61;34,10
B17D;4;318,64;0,00;271,29;12,49;0,88;39,63;144,92;25,45;7,52;163,88;220,75;1205,45
B17D;5;233,01;0,00;152,03;12,34;0,22;0,00;43,19;0,20;0,05;32,54;66,42;540,00
B17D;7;0,54;0,00;0,70;0,02;0,00;0,00;0,16;0,64;0,00;0,30;0,45;2,81
B17D;8;3,08;0,00;3,52;0,11;0,00;0,01;1,68;0,36;0,00;1,60;2,15;12,51
B17D;9;22,71;0,00;20,95;0,42;0,13;0,00;3,40;0,93;9,21;9,90;13,24;80,89
B17D;10;20,16;0,00;45,60;0,97;0,04;0,00;32,16;0,07;49,78;6,92;27,47;183,17
B17D;11;26,93;0,29;21,53;0,24;0,00;0,00;2,47;0,11;0,65;3,25;11,62;67,09
B17D;12;3,08;0,48;27,37;0,12;0,00;0,00;0,71;0,07;2,84;1,23;8,91;44,81
B17D;13;32,84;2,90;24,59;1,14;0,01;0,00;3,61;0,00;0,02;5,25;16,44;86,80
B17E;1;187,55;0,00;15,91;14,79;0,73;0,00;21,22;0,38;2,46;96,13;292,58;631,75
B17E;2;3,04;0,00;0,17;0,36;0,00;0,00;0,87;0,00;0,00;1,18;3,39;9,01
B17E;4;238,61;0,00;214,24;9,76;0,73;1,86;108,11;21,83;12,46;119,76;162,99;890,35
B17E;5;213,73;0,00;141,54;11,49;0,14;0,00;37,76;0,17;1,45;27,96;58,70;492,94
B17E;7;0,10;0,00;0,11;0,00;0,00;0,00;0,04;0,12;0,00;0,03;0,11;0,51
B17E;8;0,08;0,00;0,16;0,01;0,00;0,00;0,13;0,00;0,00;0,05;0,10;0,53
B17E;9;7,53;0,00;7,95;0,06;0,00;0,00;1,20;0,15;1,03;3,45;4,98;26,35
B17E;10;3,82;0,00;9,12;0,50;0,07;0,00;8,57;0,00;8,16;1,67;4,72;36,63
B17E;11;7,57;0,09;6,49;0,06;0,00;0,00;0,48;0,00;0,02;0,83;3,10;18,64
B17E;12;4,28;0,30;13,89;0,13;0,00;0,00;0,49;0,00;1,41;0,71;5,18;26,39
B17E;13;28,17;2,59;22,62;0,80;0,01;0,00;3,11;0,00;0,09;4,73;13,84;75,96
B18A;1;1008,50;0,00;128,49;118,42;77,67;0,00;119,74;9,40;6,19;470,06;1252,62;3191,09
B18A;2;500,33;0,00;15,73;80,17;28,97;0,00;143,23;2,15;7,61;191,19;484,08;1453,46
B18A;4;947,69;0,00;831,15;41,57;71,08;900,63;408,48;234,75;4,22;499,51;608,95;4548,03
B18A;5;669,94;0,00;449,32;35,16;4,03;0,00;142,49;0,76;0,01;94,12;221,26;1617,09
B18A;7;0,04;0,00;0,04;0,01;0,00;0,00;0,38;0,00;0,00;0,02;0,06;0,55
B18A;8;6,29;0,00;5,00;0,16;0,01;0,00;1,93;0,55;0,00;1,92;2,59;18,45
B18A;9;268,11;0,00;260,37;5,07;0,58;3,55;38,47;19,57;55,93;130,15;176,27;958,07
B18A;10;54,70;0,00;124,34;2,81;86,59;0,00;102,49;4,02;91,37;24,23;66,66;557,21
B18A;11;68,51;0,12;60,52;0,62;0,00;0,00;6,79;0,38;4,39;9,26;25,17;175,76
B18A;12;20,93;2,90;226,21;0,15;0,00;0,00;2,20;0,00;33,55;11,31;66,49;363,74
B18A;13;39,47;5,89;28,88;1,52;0,08;0,00;5,14;0,00;0,00;7,32;21,97;110,27
B18B;1;643,08;0,00;59,69;57,24;28,64;0,00;70,70;7,73;12,27;345,63;884,05;2109,03
B18B;2;154,33;0,00;3,56;22,43;8,23;0,00;37,62;0,42;2,07;50,77;135,21;414,64
B18B;4;561,26;0,00;500,54;30,27;38,37;473,53;280,75;136,28;30,49;331,06;381,67;2764,22
B18B;5;442,68;0,00;298,33;24,31;1,57;0,00;90,68;0,36;0,10;60,89;135,02;1053,94
B18B;7;1,09;0,00;1,27;0,04;0,00;0,00;0,59;0,44;0,01;0,35;0,54;4,33
B18B;8;1,91;0,00;2,13;0,06;0,02;0,00;0,76;0,54;0,00;0,75;1,28;7,45
B18B;9;119,62;0,00;100,85;2,54;0,41;0,03;18,61;9,28;18,17;54,52;76,41;400,44
B18B;10;29,64;0,00;63,63;0,81;7,60;0,00;50,68;0,00;62,86;12,98;32,57;260,77
B18B;11;27,73;0,75;21,35;0,60;0,00;0,00;2,64;0,00;0,19;3,96;9,79;67,01
B18B;12;5,50;0,93;82,26;0,03;0,00;0,00;0,54;0,00;22,77;3,96;23,61;139,60
B18B;13;34,65;2,90;23,17;0,93;0,01;0,00;3,12;0,04;0,05;4,71;17,21;86,79
B18C;1;436,98;0,00;50,62;39,59;7,26;0,00;49,37;1,94;7,21;240,55;569,09;1402,61
B18C;2;54,04;0,00;1,52;8,78;2,24;0,00;16,11;0,20;0,82;22,09;60,32;166,12
B18C;4;420,83;0,00;387,02;22,67;23,76;411,93;218,36;119,87;26,95;246,22;293,29;2170,90
B18C;5;360,95;0,00;242,38;20,68;1,17;0,00;77,36;0,24;0,05;50,56;113,03;866,42
B18C;8;0,22;0,00;0,12;0,01;0,00;0,00;0,19;0,00;0,00;0,11;0,14;0,79
B18C;9;80,46;0,00;66,76;1,47;0,08;0,07;9,45;1,98;5,44;32,36;46,70;244,77
B18C;10;24,27;0,00;42,26;0,53;1,32;0,00;32,78;0,00;30,25;9,45;22,32;163,18
B18C;11;15,21;0,14;13,47;0,14;0,00;0,00;1,45;0,00;1,66;2,08;5,74;39,89
B18C;12;2,59;0,30;31,86;0,05;0,00;0,00;0,20;0,00;9,95;1,84;9,28;56,07
B18C;13;27,73;0,80;16,80;0,60;0,01;0,00;2,38;0,00;0,02;4,75;14,01;67,10
B18D;1;505,45;0,00;48,60;43,59;32,23;0,00;51,72;1,25;1,03;241,05;670,40;1595,32
B18D;2;13,24;0,00;0,49;1,48;0,00;0,00;3,57;0,00;0,00;4,85;15,09;38,72
B18D;4;411,58;0,00;333,30;16,97;9,44;12,93;248,19;38,70;1,08;190,37;259,17;1521,73
B18D;5;282,59;0,00;209,13;17,50;0,94;0,00;66,38;0,00;0,00;35,72;86,16;698,42
B18D;8;0,53;0,00;1,36;0,01;0,00;0,00;0,18;0,50;0,00;0,22;0,32;3,12
B18D;9;59,99;0,00;53,88;1,21;0,00;0,00;5,53;1,39;42,16;26,22;32,61;222,99
B18D;10;21,18;0,00;55,16;2,21;0,00;0,00;39,71;0,00;38,57;8,32;26,26;191,41
B18D;11;34,09;0,11;27,50;0,12;0,00;0,00;2,53;0,00;0,00;3,41;11,33;79,09
B18D;12;2,84;1,08;45,57;0,17;0,00;0,00;0,49;0,00;5,55;1,60;12,79;70,09
B18D;13;16,03;3,72;6,81;0,45;0,00;0,00;1,32;0,00;0,00;2,34;8,22;38,89
B19A;1;230,52;0,00;20,05;20,65;0,61;0,00;22,80;0,00;0,44;101,45;296,08;692,60
B19A;2;11,81;0,00;0,21;1,31;0,03;0,00;3,86;0,00;0,00;4,35;11,01;32,58
B19A;4;221,36;0,00;198,27;17,29;0,23;1559,35;108,51;150,69;0,89;134,94;157,18;2548,71
B19A;5;201,52;0,00;135,92;11,39;0,20;0,00;43,34;0,06;0,05;25,77;58,89;477,14
B19A;9;5,78;0,00;6,38;0,12;0,00;0,00;1,17;0,10;0,60;2,21;3,41;19,77
B19A;10;3,14;0,00;12,40;0,29;0,89;0,00;11,10;0,00;5,54;1,82;5,25;40,43
B19A;11;5,32;0,15;5,60;0,03;0,00;0,00;0,61;0,00;0,23;1,07;2,37;15,38
B19A;12;0,60;0,00;3,52;0,01;0,00;0,00;0,05;0,00;0,13;0,26;1,19;5,76
B19A;13;11,33;2,15;8,65;0,32;0,00;0,00;1,08;0,00;0,07;2,54;6,25;32,39
B19B;1;249,78;0,00;13,96;20,18;0,31;0,00;22,82;0,25;0,90;96,39;323,60;728,19
B19B;2;0,78;0,00;0,08;0,05;0,01;0,00;0,18;0,00;0,00;0,21;0,97;2,28
B19B;4;230,93;0,00;217,65;21,27;0,52;2588,07;140,31;215,08;31,08;154,04;173,08;3772,03
B19B;5;220,17;0,00;153,04;12,65;0,30;0,00;45,02;0,34;0,00;22,24;61,11;514,87
B19B;7;2,09;0,00;3,85;0,11;0,01;0,00;0,71;5,39;0,00;1,14;1,75;15,05
B19B;8;1,21;0,00;0,93;0,09;0,00;0,05;0,87;0,09;0,00;1,16;1,07;5,47
B19B;9;9,94;0,00;10,92;0,10;0,00;0,00;1,25;0,12;6,50;3,40;6,06;38,29
B19B;10;2,40;0,00;11,90;0,11;2,17;0,00;8,23;0,00;6,58;1,31;4,14;36,84
B19B;11;4,46;0,10;4,99;0,04;0,00;0,00;0,59;0,00;0,00;1,00;2,04;13,22
B19B;12;0,20;0,00;2,97;0,01;0,00;0,00;0,02;0,00;1,09;0,06;0,73;5,08
B19B;13;15,32;2,22;9,19;0,37;0,00;0,00;1,62;0,00;0,00;2,28;5,11;36,11
B19C;1;233,30;0,00;26,16;19,30;0,54;0,00;23,34;0,01;0,50;121,34;317,12;741,61
B19C;2;3,89;0,00;0,81;0,13;0,00;0,00;0,55;0,00;0,00;3,23;2,33;10,94
B19C;4;245,06;0,00;211,81;14,97;1,81;334,22;97,60;42,89;37,88;155,91;178,04;1320,19
B19C;5;186,88;0,00;131,72;9,57;0,17;0,00;37,43;0,07;0,05;27,14;62,11;455,14
B19C;8;0,80;0,00;0,34;0,02;0,00;0,00;0,70;0,00;0,00;0,17;0,61;2,64
B19C;9;10,31;0,00;10,29;0,10;0,01;0,00;2,06;0,26;0,12;3,91;5,75;32,81
B19C;10;2,79;0,00;11,71;0,21;0,00;0,00;10,30;0,00;5,36;1,63;5,27;37,27
B19C;11;6,24;0,02;4,10;0,02;0,00;0,00;0,53;0,00;0,00;0,91;2,05;13,87
B19C;12;0,65;0,00;2,38;0,02;0,00;0,00;0,03;0,00;4,00;0,08;0,60;7,76
B19C;13;12,31;1,80;11,93;0,68;0,00;0,00;1,50;0,00;0,02;2,18;6,19;36,61
B20A;1;660,37;0,00;80,96;97,71;13,54;0,00;84,96;2,11;11,86;329,68;688,06;1969,25
B20A;2;448,37;0,00;17,65;63,25;16,04;0,00;121,00;0,07;1,60;174,84;441,62;1284,44
B20A;4;663,95;0,00;624,13;31,70;58,67;189,86;259,35;185,74;9,24;332,22;489,92;2844,78
B20A;5;564,58;0,00;381,20;30,42;8,89;0,00;121,28;1,65;1,49;77,68;176,76;1363,95
B20A;8;0,64;0,00;0,87;0,03;0,00;0,00;0,40;0,00;0,00;0,17;0,64;2,75
B20A;9;163,46;0,00;135,23;6,15;0,07;0,00;19,03;29,01;7,49;63,61;93,81;517,86
B20A;10;77,48;0,00;91,15;1,00;17,61;0,00;70,96;0,24;74,29;27,98;55,11;415,82
B20A;11;35,80;0,24;25,17;0,20;0,00;0,00;2,38;0,00;0,34;4,29;18,23;86,65
B20A;12;8,69;0,57;57,59;0,03;0,00;0,00;0,16;0,00;7,25;3,01;16,76;94,06
B20A;13;34,59;1,91;16,97;0,71;0,01;0,00;2,48;0,00;0,89;6,43;14,62;78,61
B20B;1;547,68;0,00;57,04;48,32;19,11;0,00;72,34;8,52;6,29;302,77;748,18;1810,25
B20B;2;322,67;0,00;9,30;52,40;14,97;0,00;102,79;4,19;6,66;134,71;316,69;964,38
B20B;4;734,53;0,00;664,63;38,72;70,34;183,69;350,63;185,32;0,77;408,28;450,09;3087,00
B20B;5;549,31;0,00;365,96;28,56;2,99;0,00;118,18;0,89;0,08;77,29;161,58;1304,84
B20B;7;0,66;0,00;0,87;0,03;0,00;0,58;0,18;0,88;0,03;0,47;0,51;4,21
B20B;8;1,53;0,00;1,79;0,05;0,05;0,00;0,48;0,30;0,00;0,71;0,86;5,77
B20B;9;184,76;0,00;139,17;4,83;1,07;4,46;27,99;53,80;0,98;74,79;104,13;595,98
B20B;10;92,97;0,00;120,66;1,15;10,21;0,00;101,63;0,13;78,03;38,00;73,15;515,93
B20B;11;20,98;0,17;29,29;0,24;0,00;0,00;2,76;0,00;1,21;3,82;10,36;68,83
B20B;12;8,19;1,05;71,82;0,13;0,00;0,00;0,44;0,00;15,20;4,53;20,38;121,74
B20B;13;31,78;1,95;21,78;1,00;0,64;0,00;2,64;0,00;0,02;5,83;15,56;81,20
B20C;1;392,36;0,00;36,99;41,57;3,27;0,00;40,11;0,02;1,74;216,95;433,54;1166,55
B20C;2;154,21;0,00;6,66;20,71;3,37;0,00;42,07;0,59;7,42;57,20;146,99;439,22
B20C;4;106,95;0,00;103,88;5,62;7,61;192,79;48,71;51,15;4,40;57,80;88,01;666,92
B20C;5;292,08;0,00;191,63;14,20;0,74;0,00;62,14;0,83;1,42;39,95;87,60;690,59
B20C;7;5,23;0,00;5,81;0,17;0,00;0,00;0,99;8,50;0,00;3,30;3,91;27,91
B20C;8;0,13;0,00;0,04;0,00;0,00;0,00;0,05;0,00;0,00;0,05;0,05;0,32
B20C;9;526,77;0,00;354,48;5,13;6,31;246,90;86,29;1571,51;5,16;190,64;298,32;3291,51
B20C;10;15,64;0,00;40,64;0,95;2,39;0,00;32,71;0,00;14,84;7,68;19,71;134,56
B20C;11;19,84;0,12;13,90;1,21;0,00;0,00;1,13;0,00;3,29;2,99;7,63;50,11
B20C;12;2,22;0,01;14,57;0,03;0,00;0,00;0,07;0,00;0,87;1,02;4,20;22,99
B20C;13;20,91;0,43;12,07;0,29;0,08;0,00;1,25;0,02;0,00;3,66;10,57;49,28
B20D;1;457,56;0,00;51,90;44,43;9,52;0,00;54,06;2,46;5,99;251,65;610,13;1487,70
B20D;2;238,83;0,00;8,02;37,78;23,33;0,03;64,18;1,98;3,64;85,19;212,17;675,15
B20D;4;373,76;0,00;311,34;19,46;19,01;426,14;163,87;110,52;0,28;219,75;253,69;1897,82
B20D;5;332,82;0,00;220,00;16,92;1,50;0,00;68,81;0,40;0,06;48,25;103,28;792,04
B20D;7;1,98;0,00;2,51;0,09;0,04;1,71;0,45;3,15;2,38;1,30;1,43;15,04
B20D;8;0,51;0,00;0,56;0,02;0,00;0,00;0,19;0,08;0,00;0,23;0,30;1,89
B20D;9;229,36;0,00;164,57;3,53;1,57;74,52;36,00;278,84;5,40;84,90;139,47;1018,16
B20D;10;25,67;0,00;57,61;0,91;7,14;0,00;48,08;0,01;36,14;12,64;30,33;218,53
B20D;11;23,98;0,16;24,54;0,87;0,00;0,00;2,26;0,00;0,49;4,43;10,74;67,47
B20D;12;9,63;0,54;61,99;1,77;0,00;0,00;0,48;0,00;11,05;3,94;17,97;107,37
B20D;13;36,03;2,91;26,81;1,43;2,76;0,00;3,58;0,01;0,04;7,16;18,65;99,38
B20E;1;459,71;0,00;46,06;42,28;16,70;0,00;52,39;0,25;3,55;236,97;577,78;1435,69
B20E;2;196,00;0,00;4,92;28,01;13,42;0,00;53,87;0,33;3,83;74,27;188,08;562,73
B20E;4;249,33;0,00;240,31;19,47;6,55;51,12;146,69;75,95;2,36;174,01;206,25;1172,04
B20E;5;245,45;0,00;162,81;12,98;1,76;0,00;50,28;0,17;0,07;33,94;77,72;585,18
B20E;7;0,43;0,00;0,61;0,02;0,01;0,49;0,32;3,53;0,00;0,22;0,29;5,92
B20E;8;0,30;0,00;0,38;0,01;0,00;0,00;0,19;0,00;0,00;0,25;0,33;1,46
B20E;9;139,04;0,00;108,28;2,58;0,47;22,58;20,94;97,67;3,16;52,62;81,32;528,66
B20E;10;34,93;0,00;51,63;0,89;12,94;0,00;45,14;0,00;32,98;12,95;31,34;222,80
B20E;11;12,74;0,12;12,85;0,17;0,00;0,00;1,66;0,00;0,83;2,95;5,95;37,27
B20E;12;5,13;0,60;52,59;0,05;0,00;0,00;0,32;0,00;9,21;2,89;14,34;85,13
B20E;13;48,44;3,04;36,01;1,95;1,84;0,00;4,98;0,02;0,03;9,45;25,22;130,98
B21A;1;745,89;0,00;131,17;97,98;11,29;0,00;72,82;2,11;0,75;443,02;1100,65;2605,68
B21A;2;97,47;0,00;6,65;15,06;1,94;0,00;33,54;0,00;0,37;36,50;116,42;307,95
B21A;4;1679,07;0,00;1353,07;50,11;29,20;16664,93;482,03;872,05;0,00;1070,37;1100,81;23301,64
B21A;5;1012,85;0,00;645,70;53,02;3,15;0,00;200,22;1,81;0,00;147,77;289,20;2353,72
B21A;7;0,02;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,02;0,09
B21A;8;0,12;0,00;0,10;0,00;0,00;0,00;0,12;0,00;0,00;0,10;0,06;0,50
B21A;9;180,07;0,00;115,37;5,67;0,05;0,00;17,76;20,97;0,00;64,31;87,23;491,43
B21A;10;12,70;0,00;47,61;0,16;1,03;0,00;39,57;0,00;27,32;7,26;25,01;160,66
B21A;11;9,09;0,01;24,47;0,05;0,00;0,00;2,15;0,00;0,00;2,46;7,21;45,44
B21A;12;1,97;0,00;82,23;0,18;0,00;0,00;0,23;0,00;15,90;2,90;14,79;118,20
B21A;13;14,29;0,80;16,06;0,80;0,01;0,00;1,35;0,00;0,20;3,51;9,73;46,75
B21B;1;216,41;0,00;42,56;21,70;2,46;0,00;26,80;0,00;0,27;151,19;350,88;812,27
B21B;2;5,49;0,00;0,18;0,89;0,06;0,00;2,04;0,00;0,00;1,50;6,23;16,39
B21B;4;246,45;0,00;248,33;7,52;0,55;11105,20;71,32;58,50;0,00;206,19;200,42;12144,48
B21B;5;187,05;0,00;126,39;9,44;1,11;0,00;38,39;0,04;0,00;27,18;57,95;447,55
B21B;7;0,56;0,00;0,76;0,04;0,00;0,00;0,26;0,64;0,00;0,19;0,57;3,02
B21B;9;3,59;0,00;2,84;0,04;0,00;0,00;0,34;2,24;0,00;1,09;2,06;12,20
B21B;10;4,34;0,00;15,79;0,12;0,00;0,00;13,92;0,00;17,98;2,32;7,38;61,85
B21B;11;3,84;0,00;7,20;0,03;0,00;0,00;1,07;0,00;0,52;1,16;2,31;16,13
B21B;12;0,31;0,00;7,64;0,11;0,00;0,00;0,02;0,00;0,84;0,36;1,81;11,09
B21B;13;11,15;1,42;15,65;1,06;0,02;0,00;1,33;0,00;0,00;3,54;8,14;42,31
B36A;1;303,71;0,00;26,13;38,47;5,45;0,00;41,78;4,44;58,24;148,24;303,25;929,71
B36A;2;8392,27;0,00;391,40;1561,76;641,33;0,00;2850,64;180,03;92,31;2516,49;6094,15;22720,38
B36A;4;582,24;0,00;503,09;37,51;12,61;221,90;305,11;165,30;0,81;330,76;431,62;2590,95
B36A;5;657,39;0,00;440,82;40,82;2,51;0,00;156,09;4,11;0,00;111,16;307,78;1720,68
B36A;7;6,27;0,00;5,99;0,41;0,00;1,66;2,82;2,80;88,10;2,04;2,78;112,87
B36A;8;20,47;0,00;21,25;0,73;0,05;0,00;7,30;13,76;0,00;11,98;14,87;90,41
B36A;9;495,00;0,00;389,76;8,78;0,25;41,10;68,87;162,97;16,35;185,11;277,98;1646,17
B36A;10;127,92;0,00;482,25;16,32;221,83;0,00;444,16;0,00;243,90;84,92;216,83;1838,13
B36A;11;166,96;0,41;128,86;3,06;0,00;0,00;11,91;0,00;22,53;21,13;79,89;434,75
B36A;12;26,67;13,59;518,38;1,86;0,00;0,00;5,15;0,00;106,94;26,12;164,80;863,51
B36A;13;91,14;9,69;78,78;4,09;8,56;0,00;9,66;0,30;0,00;20,52;58,23;280,97
B36B;1;229,41;0,00;24,41;29,99;14,24;0,00;35,51;1,32;7,38;123,67;273,07;739,00
B36B;2;5580,27;0,00;200,62;964,68;278,62;6,70;1845,65;125,63;54,04;1726,55;3948,43;14731,19
B36B;4;527,65;0,00;466,52;31,64;50,39;321,30;275,60;223,05;0,48;299,94;365,90;2562,47
B36B;5;565,09;0,00;344,98;29,40;7,81;0,00;109,56;1,78;0,13;74,66;155,84;1289,25
B36B;7;7,18;0,00;7,05;0,24;0,00;20,35;2,01;15,10;2,30;3,48;5,57;63,28
B36B;8;25,83;0,00;30,18;0,87;0,04;0,35;9,29;7,90;0,00;17,04;17,58;109,08
B36B;9;599,83;0,00;418,29;9,62;4,46;163,72;107,94;522,00;19,02;229,81;338,62;2413,31
B36B;10;88,19;0,00;345,63;6,57;137,74;0,00;300,61;0,97;148,69;52,41;162,31;1243,12
B36B;11;84,31;0,33;66,54;1,12;0,00;0,00;7,69;0,09;11,40;14,40;31,53;217,41
B36B;12;23,74;2,19;369,75;0,73;0,00;0,00;2,72;0,19;76,68;19,93;105,79;601,72
B36B;13;83,96;6,17;58,93;3,17;14,66;0,00;7,98;0,00;0,06;18,15;45,43;238,51
B39A;1;487,32;0,00;55,19;65,65;24,84;0,00;60,01;0,37;17,14;297,37;651,73;1659,62
B39A;2;1693,33;0,00;79,52;213,52;205,84;0,00;348,94;6,78;19,00;537,23;1352,59;4456,75
B39A;4;152,57;0,00;146,59;9,31;7,05;139,29;73,52;104,40;0,00;91,34;101,22;825,29
B39A;5;256,92;0,00;159,76;13,99;3,65;0,00;53,32;1,03;0,00;34,49;81,84;605,00
B39A;7;16,37;0,00;20,19;0,90;0,16;25,68;16,56;70,09;1,27;10,16;14,79;176,17
B39A;8;17,52;0,00;18,43;0,53;0,01;0,53;7,72;7,32;0,05;8,32;10,63;71,06
B39A;9;642,39;0,00;432,14;19,73;3,94;697,21;178,81;809,71;69,21;228,08;395,32;3476,54
B39A;10;34,79;0,00;119,99;1,28;53,67;0,00;97,67;0,00;88,76;20,49;58,71;475,36
B39A;11;124,97;0,21;81,96;1,11;0,00;0,22;7,96;0,03;18,18;15,40;42,14;292,18
B39A;12;19,50;1,02;380,05;0,10;0,00;0,00;1,60;0,00;64,86;18,94;103,95;590,02
B39A;13;68,75;5,15;50,95;2,51;5,51;0,00;6,39;0,00;0,00;13,59;41,79;194,64
B39B;1;380,85;0,00;40,69;46,69;18,95;0,00;42,36;2,30;17,84;211,20;504,34;1265,22
B39B;2;1047,28;0,00;51,46;117,63;187,64;5,52;152,54;1,94;14,84;319,84;778,35;2677,04
B39B;4;156,39;0,00;115,79;6,25;3,09;62,54;68,08;49,05;8,50;65,69;91,75;627,13
B39B;5;195,33;0,00;127,82;10,59;0,57;0,00;38,48;0,82;0,62;26,20;59,66;460,09
B39B;7;16,51;0,00;17,26;0,76;0,06;45,82;7,51;75,29;61,49;8,93;11,55;245,18
B39B;8;4,93;0,00;4,90;0,14;0,06;0,23;1,50;1,43;0,02;2,48;3,19;18,88
B39B;9;462,87;0,00;329,54;10,36;3,01;148,46;108,13;609,54;87,97;172,40;260,31;2192,59
B39B;10;13,57;0,00;57,37;1,00;4,27;0,00;50,72;0,00;43,23;8,24;25,96;204,36
B39B;11;120,99;0,27;87,23;1,27;0,00;0,18;8,48;0,08;1,62;18,93;43,94;282,99
B39B;12;11,03;1,95;249,78;0,33;0,00;0,00;1,17;0,62;54,26;11,94;65,73;396,81
B39B;13;67,48;5,89;53,90;2,45;29,56;0,00;6,52;0,02;0,00;12,75;38,21;216,78
B39C;1;362,50;0,00;33,16;38,54;6,75;0,00;36,63;0,60;7,24;203,09;499,91;1188,42
B39C;2;591,72;0,00;22,29;63,24;131,61;6,35;90,31;0,64;8,78;186,25;462,45;1563,64
B39C;4;246,20;0,00;181,82;8,39;2,15;62,57;98,65;61,41;0,00;97,63;133,66;892,48
B39C;5;213,00;0,00;141,39;11,68;1,07;0,00;43,78;1,16;0,01;28,99;64,47;505,55
B39C;7;10,49;0,00;12,02;0,54;0,00;32,39;3,55;38,52;17,62;6,11;6,90;128,14
B39C;8;2,29;0,00;2,52;0,08;0,00;0,14;0,93;0,25;0,00;1,32;1,70;9,23
B39C;9;356,04;0,00;262,48;8,13;2,30;132,12;71,22;442,37;105,85;133,43;204,12;1718,06
B39C;10;11,60;0,00;47,18;0,78;5,48;0,00;39,66;0,00;24,18;6,07;20,16;155,11
B39C;11;107,48;0,19;87,59;2,60;0,00;0,00;8,09;0,00;0,11;17,51;40,49;264,06
B39C;12;4,80;0,32;130,99;0,84;0,00;0,00;0,73;0,56;32,96;5,76;34,70;211,66
B39C;13;68,03;9,25;57,01;2,28;28,29;0,00;6,67;0,00;0,07;11,07;37,27;219,94
B42A;1;1210,99;0,00;105,06;165,51;29,41;0,00;137,72;0,85;2,46;554,36;1503,77;3710,13
B42A;2;934,76;0,00;41,33;61,01;135,37;0,00;96,84;0,65;6,20;312,01;619,81;2207,98
