IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
07 ;H12C;836;0,372;0,1758;0,1938;0,2584;0,00;0,00;0,00;0,4701;0,5299;0,00;0,00;0,0012;0,00;0,0012;0,0024;0,0012;0,0048;0,0263;0,0526;0,0849;0,1017;0,1184;0,122;0,2524;0,1364;0,0945;0,2336;0,7025;0,0639;2;21;9,40;1,55;0,0003;5,20;4618,67;2027,82
07 ;H15Z;88;0,2614;0,1818;0,1818;0,2045;0,1705;0,00;0,00;0,5455;0,4545;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0114;0,00;0,0227;0,0682;0,0568;0,1818;0,3409;0,2386;0,0795;0,0098;0,8627;0,1275;6;40;22,10;3,591;0,00;9,20;10630,42;4278,81
07 ;H16A;81;0,2716;0,2593;0,1358;0,1975;0,1358;0,00;0,00;0,5432;0,4568;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0247;0,037;0,0741;0,0988;0,2099;0,2469;0,2222;0,0864;0,0217;0,8804;0,0978;2;24;10,40;1,869;0,00;6,20;5545,91;2526,31
07 ;H16B;472;0,1525;0,3432;0,2203;0,2182;0,0636;0,0021;0,00;0,6335;0,3665;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0064;0,0275;0,1059;0,0869;0,161;0,1208;0,2839;0,1398;0,0678;0,0057;0,9042;0,09;1;10;3,90;1,039;0,0002;2,50;3099,36;1404,96
07 ;H29Z;638;0,4467;0,2476;0,1693;0,1176;0,0188;0,00;0,00;0,7085;0,2915;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0047;0,0157;0,0737;0,0956;0,1066;0,1395;0,326;0,1599;0,0784;0,1448;0,7828;0,0724;1;7;3,40;1,331;0,0002;1,40;4010,96;1511,53
07 ;H33Z;170;0,0059;0,0235;0,0706;0,1882;0,3765;0,2941;0,0412;0,5765;0,4235;0,00;0,00;0,0118;0,0118;0,00;0,00;0,00;0,00;0,0235;0,0294;0,0588;0,1059;0,0941;0,1059;0,3353;0,1471;0,0765;0,0142;0,8019;0,184;9;48;29,70;8,429;0,0001;9,60;25102,01;7515,53
07 ;H36A;157;0,00;0,00;0,0064;0,0191;0,0828;0,4777;0,414;0,6752;0,3248;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0191;0,0573;0,0955;0,1019;0,1146;0,2739;0,1656;0,172;0,00;0,7336;0,2664;10;50;31,90;13,434;0,0001;11,80;40092,31;12127,90
07 ;H36B;254;0,00;0,0039;0,0039;0,0748;0,1929;0,4843;0,2402;0,6457;0,3543;0,00;0,00;0,00;0,00;0,0039;0,00;0,00;0,00;0,0118;0,0236;0,1024;0,0866;0,1102;0,0984;0,248;0,122;0,1929;0,0157;0,7987;0,1855;8;44;25,70;8,87;0,0001;10,20;26456,93;8153,27
07 ;H38Z;103;0,00;0,00;0,0194;0,0971;0,2524;0,5049;0,1262;0,7087;0,2913;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0971;0,068;0,068;0,1359;0,3301;0,1942;0,1068;0,1579;0,6023;0,2398;8;46;28,00;9,44;0,00;11,20;28280,63;10586,60
07 ;H40A;205;0,00;0,00;0,00;0,00;0,9756;0,0244;0,00;0,7122;0,2878;0,00;0,00;0,00;0,0098;0,00;0,00;0,00;0,00;0,0244;0,0195;0,1073;0,1463;0,161;0,1415;0,2098;0,1024;0,078;0,1336;0,7824;0,084;4;28;14,00;2,553;0,0001;6,70;7617,43;3689,25
07 ;H40B;653;0,00;0,1072;0,3476;0,5452;0,00;0,00;0,00;0,6922;0,3078;0,00;0,00;0,00;0,0046;0,0015;0,00;0,00;0,0015;0,0107;0,0322;0,1501;0,147;0,1485;0,1378;0,1914;0,0965;0,0781;0,081;0,8393;0,0797;1;14;6,70;1,17;0,0002;3,40;3488,91;1638,92
07 ;H41A;858;0,0012;0,0023;0,0035;0,0023;0,9592;0,0315;0,00;0,5664;0,4336;0,00;0,00;0,00;0,00;0,00;0,0035;0,0023;0,00;0,0152;0,014;0,0653;0,0618;0,0711;0,0909;0,2343;0,1573;0,2844;0,0311;0,8614;0,1074;5;36;19,10;3,323;0,0003;7,80;9901,52;4730,28
07 ;H41B;292;0,1952;0,1815;0,2192;0,4041;0,00;0,00;0,00;0,5685;0,4315;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0034;0,0205;0,0616;0,0753;0,0925;0,1404;0,2637;0,1438;0,1986;0,1061;0,8156;0,0782;4;31;15,60;2,677;0,0001;7,00;8004,67;3163,26
07 ;H41C;2539;0,0922;0,0638;0,063;0,781;0,00;0,00;0,00;0,5467;0,4533;0,00;0,00;0,002;0,0024;0,002;0,0012;0,0106;0,0004;0,0095;0,0288;0,065;0,0579;0,0717;0,1091;0,2162;0,1595;0,2639;0,1533;0,7784;0,0684;2;22;10,40;1,612;0,0009;5,30;4813,38;1996,32
07 ;H41D;18014;0,6384;0,1964;0,14;0,0228;0,0024;0,00;0,00;0,4754;0,5245;0,0001;0,00;0,00;0,00;0,00;0,00;0,00;0,0013;0,0317;0,0512;0,084;0,0749;0,0799;0,0946;0,2111;0,1456;0,2255;0,2187;0,7244;0,0569;1;13;5,60;0,897;0,0064;3,10;2675,16;1076,34
07 ;H44Z;405;0,2667;0,1654;0,2272;0,2568;0,084;0,00;0,00;0,3926;0,6074;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0025;0,042;0,20;0,242;0,5136;0,00;0,9122;0,0878;0;35;22,00;2,161;0,0001;5,90;6412,77;2270,63
07 ;H60Z;1102;0,00;0,00;0,00;0,00;0,9646;0,0354;0,00;0,6642;0,3358;0,00;0,00;0,00;0,00;0,00;0,0009;0,0009;0,00;0,0064;0,0281;0,1034;0,1071;0,1425;0,1552;0,2514;0,1125;0,0917;0,1486;0,769;0,0823;4;29;14,60;1,986;0,0004;6,60;5907,27;3061,91
07 ;H61A;1344;0,00;0,0179;0,0208;0,1027;0,8326;0,026;0,00;0,6042;0,3958;0,00;0,00;0,00;0,0022;0,0007;0,00;0,00;0,00;0,003;0,0082;0,0402;0,0573;0,0848;0,1228;0,3043;0,1972;0,1793;0,1705;0,7417;0,0877;3;23;11,30;1,467;0,0005;5,60;4358,75;2088,77
07 ;H61B;41;0,4878;0,2439;0,0976;0,1707;0,00;0,00;0,00;0,561;0,439;0,00;0,00;0,2683;0,3902;0,00;0,2195;0,122;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,2459;0,6721;0,082;1;10;4,40;1,172;0,00;2,40;3487,00;1998,29
07 ;H61C;9030;0,2099;0,2285;0,2382;0,3175;0,006;0,00;0,00;0,5504;0,4496;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0033;0,0099;0,0511;0,0651;0,108;0,1341;0,3116;0,1726;0,1443;0,3132;0,6114;0,0754;1;12;4,70;0,644;0,0032;3,00;1915,06;995,79
07 ;H62A;125;0,608;0,168;0,088;0,104;0,032;0,00;0,00;0,472;0,528;0,00;0,00;0,064;0,056;0,152;0,264;0,464;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0927;0,8278;0,0795;1;14;5,20;0,928;0,00;3,80;2747,70;1735,31
07 ;H62B;11080;0,3731;0,1525;0,1913;0,2569;0,0259;0,0002;0,00;0,6659;0,3341;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,004;0,0384;0,0767;0,1523;0,1266;0,132;0,1249;0,1817;0,0837;0,0798;0,1312;0,7908;0,078;1;15;6,70;0,771;0,0039;3,70;2289,77;1128,47
07 ;H62C;1030;0,5039;0,2495;0,1456;0,0903;0,0107;0,00;0,00;0,6301;0,3699;0,00;0,00;0,001;0,0019;0,001;0,0029;0,0136;0,0039;0,0214;0,0563;0,1709;0,1301;0,1272;0,1019;0,1786;0,0874;0,1019;0,2203;0,7203;0,0594;1;11;4,70;0,593;0,0004;2,70;1758,80;730,55
07 ;H63A;519;0,00;0,0019;0,00;0,6705;0,3256;0,0019;0,00;0,6031;0,3969;0,00;0,00;0,0135;0,0019;0,00;0,0019;0,0058;0,0039;0,0385;0,0443;0,0674;0,0636;0,0963;0,1426;0,2659;0,1272;0,1272;0,1258;0,796;0,0782;3;24;11,10;1,624;0,0002;5,80;4832,39;2640,98
07 ;H63B;1009;0,2755;0,1487;0,2042;0,3102;0,0614;0,00;0,00;0,55;0,45;0,00;0,00;0,00;0,0059;0,0149;0,0188;0,0208;0,0109;0,0773;0,0902;0,107;0,0842;0,0932;0,0872;0,1705;0,1031;0,116;0,1324;0,7858;0,0818;2;17;8,20;1,117;0,0004;4,10;3319,24;1635,64
07 ;H63C;2131;0,6884;0,1774;0,1342;0,00;0,00;0,00;0,00;0,5087;0,4913;0,00;0,00;0,0169;0,0038;0,0103;0,0094;0,0371;0,0258;0,0953;0,0929;0,1356;0,0854;0,0948;0,0971;0,1469;0,0704;0,0784;0,4062;0,5253;0,0685;1;11;4,90;0,642;0,0008;2,60;1906,23;825,87
07 ;H64Z;4298;0,6561;0,1636;0,094;0,0733;0,013;0,00;0,00;0,4511;0,5486;0,0002;0,00;0,0026;0,00;0,0005;0,0023;0,0109;0,0065;0,0479;0,0731;0,1026;0,0775;0,0817;0,0768;0,1768;0,1245;0,2164;0,2755;0,6655;0,059;1;11;4,80;0,593;0,0015;2,50;1763,12;783,82
07 ;H77Z;318;0,0031;0,022;0,066;0,456;0,4371;0,0157;0,00;0,5881;0,4119;0,00;0,00;0,00;0,0031;0,0031;0,00;0,00;0,00;0,0189;0,0535;0,0786;0,0597;0,0975;0,1164;0,2138;0,1509;0,2044;0,00;0,9086;0,0914;0;27;13,30;2,10;0,0001;6,20;6250,19;3016,86
07 ;H78Z;175;0,00;0,0057;0,0057;0,0629;0,7714;0,1543;0,00;0,6514;0,3486;0,00;0,00;0,0057;0,00;0,00;0,0057;0,0057;0,0057;0,0286;0,0457;0,1143;0,1314;0,1314;0,12;0,2686;0,0971;0,04;0,276;0,5682;0,1558;6;38;20,40;4,777;0,0001;8,60;14317,22;5817,99
08 ;I01Z;425;0,1247;0,1176;0,1082;0,3106;0,2306;0,1082;0,00;0,4541;0,5459;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0024;0,0071;0,0329;0,0424;0,0565;0,0988;0,2612;0,2094;0,2894;0,0055;0,7727;0,2218;10;50;31,90;6,001;0,0002;10,40;17965,79;6132,96
08 ;I02A;121;0,00;0,00;0,00;0,00;0,3967;0,4793;0,124;0,562;0,438;0,00;0,00;0,00;0,00;0,00;0,00;0,0331;0,00;0,0413;0,0413;0,0909;0,0661;0,1157;0,1157;0,2479;0,157;0,0909;0,0269;0,6505;0,3226;15;65;47,20;12,346;0,00;14,80;36871,11;16442,07
08 ;I02B;424;0,00;0,00;0,00;0,125;0,4835;0,3561;0,0354;0,6014;0,3986;0,00;0,00;0,00;0,00;0,00;0,00;0,0024;0,0094;0,0519;0,0943;0,0849;0,0849;0,1014;0,1038;0,2264;0,1203;0,1203;0,0315;0,6688;0,2997;12;58;40,40;8,852;0,0002;13,60;26355,49;10846,93
08 ;I02C;370;0,00;0,00;0,00;0,1973;0,5405;0,2514;0,0108;0,527;0,473;0,00;0,00;0,0027;0,00;0,0027;0,0054;0,0027;0,0108;0,027;0,0595;0,073;0,0622;0,0784;0,0919;0,2135;0,1378;0,2324;0,0246;0,7598;0,2156;9;48;29,90;5,596;0,0001;10,70;16661,18;7319,08
08 ;I02D;576;0,00;0,00;0,00;0,0017;0,6788;0,2969;0,0226;0,5399;0,4601;0,00;0,00;0,0017;0,00;0,00;0,0017;0,0052;0,00;0,0208;0,0208;0,0608;0,0503;0,0747;0,099;0,2309;0,1337;0,3003;0,049;0,7629;0,1881;8;46;27,70;4,598;0,0002;10,10;13669,45;6263,62
08 ;I03A;356;0,0197;0,0112;0,0421;0,073;0,7191;0,1348;0,00;0,4607;0,5393;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0112;0,0197;0,0169;0,0506;0,0534;0,2416;0,2135;0,3933;0,0525;0,779;0,1685;9;47;29,40;5,879;0,0001;10,40;17600,95;6552,69
08 ;I03B;989;0,2599;0,1678;0,269;0,3033;0,00;0,00;0,00;0,5035;0,4965;0,00;0,00;0,00;0,00;0,00;0,00;0,0071;0,00;0,0061;0,0101;0,0324;0,0495;0,0971;0,1132;0,2781;0,2154;0,1911;0,0045;0,8942;0,1013;5;33;18,50;3,716;0,0004;7,00;11154,23;3614,50
08 ;I04Z;1070;0,4757;0,2355;0,1813;0,1028;0,0047;0,00;0,00;0,4813;0,5187;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0009;0,0084;0,0393;0,0607;0,1019;0,1196;0,314;0,1991;0,1561;0,0009;0,9106;0,0885;4;28;16,00;3,621;0,0004;5,60;10917,12;3119,90
08 ;I05A;917;0,00;0,00;0,00;0,00;0,8451;0,1549;0,00;0,4373;0,5627;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0022;0,0044;0,0098;0,012;0,0251;0,0414;0,1036;0,1352;0,6663;0,0725;0,8413;0,0862;5;36;19,40;3,84;0,0003;8,00;11487,73;4064,63
08 ;I05B;2048;0,7349;0,1191;0,0708;0,0654;0,0093;0,0005;0,00;0,2539;0,7461;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0005;0,0044;0,0117;0,0273;0,0513;0,2822;0,3208;0,3018;0,0009;0,9074;0,0917;2;18;10,20;2,79;0,0007;3,70;8487,61;1718,78
08 ;I05C;1119;0,8097;0,092;0,0518;0,0429;0,0036;0,00;0,00;0,3673;0,6327;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0009;0,0125;0,0465;0,0858;0,1055;0,1412;0,3083;0,1805;0,1189;0,0024;0,9039;0,0937;2;18;9,20;2,408;0,0004;3,70;7293,37;1652,28
08 ;I06A;248;0,0524;0,1734;0,125;0,1694;0,3387;0,129;0,0121;0,504;0,496;0,00;0,00;0,00;0,00;0,0121;0,0444;0,1331;0,0484;0,0645;0,0363;0,0645;0,0565;0,0806;0,0766;0,1895;0,1129;0,0806;0,0316;0,7848;0,1835;7;42;24,40;8,383;0,0001;10,40;25357,16;8542,05
08 ;I06B;227;0,326;0,2819;0,1454;0,1938;0,0485;0,0044;0,00;0,326;0,674;0,00;0,00;0,0044;0,0088;0,0044;0,0264;0,6123;0,2291;0,0925;0,0044;0,00;0,00;0,00;0,0044;0,0044;0,00;0,0088;0,008;0,908;0,084;3;22;12,60;5,879;0,0001;4,50;17922,49;5788,04
08 ;I06C;601;0,2296;0,2745;0,2013;0,2196;0,0749;0,00;0,00;0,3411;0,6589;0,00;0,00;0,00;0,0017;0,00;0,00;0,00;0,00;0,1082;0,0499;0,0599;0,0582;0,1015;0,1131;0,2562;0,1681;0,0832;0,0245;0,8647;0,1108;5;32;17,20;5,778;0,0002;7,10;17477,15;5725,71
08 ;I07Z;339;0,1652;0,0649;0,1209;0,233;0,2714;0,1386;0,0059;0,6313;0,3687;0,00;0,00;0,00;0,0029;0,00;0,00;0,0059;0,0059;0,0177;0,0383;0,0708;0,0885;0,0796;0,0708;0,2448;0,1386;0,236;0,0507;0,8188;0,1304;5;34;17,60;2,646;0,0001;7,80;7864,81;3408,90
08 ;I08A;181;0,00;0,00;0,011;0,1934;0,4807;0,3039;0,011;0,5138;0,4862;0,00;0,00;0,00;0,00;0,0055;0,0663;0,1381;0,0055;0,0442;0,0442;0,0387;0,0387;0,0663;0,0276;0,0773;0,0994;0,3481;0,0271;0,819;0,1538;7;42;23,80;6,351;0,0001;9,50;18943,31;7499,72
08 ;I08B;1023;0,0655;0,0352;0,0508;0,131;0,5513;0,1632;0,0029;0,4438;0,5562;0,00;0,00;0,00;0,001;0,0078;0,0117;0,0166;0,0088;0,0225;0,0254;0,043;0,042;0,0538;0,0489;0,1808;0,1789;0,3587;0,0316;0,8283;0,1401;6;40;21,80;4,653;0,0004;8,70;13889,74;5511,04
08 ;I08C;787;0,2554;0,0915;0,1385;0,2198;0,244;0,0483;0,0025;0,4396;0,5604;0,00;0,00;0,0064;0,0343;0,0267;0,00;0,0051;0,00;0,0203;0,033;0,047;0,0381;0,0457;0,0661;0,1588;0,1499;0,3685;0,0215;0,8923;0,0862;5;31;17,00;3,642;0,0003;6,70;10876,16;3416,55
08 ;I08D;2710;0,2871;0,1048;0,1044;0,1513;0,3004;0,0502;0,0018;0,424;0,576;0,00;0,00;0,00;0,00;0,00;0,0107;0,0277;0,0111;0,048;0,0395;0,0539;0,0454;0,0528;0,0557;0,1402;0,1266;0,3886;0,0757;0,8267;0,0976;4;26;13,60;2,735;0,001;5,90;8172,81;3022,72
08 ;I08E;1670;0,4994;0,1575;0,1401;0,203;0,00;0,00;0,00;0,2832;0,7168;0,00;0,00;0,00;0,0012;0,0012;0,0126;0,0156;0,0138;0,0653;0,0353;0,0353;0,0335;0,0509;0,0545;0,1347;0,1419;0,4042;0,0157;0,9027;0,0816;3;20;11,80;2,499;0,0006;3,80;7475,78;1922,30
08 ;I08F;8938;0,5254;0,1527;0,1377;0,1842;0,00;0,00;0,00;0,3249;0,6751;0,00;0,00;0,0007;0,001;0,0029;0,0056;0,0153;0,0084;0,0243;0,0194;0,0271;0,0309;0,0431;0,0477;0,131;0,1258;0,517;0,0114;0,928;0,0605;2;18;10,40;1,881;0,0032;3,50;5622,17;1505,71
08 ;I08G;1570;0,858;0,072;0,0325;0,0325;0,0038;0,0013;0,00;0,5038;0,4962;0,00;0,00;0,00;0,0006;0,0006;0,0038;0,0803;0,0287;0,2217;0,1363;0,1529;0,0815;0,0707;0,0516;0,0745;0,0439;0,0529;0,00;0,9273;0,0727;0;13;5,80;1,395;0,0006;2,90;4172,02;1272,76
08 ;I08H;1351;0,8238;0,094;0,0259;0,0466;0,0081;0,0015;0,00;0,607;0,393;0,00;0,00;0,003;0,0296;0,0474;0,0607;0,305;0,0274;0,1073;0,074;0,0762;0,0407;0,0415;0,0429;0,0777;0,0422;0,0244;0,126;0,807;0,0669;1;10;4,30;1,134;0,0005;2,20;3372,20;1110,70
08 ;I08I;226;0,8805;0,0619;0,0177;0,0265;0,0088;0,0044;0,00;0,6062;0,3938;0,00;0,00;0,00;0,0044;0,00;0,0221;0,1991;0,0752;0,1549;0,1018;0,1593;0,0841;0,0575;0,0885;0,0398;0,0133;0,00;0,3003;0,6402;0,0595;1;7;3,40;0,832;0,0001;1,40;2466,51;642,17
08 ;I09A;642;0,00;0,00;0,00;0,00;0,796;0,1978;0,0062;0,5514;0,4486;0,00;0,00;0,00;0,00;0,0016;0,0047;0,028;0,0047;0,0202;0,0125;0,0358;0,053;0,081;0,0779;0,2383;0,204;0,2383;0,0383;0,8199;0,1418;7;42;23,70;6,757;0,0002;8,70;20326,56;6550,89
08 ;I09B;678;0,3864;0,1785;0,1622;0,2242;0,0428;0,0059;0,00;0,4749;0,5251;0,00;0,00;0,00;0,0029;0,0044;0,0133;0,0118;0,0044;0,0487;0,0428;0,0944;0,1077;0,0929;0,1106;0,2434;0,1563;0,0664;0,0143;0,8828;0,1029;6;35;20,10;6,039;0,0002;7,10;18211,68;5225,08
08 ;I09C;209;0,2823;0,2297;0,1962;0,2679;0,0239;0,00;0,00;0,4785;0,5215;0,00;0,00;0,00;0,00;0,0096;0,00;0,00;0,00;0,0766;0,0718;0,0718;0,0478;0,1196;0,1388;0,1914;0,1866;0,0861;0,0045;0,9372;0,0583;5;33;18,10;5,562;0,0001;7,00;16745,76;5046,92
08 ;I09D;607;0,1417;0,0643;0,0807;0,1186;0,4811;0,112;0,0016;0,5107;0,4893;0,00;0,00;0,00;0,00;0,00;0,00;0,0016;0,0016;0,0181;0,0247;0,0577;0,0708;0,0708;0,1005;0,2834;0,1796;0,1911;0,0098;0,8525;0,1376;5;36;19,00;5,13;0,0002;7,90;15420,55;5219,35
08 ;I09E;3166;0,4536;0,1886;0,1674;0,1845;0,0047;0,0013;0,00;0,4318;0,5682;0,00;0,00;0,00;0,0003;0,0013;0,0022;0,0098;0,0076;0,0281;0,0284;0,0616;0,0802;0,0872;0,1058;0,2634;0,187;0,1371;0,0132;0,9061;0,0807;4;26;13,90;4,214;0,0011;5,60;12732,78;3793,50
08 ;I09F;6889;0,7046;0,1373;0,0906;0,0645;0,0028;0,0003;0,00;0,4377;0,5623;0,00;0,00;0,00;0,00;0,00;0,0006;0,0049;0,0033;0,0231;0,0443;0,1106;0,1051;0,1124;0,1102;0,2305;0,1578;0,0973;0,0089;0,914;0,0771;3;20;10,80;3,178;0,0024;4,20;9601,88;2707,18
08 ;I09G;77;0,5195;0,2857;0,0779;0,0909;0,026;0,00;0,00;0,6753;0,3247;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0519;0,1299;0,0779;0,039;0,0649;0,0779;0,1299;0,1818;0,2468;0,0449;0,8652;0,0899;3;22;11,40;2,853;0,00;4,70;8523,18;2746,93
08 ;I09H;1659;0,7336;0,1368;0,0922;0,0362;0,0012;0,00;0,00;0,352;0,648;0,00;0,00;0,00;0,00;0,0006;0,0006;0,00;0,00;0,006;0,0181;0,088;0,0838;0,0922;0,0916;0,22;0,1802;0,2188;0,0353;0,8881;0,0766;2;18;8,40;2,265;0,0006;4,00;6840,07;2294,27
08 ;I09I;2500;0,7256;0,1308;0,0752;0,0544;0,0124;0,0016;0,00;0,2652;0,7348;0,00;0,00;0,00;0,0004;0,00;0,00;0,0004;0,00;0,0008;0,0048;0,0176;0,0244;0,0424;0,0584;0,2172;0,2604;0,3732;0,0677;0,8642;0,0681;2;18;8,70;1,733;0,0009;4,00;5225,90;1637,28
08 ;I10A;629;0,00;0,00;0,00;0,00;0,849;0,1399;0,0111;0,5119;0,4881;0,00;0,00;0,0016;0,0016;0,00;0,00;0,0032;0,0016;0,0079;0,0143;0,0445;0,0461;0,0556;0,0843;0,221;0,2194;0,2989;0,0626;0,8201;0,1173;5;36;18,60;4,071;0,0002;8,00;12159,22;5085,34
08 ;I10B;3205;0,7345;0,068;0,0549;0,1348;0,0059;0,0016;0,0003;0,5176;0,4824;0,00;0,00;0,0003;0,00;0,0009;0,0022;0,0016;0,0016;0,0178;0,0496;0,1541;0,1173;0,1145;0,0955;0,19;0,1423;0,1123;0,0144;0,8895;0,096;2;17;8,30;2,059;0,0011;4,10;6151,46;2018,10
08 ;I10C;1124;0,8603;0,073;0,0391;0,0231;0,0027;0,0018;0,00;0,5463;0,4537;0,00;0,00;0,0009;0,00;0,00;0,00;0,0009;0,00;0,0196;0,0961;0,21;0,1646;0,1539;0,1032;0,1477;0,0703;0,0329;0,0106;0,9161;0,0733;1;15;6,90;1,626;0,0004;3,40;4864,75;1416,23
08 ;I10D;5188;0,8776;0,069;0,0438;0,0096;0,00;0,00;0,00;0,5372;0,4628;0,00;0,00;0,00;0,0004;0,0002;0,0004;0,0012;0,0002;0,0152;0,0538;0,1153;0,0941;0,1008;0,1006;0,2394;0,1744;0,1041;0,0028;0,9108;0,0864;1;14;6,90;1,461;0,0018;2,90;4691,63;1359,79
08 ;I10E;15353;0,9062;0,0467;0,0311;0,0155;0,0005;0,00;0,00;0,5369;0,4631;0,00;0,00;0,00;0,0001;0,0003;0,0005;0,0016;0,001;0,0412;0,118;0,1682;0,1112;0,1124;0,0949;0,1802;0,1083;0,0623;0,0205;0,8986;0,0809;1;13;6,50;1,194;0,0054;2,80;3834,03;1105,36
08 ;I10F;215;0,8884;0,0558;0,0419;0,014;0,00;0,00;0,00;0,4837;0,5163;0,00;0,00;0,00;0,00;0,00;0,0047;0,0093;0,00;0,0186;0,0605;0,1535;0,1209;0,1442;0,1395;0,2093;0,0837;0,0558;0,00;0,9307;0,0693;1;8;3,20;0,831;0,0001;1,70;2669,08;834,51
08 ;I10G;255;0,8706;0,0627;0,0588;0,0039;0,0039;0,00;0,00;0,4275;0,5725;0,00;0,00;0,00;0,00;0,00;0,00;0,0078;0,0078;0,0353;0,0745;0,1412;0,1216;0,1294;0,1059;0,1725;0,1137;0,0902;0,2011;0,7328;0,0661;1;7;3,00;0,578;0,0001;1,30;1856,76;763,15
08 ;I11Z;101;0,6535;0,099;0,099;0,1287;0,0198;0,00;0,00;0,5842;0,4158;0,00;0,00;0,00;0,00;0,0297;0,0198;0,198;0,1287;0,2178;0,0792;0,0891;0,099;0,0495;0,0297;0,0297;0,0099;0,0198;0,0708;0,8938;0,0354;3;22;11,00;2,858;0,00;4,90;8591,98;3565,67
08 ;I12A;974;0,00;0,00;0,00;0,00;0,7782;0,2043;0,0175;0,5051;0,4949;0,00;0,00;0,001;0,001;0,0031;0,001;0,001;0,0021;0,0195;0,0185;0,0513;0,0462;0,0729;0,0986;0,1858;0,1838;0,3142;0,0424;0,8426;0,1151;7;41;22,60;4,176;0,0003;8,80;12449,59;5235,11
08 ;I12B;784;0,0918;0,0778;0,0319;0,7985;0,00;0,00;0,00;0,5702;0,4298;0,00;0,00;0,0026;0,0038;0,0102;0,0191;0,0255;0,0064;0,0446;0,0548;0,0906;0,0714;0,0867;0,0893;0,1786;0,139;0,1773;0,0694;0,8634;0,0672;4;31;16,40;2,592;0,0003;6,90;7701,57;3136,72
08 ;I12C;1721;0,4625;0,3614;0,1761;0,00;0,00;0,00;0,00;0,5933;0,4067;0,00;0,00;0,0023;0,0046;0,0023;0,0046;0,0134;0,0134;0,0726;0,0773;0,1023;0,097;0,1133;0,1139;0,1755;0,0976;0,1098;0,1402;0,7935;0,0664;2;21;9,80;1,525;0,0006;5,10;4524,62;2003,72
08 ;I13A;1872;0,6335;0,1132;0,1079;0,0994;0,0369;0,0091;0,00;0,4856;0,5144;0,00;0,00;0,00;0,0011;0,0032;0,0032;0,0171;0,0123;0,0812;0,1063;0,1319;0,1063;0,1058;0,1127;0,156;0,071;0,0919;0,0344;0,8818;0,0838;4;28;15,80;3,275;0,0007;5,80;9776,84;3466,72
08 ;I13B;1241;0,6656;0,0854;0,0911;0,1136;0,0355;0,0089;0,00;0,3956;0,6044;0,00;0,00;0,00;0,00;0,00;0,0016;0,0121;0,0097;0,0588;0,0838;0,1201;0,1007;0,1241;0,0999;0,1499;0,0927;0,1467;0,0375;0,8954;0,0671;3;22;11,70;2,656;0,0004;4,80;7939,85;2695,29
08 ;I13C;5806;0,6745;0,0921;0,1033;0,0935;0,0315;0,0048;0,0002;0,3858;0,6142;0,00;0,00;0,0003;0,0007;0,0024;0,0062;0,0205;0,0109;0,0577;0,0706;0,0973;0,0909;0,102;0,099;0,1931;0,1092;0,1392;0,0329;0,8981;0,069;2;18;8,90;2,018;0,0021;4,10;6027,63;2028,43
08 ;I13D;4985;0,7484;0,0853;0,0808;0,067;0,016;0,0024;0,00;0,3737;0,6263;0,00;0,00;0,00;0,001;0,0026;0,0106;0,0487;0,0136;0,0614;0,0552;0,0875;0,0768;0,0901;0,0925;0,196;0,1188;0,1452;0,0074;0,928;0,0646;1;15;7,30;1,588;0,0018;3,20;4745,90;1436,41
