IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
T61Z;1;302,59;456,83;25,67;31,22;4,18;0,00;39,89;1,97;1,27;147,07;437,98;1448,67
T61Z;2;5,00;10,21;0,07;0,82;0,00;0,00;1,38;0,00;0,02;1,93;4,79;24,22
T61Z;4;15,25;0,00;15,93;0,58;0,14;0,18;9,56;2,18;0,19;8,73;11,77;64,51
T61Z;5;14,80;0,00;10,17;0,80;0,03;0,00;2,89;0,06;0,00;1,99;4,12;34,86
T61Z;7;0,11;0,00;0,14;0,01;0,00;0,00;0,05;0,05;0,00;0,04;0,08;0,48
T61Z;8;1,56;0,00;1,71;0,05;0,00;0,00;0,67;0,16;0,00;0,68;0,98;5,81
T61Z;9;13,91;0,00;14,27;0,16;0,20;0,00;2,26;0,98;8,08;5,90;9,16;54,92
T61Z;10;4,95;0,00;23,39;0,62;1,89;0,00;17,99;0,30;18,49;2,92;9,75;80,30
T61Z;11;9,41;0,31;6,88;0,19;0,00;0,00;1,12;0,02;0,14;1,84;4,44;24,35
T61Z;12;1,00;0,60;10,56;0,04;0,00;0,00;0,68;0,03;1,28;0,61;3,34;18,14
T61Z;13;30,15;5,01;29,06;1,12;0,28;0,00;4,04;0,02;0,01;5,55;18,52;93,76
T62A;1;384,61;631,11;34,19;65,64;16,55;0,00;57,79;0,52;11,71;195,08;538,89;1936,09
T62A;2;15,43;37,02;1,05;3,02;0,24;0,00;3,85;0,00;0,00;5,40;16,84;82,85
T62A;4;2,18;0,00;2,51;0,18;0,02;0,35;1,86;0,07;0,00;1,72;1,66;10,55
T62A;5;2,03;0,00;1,14;0,10;0,00;0,00;0,34;0,00;0,36;0,19;0,41;4,57
T62A;7;0,08;0,00;0,16;0,00;0,00;0,00;0,04;0,00;0,00;0,05;0,09;0,42
T62A;8;9,15;0,00;12,20;0,29;0,01;0,00;2,99;2,94;0,42;5,38;7,61;40,99
T62A;9;49,64;0,00;47,43;0,65;2,16;0,00;13,36;4,24;17,94;23,02;31,79;190,23
T62A;10;20,81;0,00;79,71;2,30;63,75;0,00;65,56;0,99;50,70;17,32;33,86;335,00
T62A;11;37,17;0,19;22,85;0,51;0,00;0,00;3,26;0,00;5,69;5,33;14,36;89,36
T62A;12;2,58;0,62;26,61;0,01;0,00;0,00;0,26;0,00;4,47;1,24;8,77;44,56
T62A;13;42,80;12,44;35,44;1,51;0,30;0,00;6,14;0,02;0,05;7,72;24,67;131,09
T62B;1;248,62;380,64;18,49;30,01;3,01;0,00;32,87;0,94;4,11;118,06;328,99;1165,74
T62B;2;6,44;13,81;0,43;0,93;0,05;0,00;1,68;0,00;0,04;2,74;7,46;33,58
T62B;4;0,25;0,00;0,14;0,01;0,00;0,00;0,06;0,00;0,00;0,14;0,12;0,72
T62B;5;0,67;0,00;0,36;0,06;0,00;0,00;0,17;0,00;0,00;0,08;0,19;1,53
T62B;7;0,51;0,00;0,12;0,00;0,00;0,00;0,03;0,00;0,00;0,16;0,16;0,98
T62B;8;7,57;0,00;7,71;0,27;0,02;0,00;4,05;0,46;0,00;3,97;5,40;29,45
T62B;9;25,94;0,00;25,20;0,32;1,23;0,00;5,25;1,29;14,14;10,89;16,64;100,90
T62B;10;9,00;0,00;40,70;0,97;4,48;0,00;34,08;1,34;43,28;5,74;17,41;157,00
T62B;11;26,43;0,17;18,47;0,31;0,00;0,00;3,23;0,33;0,28;4,19;11,30;64,71
T62B;12;1,02;0,19;7,01;0,03;0,00;0,00;0,13;0,00;0,67;0,41;2,21;11,67
T62B;13;30,67;6,69;30,03;0,97;0,05;0,00;4,00;0,01;0,05;5,33;18,19;95,99
T63A;1;623,51;1053,91;52,94;172,05;319,82;0,00;111,43;4,73;1,52;338,14;853,96;3532,01
T63A;2;168,41;287,68;28,69;69,28;47,22;0,00;35,10;0,89;0,25;74,26;191,76;903,54
T63A;4;1,55;0,00;2,47;0,04;0,00;0,00;1,30;0,00;0,00;1,11;1,64;8,11
T63A;5;2,73;0,00;2,36;0,20;0,00;0,00;0,64;0,00;0,00;0,24;1,09;7,26
T63A;7;0,18;0,00;0,47;0,02;0,00;0,00;0,30;0,38;0,00;0,23;0,42;2,00
T63A;8;14,57;0,00;13,76;0,35;0,14;0,00;5,30;4,34;0,00;8,84;11,59;58,89
T63A;9;28,45;0,00;26,47;0,32;1,40;0,07;5,73;1,76;1,49;14,24;18,26;98,19
T63A;10;62,39;0,00;182,34;1,02;50,48;7,65;166,24;3,44;110,48;34,96;80,70;699,70
T63A;11;33,47;0,16;19,19;0,32;0,00;0,00;3,35;0,08;0,54;3,74;11,77;72,62
T63A;12;1,51;0,00;23,32;0,07;0,00;0,00;0,11;0,00;10,79;1,56;6,08;43,44
T63A;13;30,33;7,32;20,32;2,92;0,78;0,00;3,50;0,09;0,00;8,54;18,68;92,48
T63B;1;468,50;721,23;29,99;85,96;114,90;0,00;68,66;6,71;2,57;237,72;686,87;2423,11
T63B;2;20,16;38,19;0,62;4,50;2,92;0,00;4,87;0,77;0,00;9,42;18,76;100,21
T63B;4;1,66;0,00;1,64;0,11;0,00;0,00;0,83;0,00;0,00;1,08;2,13;7,45
T63B;5;2,13;0,00;1,31;0,10;0,00;0,00;0,41;0,00;0,00;0,39;0,65;4,99
T63B;7;0,28;0,00;0,33;0,01;0,03;0,00;0,46;0,43;0,00;0,11;0,16;1,81
T63B;8;16,34;0,00;15,59;0,57;1,21;0,00;6,14;1,36;0,79;8,62;12,00;62,62
T63B;9;27,48;0,00;25,63;0,31;0,10;0,00;4,97;0,65;17,32;10,68;17,73;104,87
T63B;10;26,56;0,00;87,96;2,49;6,24;0,00;82,09;1,43;78,07;12,95;41,45;339,24
T63B;11;28,34;0,21;23,18;0,39;0,00;0,00;2,98;0,09;0,21;5,61;17,72;78,73
T63B;12;2,14;0,00;14,35;0,16;0,00;0,00;0,58;0,00;3,42;1,05;5,56;27,26
T63B;13;33,53;5,77;26,31;1,00;0,09;0,00;3,06;0,08;0,00;7,51;20,34;97,69
T63C;1;246,48;416,96;18,56;25,33;1,35;0,00;35,91;1,45;1,99;119,02;311,65;1178,70
T63C;2;4,41;10,63;0,31;0,78;0,01;0,00;1,29;0,01;0,10;1,70;5,40;24,64
T63C;4;0,13;0,00;0,12;0,01;0,01;0,00;0,06;0,01;0,00;0,09;0,10;0,53
T63C;5;0,18;0,00;0,11;0,01;0,00;0,00;0,04;0,00;0,03;0,03;0,05;0,45
T63C;7;0,19;0,00;0,13;0,01;0,00;0,01;0,04;0,14;0,15;0,07;0,09;0,83
T63C;8;2,15;0,00;1,97;0,07;0,00;0,00;0,86;0,23;0,01;1,02;1,42;7,73
T63C;9;9,16;0,00;9,45;0,09;0,10;0,00;1,45;0,30;5,22;3,92;5,83;35,52
T63C;10;6,61;0,00;30,81;0,60;0,32;0,00;26,34;0,46;29,77;4,27;12,86;112,04
T63C;11;17,14;0,31;13,23;0,25;0,00;0,00;1,38;0,04;0,23;2,92;7,97;43,47
T63C;12;0,19;0,04;2,34;0,00;0,00;0,00;0,03;0,00;0,21;0,12;0,75;3,68
T63C;13;26,96;5,24;25,89;0,97;0,20;0,00;3,37;0,03;0,03;4,97;16,28;83,94
T64A;1;467,35;958,88;96,22;138,81;90,87;0,00;113,04;2,95;5,42;260,38;443,32;2577,24
T64A;2;57,50;222,45;12,33;26,82;21,79;0,00;23,69;0,38;7,88;69,15;236,08;678,07
T64A;4;0,11;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,12;0,09;0,33
T64A;5;2,32;0,00;1,48;0,18;0,00;0,00;0,56;0,00;0,00;0,33;0,62;5,49
T64A;8;0,53;0,00;0,43;0,01;0,00;0,00;0,33;0,00;0,00;0,74;0,29;2,33
T64A;9;14,36;0,00;12,25;0,09;0,02;0,01;2,57;0,86;0,00;8,93;9,03;48,12
T64A;10;34,06;0,00;97,74;0,49;129,34;0,00;61,79;1,89;21,85;18,20;41,44;406,80
T64A;11;9,17;0,42;13,44;0,02;0,00;0,00;0,51;0,00;0,01;1,82;5,23;30,62
T64A;12;2,70;0,02;55,57;0,00;0,00;0,00;0,06;0,00;0,31;2,45;9,11;70,22
T64A;13;37,59;2,71;15,12;0,28;0,17;0,00;1,53;0,04;0,00;8,18;17,51;83,13
T64B;1;508,60;754,17;49,26;83,48;22,32;0,00;70,55;2,68;6,87;258,81;662,88;2419,62
T64B;2;31,07;53,84;3,01;7,91;4,23;0,00;6,86;0,07;0,26;12,41;34,53;154,19
T64B;4;1,52;0,00;1,61;0,06;0,03;0,14;0,93;0,25;0,00;1,05;1,20;6,79
T64B;5;1,56;0,00;1,03;0,09;0,00;0,00;0,33;0,01;0,16;0,26;0,41;3,85
T64B;7;0,30;0,00;0,44;0,02;0,00;0,00;0,20;0,14;0,33;0,19;0,23;1,85
T64B;8;4,35;0,00;4,27;0,13;0,01;0,14;1,69;0,97;0,00;2,47;3,26;17,29
T64B;9;51,06;0,00;48,16;0,77;1,59;0,20;7,84;4,40;23,42;23,25;31,46;192,15
T64B;10;23,89;0,00;84,50;1,59;63,85;0,00;73,33;0,20;70,57;14,36;36,26;368,55
T64B;11;37,39;0,51;28,75;0,47;0,00;0,00;3,47;0,08;1,99;4,93;15,84;93,43
T64B;12;3,47;0,31;37,70;0,09;0,00;0,00;0,51;0,01;8,90;1,83;10,90;63,72
T64B;13;41,99;15,98;32,23;2,00;0,40;0,00;4,99;0,06;0,03;9,55;27,82;135,05
T64C;1;312,18;535,25;24,07;48,76;8,05;0,00;47,36;1,76;3,57;160,92;448,74;1590,66
T64C;2;15,17;27,77;0,91;2,75;0,70;0,00;4,11;0,04;0,14;5,88;15,88;73,35
T64C;4;1,24;0,00;1,18;0,05;0,00;0,08;0,65;0,16;0,00;0,73;1,03;5,12
T64C;5;1,36;0,00;0,87;0,07;0,00;0,00;0,24;0,00;0,00;0,19;0,38;3,11
T64C;7;0,61;0,00;0,64;0,03;0,00;0,02;0,25;0,56;0,10;0,27;0,42;2,90
T64C;8;8,76;0,00;9,08;0,32;0,01;0,03;3,73;1,18;0,06;3,87;6,29;33,33
T64C;9;26,38;0,00;26,20;0,34;0,38;0,01;4,42;1,30;18,35;11,14;17,26;105,78
T64C;10;9,94;0,00;47,27;1,12;6,95;0,00;38,14;0,69;37,66;6,88;19,89;168,54
T64C;11;27,23;0,22;18,72;0,39;0,02;0,00;2,75;0,03;0,61;4,52;12,22;66,71
T64C;12;1,84;0,57;15,56;0,04;0,00;0,00;0,34;0,00;2,54;0,80;5,55;27,24
T64C;13;40,02;13,61;33,10;1,64;0,15;0,00;5,22;0,05;0,06;7,23;25,74;126,82
T77Z;1;634,32;1437,22;51,90;148,13;88,39;0,00;131,50;14,93;6,33;312,44;933,53;3758,69
T77Z;2;178,33;345,80;14,49;39,18;16,04;0,00;55,58;2,11;1,05;69,44;188,53;910,55
T77Z;4;30,09;0,00;27,41;1,65;0,78;2,16;15,50;5,87;0,10;15,74;21,16;120,46
T77Z;5;26,24;0,00;18,31;1,50;0,06;0,00;5,16;0,04;0,01;3,49;7,64;62,45
T77Z;7;0,46;0,00;0,21;0,01;0,00;0,00;0,03;0,25;0,00;0,05;0,25;1,26
T77Z;8;14,39;0,00;15,15;0,52;0,02;0,85;6,69;4,33;0,00;8,53;11,60;62,08
T77Z;9;37,94;0,00;42,76;0,49;0,47;0,03;7,33;3,05;11,28;18,80;27,34;149,49
T77Z;10;23,62;0,00;95,83;2,16;33,88;0,00;77,73;2,08;117,26;14,18;41,73;408,47
T77Z;11;29,00;0,25;18,09;0,40;0,01;0,00;3,34;0,10;0,38;5,36;12,80;69,73
T77Z;12;4,48;2,75;52,00;0,08;0,00;0,00;1,89;0,00;16,09;2,76;18,05;98,10
T77Z;13;47,51;14,66;38,23;1,89;0,51;0,00;5,87;0,19;0,06;9,71;28,93;147,56
U40Z;1;744,36;1421,51;67,21;78,78;2,23;0,00;87,59;4,66;13,63;329,42;1272,54;4021,93
U40Z;2;3,10;2,92;0,07;0,76;0,00;0,00;0,52;0,00;0,00;0,68;2,33;10,38
U40Z;7;0,10;0,00;0,12;0,01;0,00;0,00;0,13;0,00;0,00;0,02;0,08;0,46
U40Z;8;9,48;0,00;7,73;0,19;0,00;0,00;3,95;0,06;0,00;3,60;6,07;31,08
U40Z;9;32,22;0,00;43,52;0,24;0,00;0,00;5,24;2,17;10,46;14,39;30,47;138,71
U40Z;10;3,30;0,00;20,10;1,27;0,62;0,00;17,06;0,50;37,23;2,30;8,67;91,05
U40Z;11;52,61;0,25;38,47;0,59;0,00;0,00;5,69;0,61;1,91;8,41;29,76;138,30
U40Z;12;5,05;0,57;495,37;0,32;0,00;0,00;4,30;0,00;50,97;29,54;163,52;749,64
U40Z;13;25,82;4,71;23,02;0,76;0,00;0,00;3,16;0,00;0,00;3,28;14,18;74,93
U42B;1;994,14;1314,23;77,36;80,36;0,76;0,00;138,75;0,36;4,60;463,04;1370,78;4444,38
U42B;2;0,37;1,02;0,04;0,11;0,00;0,00;0,17;0,00;0,00;0,26;0,55;2,52
U42B;4;0,79;0,00;0,65;0,03;0,01;0,00;1,24;0,00;0,53;0,58;0,79;4,62
U42B;5;0,16;0,00;0,14;0,01;0,00;0,00;0,05;0,00;0,00;0,03;0,07;0,46
U42B;7;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,19;0,00;0,00;0,19
U42B;8;0,98;0,00;0,95;0,02;0,00;0,00;0,36;0,16;0,00;0,62;0,69;3,78
U42B;9;8,21;0,00;11,44;0,12;0,09;0,00;2,68;0,14;9,11;4,66;8,52;44,97
U42B;10;1,15;0,00;6,51;1,15;0,16;0,00;8,29;0,00;40,05;0,86;3,74;61,91
U42B;11;10,82;2,32;31,78;0,09;0,00;0,00;1,77;0,00;7,33;3,42;14,24;71,77
U42B;12;77,69;8,95;691,64;0,13;0,00;0,00;6,79;0,00;27,72;21,99;163,94;998,85
U42B;13;5,43;0,22;4,74;0,17;0,00;0,00;0,34;0,00;0,00;1,15;3,37;15,42
U42C;1;598,42;726,31;43,00;57,24;0,18;0,00;54,74;0,09;22,65;295,89;822,90;2621,42
U42C;2;0,43;0,74;0,00;0,07;0,00;0,00;0,17;0,00;0,00;0,15;0,29;1,85
U42C;4;0,64;0,00;0,66;0,05;0,00;0,00;0,86;0,00;0,23;0,44;0,62;3,50
U42C;5;1,65;0,00;0,99;0,06;0,00;0,00;0,55;0,00;0,00;0,34;0,36;3,95
U42C;8;1,58;0,00;1,71;0,08;0,00;0,00;0,74;0,00;0,00;0,79;1,22;6,12
U42C;9;26,45;0,00;27,26;0,29;0,00;0,00;1,79;0,60;45,77;14,90;18,39;135,45
U42C;10;0,84;0,00;5,20;0,31;0,00;0,00;4,49;0,15;44,61;0,70;2,14;58,44
U42C;11;28,57;0,93;36,56;0,37;0,00;0,00;4,06;0,00;1,91;11,66;18,69;102,75
U42C;12;26,56;1,32;419,42;0,45;0,00;0,00;7,74;0,00;23,42;11,28;138,62;628,81
U42C;13;9,83;0,16;8,28;0,15;0,00;0,00;0,62;0,00;0,00;1,83;5,45;26,32
U60A;1;135,95;215,70;12,14;7,09;0,00;0,00;16,57;1,06;2,89;58,43;130,44;580,27
U60A;2;3,32;7,08;0,23;0,45;0,00;0,00;1,26;0,00;0,01;1,36;4,23;17,94
U60A;4;0,81;0,00;0,53;0,12;0,00;0,00;0,66;0,11;0,01;0,81;0,92;3,97
U60A;5;6,35;0,00;4,63;0,61;0,00;0,00;1,87;0,00;1,54;0,97;2,32;18,29
U60A;8;1,53;0,00;1,59;0,05;0,00;0,00;0,70;0,13;0,00;0,67;1,36;6,03
U60A;9;23,23;0,00;18,43;0,32;0,00;0,00;4,98;0,26;6,20;10,00;11,70;75,12
U60A;10;1,85;0,00;8,00;0,10;0,00;0,00;5,60;1,06;13,74;1,13;3,42;34,90
U60A;11;27,36;0,29;27,60;0,18;0,00;0,00;1,90;0,00;0,43;3,35;14,35;75,46
U60A;12;0,17;0,12;9,31;0,00;0,00;0,00;0,01;0,00;0,00;0,23;1,67;11,51
U60A;13;16,76;1,25;18,08;0,23;0,03;0,00;1,32;0,00;0,00;2,56;7,55;47,78
U60B;1;64,85;87,88;4,90;5,83;0,08;0,00;6,84;0,39;2,56;31,99;87,82;293,14
U60B;2;10,87;19,66;0,87;1,71;0,12;0,00;2,47;0,05;0,52;4,37;11,11;51,75
U60B;4;1,24;0,00;1,68;0,04;0,02;0,00;0,67;0,18;0,06;0,65;0,79;5,33
U60B;5;2,18;0,00;1,35;0,10;0,00;0,00;0,35;0,02;0,00;0,22;0,59;4,81
U60B;6;0,04;0,00;0,06;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,04;0,16
U60B;7;0,03;0,00;0,02;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,02;0,09
U60B;8;1,49;0,00;1,47;0,05;0,01;0,00;0,64;0,05;0,00;0,64;1,02;5,37
U60B;9;14,30;0,00;13,21;0,14;0,08;0,00;2,00;0,45;12,67;5,93;8,91;57,69
U60B;10;2,48;0,00;14,88;0,46;0,01;0,00;12,48;0,06;10,10;1,78;5,91;48,16
U60B;11;17,28;0,21;13,97;0,17;0,00;0,00;1,26;0,02;0,09;2,52;6,94;42,46
U60B;12;2,17;0,06;4,25;0,03;0,00;0,00;0,07;0,00;0,35;0,37;1,14;8,44
U60B;13;39,59;18,00;28,39;1,47;0,04;0,00;4,78;0,42;0,54;7,11;27,07;127,41
U61Z;1;251,89;392,20;19,32;31,47;0,22;0,00;30,72;4,36;22,99;128,25;370,54;1251,96
U61Z;2;81,13;152,82;4,10;11,85;0,75;0,00;22,08;0,07;2,89;37,08;85,27;398,04
U61Z;5;2,04;0,00;1,22;0,06;0,00;0,00;0,28;0,00;0,00;0,27;0,36;4,23
U61Z;8;7,64;0,00;8,15;0,43;0,00;0,00;2,90;1,19;0,00;3,58;6,34;30,23
U61Z;9;51,37;0,00;48,06;0,59;0,95;0,00;6,80;1,75;34,80;24,11;31,57;200,00
U61Z;10;12,75;0,00;46,60;1,17;0,89;0,00;41,71;1,66;61,72;6,51;21,30;194,31
U61Z;11;47,76;0,12;30,80;0,19;0,00;0,00;3,19;0,16;1,05;4,60;16,74;104,61
U61Z;12;7,04;1,33;23,38;0,54;0,00;0,00;1,34;0,00;4,63;1,55;7,91;47,72
U61Z;13;35,88;10,85;26,72;1,13;0,02;0,00;3,81;0,79;0,00;5,71;21,98;106,89
U63Z;1;295,96;417,39;22,96;31,33;0,26;0,00;32,17;4,57;14,50;142,48;424,31;1385,93
U63Z;2;25,69;46,26;2,21;4,17;0,75;0,00;5,80;0,14;0,72;10,18;24,66;120,58
U63Z;5;0,14;0,00;0,08;0,00;0,00;0,00;0,01;0,00;0,00;0,03;0,03;0,29
U63Z;7;1,42;0,00;0,55;0,02;0,00;0,00;0,54;0,07;0,56;0,24;0,64;4,04
U63Z;8;17,43;0,00;16,60;0,63;0,02;0,04;6,89;1,53;0,45;8,04;11,93;63,56
U63Z;9;40,46;0,00;41,36;0,55;1,41;0,00;7,66;0,95;39,96;17,06;25,93;175,34
U63Z;10;4,78;0,00;28,75;0,90;0,15;0,00;23,67;1,59;26,12;3,45;12,14;101,55
U63Z;11;51,27;1,96;42,45;0,45;0,00;0,00;3,43;0,44;1,30;7,08;22,39;130,77
U63Z;12;5,06;1,48;37,25;0,16;0,00;0,00;0,77;0,00;5,77;1,84;12,15;64,48
U63Z;13;29,96;10,13;25,07;1,08;0,01;0,00;3,97;0,04;0,16;5,21;18,55;94,18
U64Z;1;251,00;330,67;24,35;22,16;0,61;0,00;27,43;5,07;7,67;125,00;346,26;1140,22
U64Z;2;19,56;32,50;1,19;2,56;1,33;0,00;3,27;0,02;0,20;6,32;16,35;83,30
U64Z;4;0,87;0,00;0,78;0,02;0,00;0,00;0,28;0,03;0,00;0,39;0,72;3,09
U64Z;5;1,18;0,00;0,82;0,07;0,00;0,00;0,24;0,00;0,02;0,16;0,34;2,83
U64Z;7;0,70;0,00;0,65;0,03;0,00;0,02;0,37;0,43;0,57;0,20;0,41;3,38
U64Z;8;7,49;0,00;7,89;0,29;0,01;0,01;3,09;0,52;0,00;3,57;5,22;28,09
U64Z;9;46,76;0,00;44,98;0,55;0,43;0,00;7,61;2,37;33,72;20,13;28,39;184,94
U64Z;10;4,42;0,00;22,07;0,65;0,13;0,00;18,83;1,02;24,47;2,97;9,22;83,78
U64Z;11;64,98;1,40;70,75;0,65;0,00;0,00;5,95;0,29;1,00;9,28;33,26;187,56
U64Z;12;5,25;0,62;29,70;0,14;0,00;0,00;0,48;0,02;4,07;1,40;8,37;50,05
U64Z;13;31,65;8,70;24,21;1,02;0,35;0,00;3,46;0,05;0,09;5,68;18,21;93,42
U66Z;1;307,12;451,10;30,04;23,82;0,26;0,00;37,28;3,26;7,52;132,28;352,70;1345,38
U66Z;2;21,60;40,42;0,99;3,39;0,05;0,00;5,46;0,31;0,59;7,87;21,07;101,75
U66Z;4;0,76;0,00;0,53;0,09;0,00;0,01;0,77;0,02;0,01;0,48;0,92;3,59
U66Z;5;6,23;0,00;3,91;0,43;0,00;0,00;1,31;0,01;4,00;0,88;1,76;18,53
U66Z;7;0,94;0,00;0,19;0,01;0,00;0,00;0,06;0,19;0,17;0,26;0,27;2,09
U66Z;8;6,69;0,00;6,86;0,25;0,00;0,00;3,03;0,51;0,49;2,97;4,75;25,55
U66Z;9;43,46;0,00;37,31;0,36;0,28;0,00;6,40;1,38;15,59;19,08;22,71;146,57
U66Z;10;4,38;0,00;23,87;0,53;0,31;0,00;18,45;0,65;33,15;3,33;10,13;94,80
U66Z;11;48,66;0,78;46,67;0,28;0,00;0,00;3,47;0,06;0,80;7,09;22,83;130,64
U66Z;12;2,80;0,59;36,09;0,08;0,00;0,00;0,41;0,02;2,07;1,34;8,57;51,97
U66Z;13;24,22;3,82;23,86;0,68;0,07;0,00;2,80;0,02;0,03;3,96;12,89;72,35
V40Z;1;492,58;752,68;9,85;34,69;0,28;0,00;38,13;0,07;6,97;191,33;842,88;2369,46
V40Z;2;1,28;3,42;0,01;0,32;0,00;0,00;0,67;0,00;0,00;0,86;2,07;8,63
V40Z;4;0,10;0,00;0,07;0,00;0,00;0,00;0,03;0,02;0,04;0,04;0,06;0,36
V40Z;5;0,13;0,00;0,10;0,01;0,00;0,00;0,01;0,00;0,00;0,01;0,02;0,28
V40Z;8;2,43;0,00;2,91;0,21;0,07;0,00;0,64;0,01;0,00;0,78;1,99;9,04
V40Z;9;4,08;0,00;20,65;0,02;0,00;0,00;0,73;0,01;3,48;2,48;10,09;41,54
V40Z;10;2,63;0,00;7,85;0,01;0,22;0,00;7,95;0,00;37,36;0,30;1,92;58,24
V40Z;11;15,28;0,00;24,51;0,18;0,00;0,00;1,36;0,07;0,00;1,58;8,20;51,18
V40Z;12;151,13;17,72;391,79;2,97;0,00;0,00;24,05;0,00;4,36;5,67;139,89;737,58
V40Z;13;6,91;1,03;10,19;0,09;0,00;0,00;0,26;0,00;0,00;1,27;4,21;23,96
V60A;1;277,43;440,16;14,25;35,13;1,16;0,00;33,67;3,21;8,15;132,63;446,91;1392,70
V60A;2;185,77;351,50;8,72;33,36;1,70;0,00;47,08;0,52;1,09;66,71;181,17;877,62
V60A;4;0,04;0,00;0,04;0,00;0,00;0,00;0,01;0,00;0,00;0,03;0,03;0,15
V60A;5;0,25;0,00;0,18;0,02;0,00;0,00;0,05;0,00;0,00;0,02;0,12;0,64
V60A;7;0,74;0,00;0,74;0,05;0,00;0,00;0,54;0,76;0,01;0,37;0,65;3,86
V60A;8;8,65;0,00;9,68;0,37;0,02;0,00;3,89;0,99;0,00;3,69;6,71;34,00
V60A;9;28,35;0,00;30,13;0,33;0,10;0,00;4,80;1,13;21,24;11,26;18,75;116,09
V60A;10;5,34;0,00;35,89;1,27;1,43;0,00;31,31;0,71;24,64;4,46;14,31;119,36
V60A;11;25,94;1,13;20,74;0,29;0,00;0,00;2,24;0,17;0,52;3,17;11,46;65,66
V60A;12;9,51;1,35;29,80;0,10;0,00;0,00;0,80;0,00;1,90;0,60;10,05;54,11
V60A;13;33,06;8,80;31,02;1,25;0,03;0,00;5,02;0,06;0,32;6,17;21,53;107,26
V60B;1;203,27;287,29;10,18;19,88;0,22;0,00;21,65;1,08;2,96;102,78;317,03;966,34
V60B;2;24,93;45,85;0,99;4,13;0,02;0,00;6,44;0,04;0,26;9,83;24,90;117,39
V60B;4;0,09;0,00;0,08;0,00;0,00;0,00;0,04;0,00;0,00;0,06;0,07;0,34
V60B;5;0,13;0,00;0,09;0,01;0,00;0,00;0,02;0,00;0,00;0,02;0,04;0,31
V60B;7;0,47;0,00;0,38;0,03;0,00;0,00;0,25;0,31;0,02;0,11;0,29;1,86
V60B;8;5,10;0,00;5,36;0,19;0,01;0,00;2,47;0,37;0,09;2,40;3,55;19,54
V60B;9;10,79;0,00;13,89;0,15;0,05;0,00;1,96;0,12;8,75;4,91;8,38;49,00
V60B;10;2,19;0,00;18,99;0,75;0,29;0,00;14,80;0,11;15,44;1,80;7,59;61,96
V60B;11;18,65;0,74;12,98;0,17;0,00;0,00;1,45;0,06;0,19;2,48;7,17;43,89
V60B;12;4,08;1,29;15,63;0,04;0,00;0,00;0,33;0,00;0,42;0,33;4,13;26,25
V60B;13;35,11;7,52;34,78;1,08;0,07;0,00;4,78;0,13;0,18;6,34;21,51;111,50
V61Z;1;249,93;429,77;17,87;25,54;1,26;0,00;19,84;7,17;2,47;109,27;380,01;1243,13
V61Z;2;26,04;49,06;0,70;5,94;0,43;0,00;7,33;0,00;2,24;12,71;26,50;130,95
V61Z;5;0,56;0,00;0,36;0,02;0,00;0,00;0,10;0,00;0,00;0,11;0,17;1,32
V61Z;8;4,06;0,00;3,97;0,10;0,00;0,00;1,61;0,53;0,00;1,96;2,50;14,73
V61Z;9;8,23;0,00;11,39;0,10;0,02;0,00;1,29;0,13;9,08;3,86;6,72;40,82
V61Z;10;3,50;0,00;30,60;0,67;0,00;0,00;48,01;0,06;21,08;2,17;20,52;126,61
V61Z;11;16,36;0,02;20,19;0,09;0,00;0,00;0,89;0,90;0,05;1,71;8,11;48,32
V61Z;12;24,91;8,70;38,97;0,74;0,00;0,00;1,18;0,00;0,93;1,38;5,61;82,42
V61Z;13;19,11;6,84;16,74;0,67;0,00;0,00;2,91;0,01;0,32;3,21;12,75;62,56
V63Z;1;231,72;334,21;10,83;17,59;0,07;0,00;16,48;1,29;8,31;90,90;328,31;1039,71
V63Z;2;105,34;165,11;8,94;16,98;4,49;0,00;25,73;0,80;2,35;31,57;85,90;447,21
V63Z;7;0,09;0,00;0,05;0,00;0,00;0,00;0,07;0,00;0,00;0,02;0,03;0,26
V63Z;8;1,44;0,00;1,78;0,05;0,00;0,00;0,70;0,08;0,00;0,70;1,05;5,80
V63Z;9;19,08;0,00;18,53;0,18;0,00;0,00;3,60;0,11;13,98;7,40;13,77;76,65
V63Z;10;17,07;0,00;62,98;0,53;0,00;0,00;62,35;0,22;17,59;4,08;19,97;184,79
V63Z;11;13,77;0,05;14,18;0,11;0,00;0,00;1,03;0,09;0,87;1,70;6,05;37,85
V63Z;12;113,31;7,72;190,20;10,64;0,00;0,00;3,13;0,00;1,01;8,29;94,29;428,59
V63Z;13;28,06;3,22;25,05;0,75;0,00;0,00;3,41;0,00;0,00;4,25;15,89;80,63
V64Z;1;94,67;126,80;6,82;7,88;0,18;0,00;9,95;1,22;2,87;43,40;123,60;417,39
V64Z;2;134,06;248,88;3,70;22,83;0,11;0,00;42,25;1,40;6,22;53,47;139,53;652,45
