IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
F09C;11;52,28;1,62;74,21;1,60;0,00;0,00;6,82;3,32;13,12;30,92;183,89
F12A;1;489,10;995,19;45,80;79,32;8,98;0,00;62,65;3,79;272,85;790,34;2748,02
F12A;2;314,90;678,52;6,27;68,47;2,08;0,00;93,66;7,60;125,59;333,67;1630,76
F12A;4;174,07;0,00;164,40;20,74;1,68;708,71;138,49;190,83;79,07;137,37;1615,36
F12A;5;128,11;0,00;87,59;9,47;0,52;0,00;27,00;1,29;17,33;34,84;306,15
F12A;7;351,44;0,00;327,41;15,50;1,87;2747,97;123,31;772,34;130,75;229,27;4699,86
F12A;8;3,53;0,00;3,16;0,11;0,00;0,00;1,44;1,19;1,21;1,97;12,61
F12A;9;46,48;0,00;49,92;0,88;0,55;0,00;13,07;13,54;20,13;28,66;173,23
F12A;10;17,13;0,00;81,52;2,73;13,62;0,00;69,41;41,65;9,92;31,01;266,99
F12A;11;118,32;4,02;130,27;2,67;0,00;0,00;10,67;5,69;26,25;69,81;367,70
F12B;1;239,91;421,62;16,44;33,33;1,05;0,00;26,62;1,44;140,41;401,95;1282,77
F12B;2;45,24;123,55;0,95;11,22;0,04;0,00;13,51;0,16;20,96;48,19;263,82
F12B;4;91,89;0,00;65,85;6,50;0,05;779,32;56,73;60,94;29,95;58,52;1149,75
F12B;5;50,71;0,00;33,68;3,79;0,00;0,00;11,86;0,01;5,90;13,55;119,50
F12B;7;296,50;0,00;255,08;11,04;0,67;3295,82;86,99;499,62;115,32;186,32;4747,36
F12B;8;0,48;0,00;0,52;0,01;0,00;0,03;0,18;0,00;0,23;0,37;1,82
F12B;9;18,99;0,00;22,03;0,24;0,22;0,00;3,82;2,67;8,88;12,36;69,21
F12B;10;3,70;0,00;22,57;1,22;1,91;0,00;21,44;11,91;2,55;8,76;74,06
F12B;11;63,43;2,20;77,22;1,51;0,00;0,00;6,59;0,47;14,63;36,22;202,27
F12C;1;511,46;839,77;29,65;39,73;18,36;0,00;95,27;0,42;190,64;553,70;2279,00
F12C;2;248,57;437,93;5,64;34,19;1,83;0,00;36,62;2,31;90,50;234,60;1092,19
F12C;4;210,87;0,00;162,40;6,59;4,36;820,13;94,15;83,64;66,22;128,10;1576,46
F12C;5;276,87;0,00;236,93;36,81;1,56;0,00;78,87;17,95;34,49;105,50;788,98
F12C;7;435,27;0,00;172,41;6,59;0,34;1226,16;216,61;832,98;123,94;217,74;3232,04
F12C;9;11,64;0,00;28,95;0,03;0,00;0,00;2,36;0,00;7,41;12,01;62,40
F12C;10;7,13;0,00;33,32;0,93;0,00;0,00;31,56;42,31;6,09;16,87;138,21
F12C;11;40,17;2,94;34,07;0,00;0,00;0,00;0,39;2,31;6,52;24,42;110,82
F12D;1;369,47;670,08;29,95;48,75;4,15;0,00;44,77;14,20;196,23;601,99;1979,59
F12D;2;341,43;673,42;8,39;61,95;6,75;0,00;111,05;2,57;134,28;338,58;1678,42
F12D;4;61,23;0,00;66,57;5,82;0,26;329,59;49,85;21,94;34,69;51,55;621,50
F12D;5;55,22;0,00;34,90;5,11;0,03;0,00;11,99;0,00;7,26;15,71;130,22
F12D;7;457,14;0,00;437,82;29,54;10,01;975,50;245,48;1028,21;205,22;316,90;3705,82
F12D;8;3,40;0,00;3,79;0,09;0,00;0,01;1,38;0,35;2,01;2,75;13,78
F12D;9;28,14;0,00;33,07;0,46;0,64;0,80;5,33;11,61;13,77;18,92;112,74
F12D;10;9,82;0,00;57,18;3,41;11,49;0,00;52,06;21,62;7,88;23,12;186,58
F12D;11;108,37;1,68;122,79;2,90;0,19;0,00;13,90;7,02;26,65;65,85;349,35
F12E;1;454,24;853,17;39,40;66,52;4,28;0,00;59,10;14,05;225,20;695,66;2411,62
F12E;2;332,63;659,99;11,89;61,70;4,23;0,00;106,13;5,94;128,02;322,11;1632,64
F12E;4;140,25;0,00;125,94;8,60;1,30;570,53;87,39;51,91;68,58;106,62;1161,12
F12E;5;97,46;0,00;62,25;6,12;0,05;0,00;18,58;0,33;12,27;25,80;222,86
F12E;7;155,17;0,00;139,42;8,37;0,82;579,99;75,49;92,36;63,34;100,01;1214,97
F12E;8;11,21;0,00;11,71;0,46;0,00;0,03;4,74;1,63;5,14;7,41;42,33
F12E;9;49,85;0,00;57,52;0,65;0,78;0,00;8,92;23,88;21,78;34,73;198,11
F12E;10;11,76;0,00;73,09;2,50;20,64;0,00;63,13;37,37;9,10;29,64;247,23
F12E;11;121,86;2,67;145,16;2,82;0,00;0,00;14,15;12,08;25,24;72,32;396,30
F12F;1;363,06;610,63;29,39;44,34;7,95;0,00;42,20;5,85;192,24;574,98;1870,64
F12F;2;98,95;193,35;4,59;18,00;2,87;0,00;29,31;0,31;39,41;90,50;477,29
F12F;4;46,22;0,00;39,03;2,47;0,11;458,07;28,18;15,30;18,76;28,73;636,87
F12F;5;26,66;0,00;18,19;2,33;0,00;0,00;5,47;0,18;2,92;7,74;63,49
F12F;7;264,07;0,00;268,41;18,90;1,87;1311,10;131,57;379,19;117,53;188,00;2680,64
F12F;8;2,28;0,00;1,88;0,05;0,00;0,00;0,84;0,51;0,87;1,28;7,71
F12F;9;35,99;0,00;37,67;0,78;0,40;0,00;9,40;24,86;15,74;23,07;147,91
F12F;10;4,92;0,00;34,07;1,36;2,55;0,00;34,31;16,68;5,23;14,01;113,13
F12F;11;87,59;2,23;95,61;2,20;0,00;0,00;13,52;3,43;17,74;47,47;269,79
F12G;1;240,69;403,75;21,14;28,93;1,66;0,00;27,55;4,15;121,31;380,41;1229,59
F12G;2;95,65;188,20;3,39;18,07;0,35;0,00;28,72;1,90;37,81;93,62;467,71
F12G;4;81,62;0,00;81,55;4,86;0,31;500,78;53,16;32,29;47,29;66,15;868,01
F12G;5;62,38;0,00;40,40;3,78;0,06;0,00;11,23;0,03;7,72;17,25;142,85
F12G;7;143,22;0,00;147,04;8,61;0,41;723,78;84,36;87,00;65,11;106,26;1365,79
F12G;8;2,15;0,00;1,96;0,09;0,00;0,00;0,86;0,16;0,91;1,27;7,40
F12G;9;21,73;0,00;25,88;0,32;0,22;1,00;4,24;9,62;9,78;15,00;87,79
F12G;10;3,95;0,00;27,66;1,23;1,88;0,00;24,38;11,95;3,67;11,18;85,90
F12G;11;79,18;2,69;81,78;2,06;0,00;0,00;9,75;1,56;16,60;43,52;237,14
F12H;1;240,66;352,83;20,08;25,79;1,03;0,00;25,55;3,10;117,05;370,90;1156,99
F12H;2;16,03;25,97;1,69;2,23;0,11;0,00;3,42;0,06;6,18;14,39;70,08
F12H;4;28,62;0,00;30,43;1,59;0,09;745,93;16,04;32,03;16,65;20,72;892,10
F12H;5;20,19;0,00;13,41;1,26;0,00;0,00;3,72;0,00;2,41;5,46;46,45
F12H;7;78,90;0,00;78,90;4,78;0,16;1397,73;47,37;176,46;27,88;59,99;1872,17
F12H;8;2,01;0,00;1,61;0,06;0,00;0,00;0,56;0,13;0,69;1,13;6,19
F12H;9;28,85;0,00;30,34;0,40;0,43;13,19;5,02;24,46;11,05;19,53;133,27
F12H;10;2,99;0,00;22,08;1,49;0,40;0,00;20,05;8,28;2,75;8,95;66,99
F12H;11;76,09;3,00;82,09;2,05;0,00;0,00;13,30;1,97;15,15;41,06;234,71
F12I;1;338,10;614,14;28,91;45,20;1,74;0,00;45,63;8,29;164,49;533,80;1780,30
F12I;2;131,63;257,76;5,20;23,53;3,39;0,01;38,32;2,49;50,47;126,08;638,88
F12I;4;84,64;0,00;87,10;4,54;0,77;377,38;45,46;27,01;45,89;66,92;739,71
F12I;5;59,90;0,00;41,62;3,86;0,10;0,00;11,09;0,07;7,90;17,63;142,17
F12I;7;84,20;0,00;80,49;5,54;0,17;374,43;48,55;51,87;36,66;59,61;741,52
F12I;8;4,67;0,00;4,30;0,14;0,01;0,00;1,63;1,20;1,76;2,93;16,64
F12I;9;26,79;0,00;34,17;0,38;0,50;0,00;5,31;14,09;12,42;20,36;114,02
F12I;10;5,42;0,00;39,29;2,12;3,06;0,00;33,59;17,96;4,97;15,98;122,39
F12I;11;85,29;2,59;94,79;2,72;0,00;0,00;11,94;2,90;17,56;49,64;267,43
F13A;1;1172,03;2425,43;109,60;208,82;52,20;0,00;229,45;49,47;584,96;1812,65;6644,61
F13A;2;104,19;222,47;2,87;24,87;3,58;0,01;32,84;1,48;44,81;110,60;547,72
F13A;4;344,55;0,00;336,35;10,66;5,19;78,08;158,09;133,58;159,57;234,01;1460,08
F13A;5;314,22;0,00;209,83;15,36;0,49;0,00;58,85;0,52;41,44;83,56;724,27
F13A;7;13,01;0,00;13,51;0,76;0,13;5,44;6,52;26,59;5,03;7,89;78,88
F13A;8;8,79;0,00;8,52;0,31;0,13;0,00;3,19;1,65;3,56;5,79;31,94
F13A;9;159,38;0,00;145,32;3,25;3,54;60,64;48,54;315,58;57,79;108,58;902,62
F13A;10;27,35;0,00;125,53;3,05;83,64;0,00;99,38;69,25;17,01;53,54;478,75
F13A;11;83,78;7,14;185,50;2,71;0,00;0,00;13,29;12,20;22,49;92,24;419,35
F13B;1;641,30;1301,90;55,10;115,31;30,09;0,00;111,35;14,41;313,79;937,98;3521,23
F13B;2;48,60;106,51;0,52;10,20;4,55;0,00;13,29;0,11;21,50;48,44;253,72
F13B;4;131,97;0,00;141,91;4,34;2,34;18,40;63,04;29,53;63,13;97,07;551,73
F13B;5;148,44;0,00;96,63;7,66;0,16;0,00;26,72;0,43;18,24;38,04;336,32
F13B;7;1,34;0,00;1,64;0,02;0,00;0,00;0,14;3,35;0,68;0,97;8,14
F13B;8;5,84;0,00;6,12;0,18;0,06;0,00;2,04;1,47;3,62;3,59;22,92
F13B;9;49,34;0,00;48,69;0,77;0,00;4,06;11,34;34,39;19,18;31,65;199,42
F13B;10;17,29;0,00;74,29;2,09;24,75;0,00;50,97;51,20;10,93;30,71;262,23
F13B;11;57,44;3,74;101,86;1,69;0,05;0,00;9,30;5,08;13,38;41,89;234,43
F13C;1;525,39;887,34;51,82;72,55;7,26;0,00;83,82;7,83;247,50;760,45;2643,96
F13C;2;2,39;4,35;0,03;0,54;0,00;0,00;0,56;0,00;1,10;2,21;11,18
F13C;4;127,25;0,00;133,18;3,98;2,66;3,73;57,28;27,62;60,01;85,45;501,16
F13C;5;130,24;0,00;88,97;6,80;0,15;0,00;23,91;0,43;16,87;34,92;302,29
F13C;7;2,23;0,00;2,71;0,11;0,00;2,23;1,25;1,03;1,01;1,22;11,79
F13C;8;1,83;0,00;1,89;0,07;0,00;0,00;0,91;0,23;0,79;1,09;6,81
F13C;9;34,72;0,00;37,43;0,52;0,28;1,35;8,94;59,03;15,01;23,90;181,18
F13C;10;9,92;0,00;42,59;1,12;5,66;0,00;32,40;24,10;5,81;20,04;141,64
F13C;11;43,36;2,68;59,30;1,35;0,00;0,00;6,18;2,98;7,88;25,88;149,61
F14A;1;768,28;1585,37;83,54;139,34;19,20;0,00;145,34;22,86;375,12;1147,04;4286,09
F14A;2;235,17;472,44;13,24;48,14;24,34;0,01;73,72;4,49;91,16;232,94;1195,65
F14A;4;658,04;0,00;504,64;24,31;19,40;323,94;277,39;161,76;237,63;376,88;2583,99
F14A;5;434,80;0,00;274,55;22,74;3,10;0,00;84,28;0,64;58,87;118,93;997,91
F14A;7;33,88;0,00;31,24;1,71;0,59;24,67;19,35;63,26;12,76;20,07;207,53
F14A;8;9,09;0,00;10,08;0,42;0,44;0,09;3,67;3,07;4,92;6,84;38,62
F14A;9;176,97;0,00;164,75;5,31;4,76;135,95;63,22;289,78;66,43;118,29;1025,46
F14A;10;21,77;0,00;116,51;4,90;166,94;0,00;90,86;51,49;14,15;50,11;516,73
F14A;11;93,20;3,26;141,20;2,47;0,00;0,00;13,73;16,12;21,74;67,04;358,76
F14B;1;519,79;859,32;55,87;71,49;11,38;0,00;83,34;6,50;249,21;741,13;2598,03
F14B;2;72,22;144,48;5,03;15,32;2,80;0,00;22,30;0,75;30,04;73,59;366,53
F14B;4;519,08;0,00;395,89;20,99;11,48;315,93;220,22;175,97;193,83;289,19;2142,58
F14B;5;327,62;0,00;210,20;17,35;1,36;0,00;67,03;0,81;45,68;88,46;758,51
F14B;7;18,64;0,00;13,93;0,55;0,29;15,13;10,54;21,68;6,59;10,62;97,97
F14B;8;1,44;0,00;1,15;0,04;0,00;0,01;0,52;0,32;0,70;0,85;5,03
F14B;9;142,40;0,00;123,51;3,60;6,79;131,10;44,84;234,55;55,22;92,29;834,30
F14B;10;10,01;0,00;55,55;2,46;29,03;0,00;45,96;19,37;7,46;23,42;193,26
F14B;11;60,70;3,80;75,73;1,49;0,01;0,11;8,99;3,55;11,74;37,22;203,34
F15Z;1;776,86;1386,61;64,14;130,63;62,43;0,00;105,98;18,54;375,17;1203,29;4123,65
F15Z;2;575,25;1102,79;16,46;104,97;54,67;0,00;183,61;7,89;216,24;558,09;2819,97
F15Z;4;94,18;0,00;92,19;3,31;8,64;97,79;49,79;54,21;41,98;59,85;501,94
F15Z;5;78,66;0,00;53,58;7,17;0,16;0,00;19,12;0,41;12,34;22,54;193,98
F15Z;7;211,54;0,00;205,25;13,55;8,39;195,15;111,65;311,63;94,34;162,99;1314,49
F15Z;8;21,72;0,00;23,99;0,91;0,46;0,30;13,82;3,35;11,97;16,47;92,99
F15Z;9;92,78;0,00;104,88;1,79;0,91;7,88;21,81;55,63;41,97;62,52;390,17
F15Z;10;35,86;0,00;185,63;10,51;131,25;0,00;158,76;91,07;26,48;78,49;718,05
F15Z;11;167,73;5,60;202,63;3,81;0,01;0,00;18,14;16,15;34,62;100,71;549,40
F17A;1;154,06;283,42;12,73;19,88;0,35;0,00;18,46;2,19;82,02;257,47;830,58
F17A;2;10,88;19,63;0,52;1,70;0,05;0,00;2,42;0,08;3,89;9,91;49,08
F17A;4;47,79;0,00;56,04;2,48;0,38;426,75;33,26;11,38;28,15;40,19;646,42
F17A;5;44,02;0,00;27,97;3,09;0,06;0,00;8,69;0,02;4,96;12,10;100,91
F17A;7;85,91;0,00;91,23;4,56;0,24;599,36;55,36;37,94;37,62;61,54;973,76
F17A;8;0,65;0,00;0,62;0,03;0,00;0,00;0,36;0,03;0,29;0,45;2,43
F17A;9;9,55;0,00;12,40;0,12;0,14;0,00;1,86;1,81;4,29;6,23;36,40
F17A;10;2,00;0,00;16,20;1,00;1,67;0,00;13,49;6,90;2,27;6,48;50,01
F17A;11;42,77;1,37;44,96;1,18;0,01;0,00;5,57;0,18;8,04;22,78;126,86
F17B;1;153,63;267,98;12,73;19,41;0,38;0,00;18,10;0,57;81,62;247,09;801,51
F17B;2;4,60;9,20;0,56;0,73;0,09;0,00;1,00;0,00;2,13;4,84;23,15
F17B;4;53,06;0,00;62,22;2,72;0,33;355,62;36,77;11,88;32,55;45,38;600,53
F17B;5;44,59;0,00;27,92;2,58;0,02;0,00;8,22;0,00;5,47;11,91;100,71
F17B;7;64,23;0,00;67,76;4,06;0,07;326,61;41,07;41,48;28,57;45,51;619,36
F17B;8;0,60;0,00;0,73;0,02;0,00;0,00;0,19;0,10;0,38;0,35;2,37
F17B;9;9,11;0,00;11,80;0,09;0,00;0,00;1,57;3,45;4,32;6,36;36,70
F17B;10;2,25;0,00;17,20;0,85;0,87;0,00;13,74;6,11;2,13;6,91;50,06
F17B;11;39,82;1,41;42,46;1,09;0,00;0,00;5,66;0,21;8,80;21,77;121,22
F18A;1;471,81;910,61;53,85;86,06;44,08;0,00;84,64;8,79;280,12;751,57;2691,53
F18A;2;270,13;623,46;8,89;57,18;31,34;0,00;86,56;0,36;120,69;266,48;1465,09
F18A;4;257,98;0,00;239,23;31,60;0,90;201,96;197,86;606,72;120,18;212,19;1868,62
F18A;5;226,49;0,00;155,30;17,93;0,74;0,00;56,21;2,87;34,02;65,53;559,09
F18A;7;127,24;0,00;117,30;6,51;2,85;274,12;52,68;91,41;53,41;91,56;817,08
F18A;8;5,84;0,00;6,80;0,37;0,00;0,00;3,36;0,00;2,40;3,84;22,61
F18A;9;42,63;0,00;42,31;0,39;0,77;19,55;8,80;6,72;17,90;24,91;163,98
F18A;10;33,05;0,00;130,08;1,87;41,91;0,00;115,20;33,67;19,21;54,41;429,40
F18A;11;106,09;1,30;96,14;1,42;0,00;0,00;8,67;6,57;19,96;47,67;287,82
F18B;1;514,30;917,48;46,88;74,88;108,15;0,00;72,86;7,24;285,16;803,50;2830,45
F18B;2;211,66;386,01;5,76;45,47;9,05;0,00;68,97;0,01;97,60;224,93;1049,46
F18B;4;97,68;0,00;114,40;10,38;1,27;102,23;106,18;23,59;54,95;94,29;604,97
F18B;5;102,83;0,00;73,16;7,67;0,03;0,00;23,63;0,09;12,64;28,39;248,44
F18B;7;118,22;0,00;100,93;8,84;0,11;63,47;49,35;99,15;63,39;78,02;581,48
F18B;8;4,42;0,00;6,30;0,15;0,00;0,00;2,78;0,07;3,84;3,98;21,54
F18B;9;38,39;0,00;45,27;0,59;0,00;0,00;15,16;8,09;19,50;31,90;158,90
F18B;10;16,27;0,00;87,81;1,47;18,96;0,00;71,22;48,21;11,08;38,81;293,83
F18B;11;105,41;9,34;138,46;2,32;0,00;0,00;10,52;2,15;27,57;67,59;363,36
F18C;1;204,03;336,35;25,68;27,47;0,91;0,00;26,25;3,64;113,67;331,86;1069,86
F18C;2;44,77;92,67;0,77;9,32;0,27;0,00;13,24;0,00;22,24;46,96;230,24
F18C;4;83,91;0,00;85,79;6,72;0,51;231,39;72,76;41,06;44,58;68,70;635,42
F18C;5;72,83;0,00;46,59;5,22;0,02;0,00;16,11;0,36;9,78;20,32;171,23
F18C;7;148,55;0,00;133,80;10,95;0,28;478,45;75,23;158,21;71,69;107,33;1184,49
F18C;8;0,13;0,00;0,09;0,00;0,00;0,00;0,03;0,00;0,02;0,07;0,34
F18C;9;18,14;0,00;24,08;0,23;1,95;0,00;4,59;4,39;8,71;12,40;74,49
F18C;10;5,22;0,00;27,36;0,80;5,15;0,00;24,49;11,82;3,93;11,62;90,39
F18C;11;61,12;0,89;58,39;1,45;0,00;0,00;5,72;0,20;13,52;30,60;171,89
F18D;1;170,66;273,88;17,18;20,41;0,42;0,00;21,09;0,98;90,21;270,83;865,66
F18D;2;16,43;35,93;0,69;2,58;0,19;0,00;4,27;0,00;8,08;17,46;85,63
F18D;4;70,14;0,00;74,98;6,86;0,47;1,68;51,23;18,88;38,89;57,09;320,22
F18D;5;59,57;0,00;40,71;4,26;0,18;0,00;12,87;0,41;8,05;17,08;143,13
F18D;7;78,17;0,00;75,14;5,24;0,19;2,07;44,68;92,79;35,96;57,20;391,44
F18D;8;0,29;0,00;0,30;0,02;0,00;0,00;0,09;0,13;0,11;0,25;1,19
F18D;9;10,67;0,00;14,86;0,11;0,00;0,00;1,78;1,20;5,44;7,47;41,53
F18D;10;3,21;0,00;19,36;1,10;0,00;0,00;17,70;7,62;2,71;8,51;60,21
F18D;11;38,82;0,92;41,44;1,12;0,00;0,00;6,19;0,13;8,55;21,31;118,48
F19A;1;568,07;1162,51;60,16;86,70;50,58;0,00;103,50;3,87;284,68;758,65;3078,72
F19A;2;533,36;932,21;21,01;84,77;9,17;0,00;133,87;2,02;196,84;489,31;2402,56
F19A;4;22,91;0,00;24,75;1,45;0,33;42,33;14,28;25,83;12,13;20,42;164,43
F19A;5;74,73;0,00;69,52;9,62;0,10;0,00;24,11;0,10;10,05;31,35;219,58
F19A;7;457,17;0,00;304,25;22,68;1,90;191,24;234,80;1647,39;163,27;310,70;3333,40
F19A;8;11,38;0,00;10,54;0,39;0,13;0,00;4,28;1,67;5,12;9,05;42,56
F19A;9;70,36;0,00;64,17;1,44;3,39;0,00;17,33;69,67;30,44;44,26;301,06
F19A;10;21,32;0,00;98,84;1,95;76,59;0,00;85,54;41,25;14,09;44,71;384,29
F19A;11;87,15;3,43;107,05;1,88;0,04;0,00;10,53;3,19;21,14;57,66;292,07
F19B;1;308,72;483,91;23,02;27,30;0,48;0,00;49,84;4,97;130,26;331,13;1359,63
F19B;2;58,32;89,78;1,10;6,15;0,17;0,00;8,11;0,38;21,68;49,88;235,57
F19B;4;0,17;0,00;0,07;0,00;0,04;0,00;0,09;4,45;0,03;0,07;4,92
F19B;5;64,71;0,00;63,22;9,51;0,02;0,00;20,32;0,00;8,39;26,62;192,79
F19B;7;569,06;0,00;376,85;15,76;0,31;399,47;273,63;808,21;268,62;310,73;3022,64
F19B;8;0,19;0,00;0,15;0,00;0,00;0,00;0,05;0,15;0,15;0,16;0,85
F19B;9;8,00;0,00;18,16;0,37;0,00;0,25;4,59;0,58;7,95;9,24;49,14
F19B;10;4,57;0,00;22,54;0,45;6,55;0,00;18,96;12,57;3,21;9,94;78,79
F19B;11;44,12;4,62;12,13;0,11;0,00;0,00;1,79;0,12;6,42;23,93;93,24
F19C;1;243,73;401,43;19,20;31,17;9,25;0,00;32,64;6,37;127,29;351,66;1222,74
F19C;2;62,18;126,22;1,77;11,07;1,27;0,00;17,36;0,09;28,78;65,91;314,65
F19C;4;40,07;0,00;31,41;1,79;1,33;61,95;27,32;111,69;13,56;29,46;318,58
F19C;5;33,26;0,00;22,81;2,21;0,10;0,00;8,21;0,12;4,14;9,63;80,48
F19C;7;306,51;0,00;290,97;21,05;7,25;174,43;136,34;1428,84;145,79;242,37;2753,55
F19C;8;1,28;0,00;1,07;0,04;0,02;0,00;0,40;0,58;0,59;0,89;4,87
F19C;9;62,38;0,00;53,88;1,31;1,65;44,14;17,04;211,93;24,31;42,34;458,98
F19C;10;4,97;0,00;30,81;1,13;6,46;0,00;27,21;9,24;4,58;13,58;97,98
F19C;11;46,49;1,53;48,11;0,69;0,00;0,00;4,82;0,50;9,60;24,70;136,44
F19D;1;167,23;314,72;15,10;21,34;0,32;0,00;22,92;162,54;95,94;289,58;1089,69
F19D;2;2,43;5,28;0,05;0,83;0,00;0,00;0,93;0,00;0,76;2,78;13,06
F19D;4;1,06;0,00;0,60;0,16;0,00;0,00;1,09;1,72;0,74;1,87;7,24
F19D;5;12,00;0,00;7,83;0,74;0,00;0,00;2,11;0,00;1,18;3,63;27,49
F19D;7;95,74;0,00;103,04;6,96;1,01;12,56;42,39;2734,91;53,40;77,38;3127,39
F19D;8;0,06;0,00;0,35;0,02;0,00;0,00;0,07;0,00;0,14;0,14;0,78
F19D;9;104,72;0,00;58,53;1,63;0,39;2,45;26,89;470,34;17,91;42,18;725,04
F19D;10;1,79;0,00;14,61;1,01;0,00;0,00;12,95;13,76;2,35;6,52;52,99
F19D;11;33,29;0,83;33,89;0,48;0,00;0,00;3,04;0,22;5,94;19,07;96,76
F20Z;1;422,49;716,00;58,11;62,36;7,54;0,00;67,65;0,00;191,87;656,83;2182,85
F20Z;4;364,72;0,00;285,83;7,71;0,83;0,00;150,06;56,01;151,63;180,66;1197,45
F20Z;5;271,54;0,00;157,83;9,84;0,00;0,00;58,81;0,00;35,74;82,72;616,48
F20Z;8;3,89;0,00;1,21;0,00;0,00;0,00;0,16;0,00;1,12;1,87;8,25
F20Z;9;10,82;0,00;10,98;0,30;0,00;0,00;2,23;3,06;5,31;6,31;39,01
F20Z;10;4,80;0,00;45,03;1,36;17,97;0,00;33,09;14,09;5,77;15,83;137,94
F20Z;11;26,75;5,52;44,69;1,51;0,00;0,00;5,48;6,71;8,08;21,63;120,37
F21A;1;984,27;1817,09;109,68;154,11;17,08;0,00;172,65;76,84;513,59;1589,98;5435,29
F21A;2;76,54;162,77;1,64;17,33;3,55;0,00;24,67;0,85;29,89;80,85;398,09
F21A;4;451,46;0,00;351,52;14,60;10,90;74,19;175,65;99,12;178,01;262,79;1618,24
F21A;5;328,14;0,00;222,82;17,11;1,39;0,00;63,07;0,29;42,94;86,91;762,67
F21A;7;4,52;0,00;3,39;0,10;0,00;1,43;2,25;1,48;1,05;2,21;16,43
F21A;8;4,67;0,00;4,58;0,18;0,03;0,04;2,24;0,70;2,48;3,05;17,97
F21A;9;56,73;0,00;59,17;1,35;1,43;15,53;17,53;84,82;26,58;37,49;300,63
F21A;10;16,85;0,00;76,73;3,25;36,98;0,00;71,56;44,61;10,38;34,16;294,52
F21A;11;64,98;5,13;137,52;2,50;0,00;0,00;12,44;17,67;16,17;64,26;320,67
F21B;1;658,54;1156,37;71,04;105,81;39,45;0,00;107,79;37,26;321,11;1031,54;3528,91
F21B;2;67,30;128,18;3,65;15,88;3,39;0,00;22,29;0,47;22,66;64,66;328,48
F21B;4;298,61;0,00;256,31;9,73;5,97;321,87;122,54;119,98;132,59;188,30;1455,90
F21B;5;245,16;0,00;153,27;11,56;0,39;0,00;47,31;0,17;29,56;60,22;547,64
F21B;7;8,90;0,00;7,28;0,56;0,03;0,00;7,07;4,35;3,12;5,51;36,82
F21B;8;7,54;0,00;6,69;0,24;0,00;0,36;2,90;3,18;3,16;4,09;28,16
F21B;9;32,53;0,00;35,47;0,52;0,45;0,00;6,86;36,05;13,19;21,53;146,60
F21B;10;15,53;0,00;65,33;1,74;35,22;0,00;52,89;26,71;9,23;29,67;236,32
F21B;11;63,17;1,53;101,04;2,72;0,00;0,00;11,11;4,07;16,12;51,57;251,33
F21C;1;599,74;1032,96;52,95;89,20;33,05;0,00;86,56;22,67;307,05;885,87;3110,05
F21C;2;28,03;55,56;0,88;4,38;0,60;0,00;6,90;0,09;12,21;26,05;134,70
F21C;4;89,96;0,00;90,94;2,86;1,50;3,23;37,31;32,11;45,93;68,98;372,82
F21C;5;79,42;0,00;53,07;3,98;0,11;0,00;14,58;0,24;9,35;20,04;180,79
F21C;7;6,71;0,00;5,71;0,52;0,01;0,17;3,08;11,44;2,34;5,07;35,05
F21C;8;11,51;0,00;11,90;0,36;0,03;0,00;4,19;2,11;4,08;7,98;42,16
F21C;9;24,85;0,00;28,07;0,35;0,51;0,00;5,72;17,53;10,98;17,31;105,32
F21C;10;15,92;0,00;66,77;2,12;16,31;0,00;50,28;33,58;8,29;26,42;219,69
F21C;11;60,56;6,44;96,23;2,13;0,00;0,00;12,63;4,74;16,27;47,20;246,20
F21D;1;531,83;874,91;40,57;86,43;5,85;0,00;75,58;12,25;253,89;829,86;2711,17
F21D;2;5,89;10,13;0,11;1,13;0,14;0,00;1,39;0,00;1,92;6,05;26,76
F21D;4;44,50;0,00;26,58;0,75;0,98;2,61;13,77;23,98;13,82;19,56;146,55
F21D;5;20,05;0,00;12,84;0,93;0,02;0,00;3,53;0,12;2,36;5,04;44,89
F21D;7;2,32;0,00;2,05;0,13;0,00;0,04;1,16;1,85;0,99;1,78;10,32
F21D;8;2,09;0,00;1,91;0,05;0,00;0,00;0,69;0,34;0,82;1,66;7,56
F21D;9;27,14;0,00;27,78;0,32;0,07;0,74;7,91;22,88;10,21;19,24;116,29
F21D;10;21,07;0,00;62,75;1,53;4,26;0,00;47,49;19,06;7,96;27,66;191,78
F21D;11;64,74;2,06;136,33;2,51;0,00;0,00;15,31;2,79;24,23;81,88;329,85
F24A;1;423,06;812,24;34,14;61,00;11,71;0,00;54,48;4,46;227,84;649,07;2278,00
F24A;2;466,96;898,06;13,64;90,04;21,03;0,00;154,23;1,50;184,37;446,54;2276,37
F24A;4;7,67;0,00;5,36;0,20;0,11;1,00;3,82;3,57;2,54;4,11;28,38
F24A;5;6,96;0,00;4,26;0,47;0,00;0,00;1,24;0,00;1,06;1,69;15,68
F24A;7;352,75;0,00;342,52;25,92;54,91;317,22;165,02;859,01;150,88;254,86;2523,09
F24A;8;11,24;0,00;12,55;0,43;0,11;0,17;6,12;1,95;5,65;8,71;46,93
F24A;9;47,54;0,00;49,35;0,87;1,44;1,16;9,28;28,70;19,68;30,02;188,04
