IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
A07E;2;10972,78;25309,69;716,95;2362,19;284,73;0,07;4061,63;269,28;3146,98;7867,18;54991,48
A07E;4;141,17;0,00;112,42;4,67;0,21;22,02;73,08;28,01;64,79;78,76;525,13
A07E;5;115,82;0,00;75,69;7,72;0,41;0,00;21,21;0,75;13,23;35,37;270,20
A07E;7;2,44;0,00;3,52;0,14;0,03;8,11;2,05;0,22;1,65;2,05;20,21
A07E;8;146,57;0,00;161,24;4,15;0,01;0,00;66,80;14,11;67,19;81,67;541,74
A07E;9;134,97;0,00;160,45;0,84;0,00;0,15;15,60;148,27;55,11;88,34;603,73
A07E;10;79,14;0,00;647,53;37,97;223,03;0,00;455,10;458,10;78,86;221,77;2201,50
A07E;11;102,53;4,68;1088,70;2,75;0,01;0,00;22,59;93,47;50,12;339,44;1704,29
A09A;1;400,87;849,34;42,79;81,27;81,55;0,00;83,63;37,39;207,96;525,61;2310,41
A09A;2;14369,08;27140,49;522,38;3039,38;3199,78;0,00;5824,27;349,17;4443,53;9645,13;68533,21
A09A;4;2023,91;0,00;1575,85;66,59;214,96;1200,87;975,21;888,17;700,34;1189,62;8835,52
A09A;5;1340,14;0,00;818,97;90,54;105,28;0,00;302,90;21,60;185,10;351,14;3215,67
A09A;7;66,57;0,00;56,33;4,35;0,04;1030,64;21,22;178,63;36,39;52,95;1447,12
A09A;8;183,67;0,00;182,23;5,95;5,63;8,39;70,95;81,43;109,61;128,68;776,54
A09A;9;531,32;0,00;530,13;5,81;3,44;169,52;78,19;183,95;269,83;342,47;2114,66
A09A;10;353,66;0,00;1371,29;40,69;1054,31;48,98;1149,42;708,70;211,05;650,38;5588,48
A09A;11;417,03;13,10;910,58;5,76;1,93;0,00;35,37;213,86;103,51;327,62;2028,76
A09B;1;259,38;503,02;30,22;44,70;78,59;0,00;48,69;32,26;126,69;364,05;1487,60
A09B;2;10364,85;20901,27;403,24;2316,26;1408,48;0,71;4345,38;310,78;3105,26;7431,79;50588,02
A09B;4;1301,76;0,00;1094,06;58,73;146,22;905,09;652,45;479,01;547,62;806,34;5991,28
A09B;5;881,17;0,00;549,70;62,03;84,45;0,00;200,42;8,97;120,86;237,03;2144,63
A09B;7;37,63;0,00;42,88;2,69;2,73;228,77;21,35;56,94;18,05;31,32;442,36
A09B;8;119,43;0,00;129,16;4,24;1,67;5,19;45,03;44,60;66,26;90,34;505,92
A09B;9;427,38;0,00;437,03;4,86;2,21;83,20;67,62;180,38;205,62;271,64;1679,94
A09B;10;200,15;0,00;879,82;43,59;776,87;7,55;756,96;561,64;133,83;400,96;3761,37
A09B;11;229,38;7,92;611,15;4,95;0,79;0,50;29,54;186,24;60,60;232,77;1363,84
A09C;1;252,70;486,70;28,19;38,85;56,99;0,00;45,14;26,89;113,75;343,48;1392,69
A09C;2;9234,49;18071,13;334,07;1956,52;710,48;3,29;3545,26;255,12;2614,60;6424,36;43149,32
A09C;4;690,38;0,00;536,81;26,20;33,02;497,14;324,96;273,52;315,04;436,16;3133,23
A09C;5;552,83;0,00;338,49;33,75;10,47;0,00;113,28;2,81;73,70;144,28;1269,61
A09C;7;17,36;0,00;19,48;1,41;1,35;42,10;10,33;49,36;7,39;12,60;161,38
A09C;8;82,12;0,00;91,38;3,11;0,10;3,11;32,39;23,26;43,25;59,64;338,36
A09C;9;411,66;0,00;382,33;4,35;2,53;68,46;63,80;269,68;184,60;242,51;1629,92
A09C;10;129,32;0,00;591,11;19,54;444,40;0,00;503,12;444,02;84,88;266,42;2482,81
A09C;11;173,43;8,53;556,62;3,93;1,10;2,89;25,42;170,20;50,04;227,10;1219,26
A09D;1;285,05;472,62;26,54;39,85;32,23;0,00;41,45;14,94;118,65;392,35;1423,68
A09D;2;9461,21;18678,26;296,94;2118,20;295,40;0,02;3611,78;226,37;2500,10;6517,80;43706,08
A09D;4;222,14;0,00;176,62;6,03;2,46;48,55;108,60;77,27;102,04;133,92;877,63
A09D;5;170,38;0,00;100,35;8,49;0,51;0,00;29,94;0,18;19,51;42,59;371,95
A09D;7;26,27;0,00;33,36;2,84;1,06;23,43;14,60;38,66;10,37;22,63;173,22
A09D;8;96,86;0,00;103,66;3,52;0,05;0,89;42,84;11,98;47,09;62,37;369,26
A09D;9;179,11;0,00;201,63;2,24;0,93;5,01;29,05;107,71;76,91;125,44;728,03
A09D;10;94,00;0,00;522,67;35,67;294,86;0,00;445,40;418,18;69,40;235,84;2116,02
A09D;11;149,35;8,11;556,03;3,58;0,21;0,00;21,89;119,33;39,04;213,03;1110,57
A09E;1;292,44;550,22;31,51;46,56;17,17;0,00;51,30;15,43;135,54;429,69;1569,86
A09E;2;8159,16;16043,26;429,03;1861,46;329,52;0,01;3096,30;173,28;2185,33;5889,82;38167,17
A09E;4;180,72;0,00;138,50;5,02;3,22;53,90;100,40;51,99;75,97;100,86;710,58
A09E;5;149,65;0,00;86,65;9,87;0,08;0,00;31,24;0,48;17,36;39,30;334,63
A09E;7;27,60;0,00;36,07;2,21;0,64;14,59;20,09;59,34;12,60;22,41;195,55
A09E;8;91,46;0,00;87,68;3,35;0,02;0,49;32,56;20,06;35,50;55,57;326,69
A09E;9;190,89;0,00;237,75;2,31;0,88;0,02;32,80;96,30;87,38;131,42;779,75
A09E;10;81,41;0,00;425,86;28,56;265,11;0,00;360,54;365,84;51,51;189,60;1768,43
A09E;11;138,41;5,39;503,85;2,97;4,89;0,00;23,65;133,05;39,79;207,22;1059,22
A09F;1;318,64;582,20;28,27;49,87;30,81;0,00;65,58;11,02;129,30;411,76;1627,45
A09F;2;7461,10;14769,73;341,21;1665,89;154,16;0,03;2631,58;223,71;1875,45;4874,57;33997,43
A09F;4;139,15;0,00;115,62;4,13;1,88;31,70;60,46;37,06;65,09;81,95;537,04
A09F;5;122,71;0,00;76,02;6,07;2,16;0,00;20,90;1,66;13,51;28,26;271,29
A09F;7;15,66;0,00;19,80;1,14;0,10;5,67;7,70;33,87;6,74;10,78;101,46
A09F;8;79,69;0,00;92,93;2,77;0,08;5,26;32,79;9,34;43,00;50,38;316,24
A09F;9;149,14;0,00;171,74;1,47;0,52;0,16;26,61;88,21;60,43;100,18;598,46
A09F;10;50,19;0,00;387,03;23,56;144,86;0,00;310,47;268,72;47,22;159,71;1391,76
A09F;11;100,75;6,09;463,40;2,21;0,04;0,00;22,17;86,67;34,24;185,19;900,76
A11A;1;521,67;1258,60;58,20;117,44;153,30;0,00;115,30;64,20;315,27;690,04;3294,02
A11A;2;10079,75;18526,69;283,65;2195,53;1798,83;5,19;3734,03;212,81;3445,10;7243,30;47524,88
A11A;4;1752,46;0,00;1440,34;60,60;237,41;1106,05;863,96;969,72;645,61;1031,27;8107,42
A11A;5;1160,52;0,00;693,24;72,44;39,62;0,00;256,37;50,52;163,29;287,92;2723,92
A11A;7;77,99;0,00;86,39;4,60;0,06;363,09;39,77;74,19;53,93;61,30;761,32
A11A;8;145,94;0,00;146,58;4,84;0,46;5,71;29,48;51,58;75,65;100,77;561,01
A11A;9;433,60;0,00;401,65;4,37;3,92;72,45;57,46;211,09;209,38;278,65;1672,57
A11A;10;295,34;0,00;1107,80;37,26;931,35;0,00;888,61;402,75;184,45;520,62;4368,18
A11A;11;297,51;4,24;811,17;5,88;0,88;0,00;30,83;135,81;72,51;268,27;1627,10
A11B;1;723,72;1383,02;57,78;123,38;422,08;0,00;113,61;16,21;332,84;804,62;3977,26
A11B;2;6972,22;13681,55;197,57;1342,55;1257,37;0,00;2518,53;296,13;2216,39;5217,85;33700,16
A11B;4;1702,40;0,00;1311,18;106,17;144,27;3331,11;900,65;892,22;630,86;1041,65;10060,51
A11B;5;1014,18;0,00;603,58;75,34;106,16;0,00;248,35;24,86;147,23;278,73;2498,43
A11B;7;124,00;0,00;162,76;13,73;0,05;2317,86;79,72;302,99;76,47;111,76;3189,34
A11B;8;54,19;0,00;66,18;2,01;2,12;32,74;19,01;15,27;27,89;37,33;256,74
A11B;9;387,37;0,00;365,90;4,69;11,19;225,10;56,45;220,99;170,37;269,32;1711,38
A11B;10;161,87;0,00;705,38;32,36;782,13;268,35;573,63;420,40;111,24;311,05;3366,41
A11B;11;201,79;6,03;516,45;11,62;0,08;0,00;15,25;81,92;50,62;202,86;1086,62
A11C;1;263,16;550,18;33,57;55,29;54,81;0,00;50,75;15,41;130,33;381,23;1534,73
A11C;2;6140,03;11934,68;225,78;1299,68;799,26;0,56;2449,66;217,00;1847,09;4519,60;29433,34
A11C;4;805,43;0,00;629,21;32,22;59,82;495,03;401,54;244,22;337,36;463,96;3468,79
A11C;5;558,27;0,00;353,28;36,70;40,39;0,00;124,72;2,02;75,02;150,98;1341,38
A11C;7;29,82;0,00;32,73;2,07;1,76;20,32;17,96;42,53;17,07;23,81;188,07
A11C;8;70,85;0,00;82,89;2,50;0,09;3,93;24,57;31,07;39,17;52,10;307,17
A11C;9;282,70;0,00;266,63;3,23;4,33;51,76;40,46;132,58;127,07;178,00;1086,76
A11C;10;127,00;0,00;520,01;24,73;632,14;0,00;442,09;350,83;76,50;241,45;2414,75
A11C;11;147,79;8,04;387,53;3,90;1,28;0,00;22,96;96,22;40,06;157,62;865,40
A11D;1;292,10;574,49;39,12;55,26;71,09;0,00;56,44;36,03;130,07;435,33;1689,93
A11D;2;5199,76;9744,94;180,32;1107,82;970,01;0,07;1911,73;245,21;1460,02;3503,24;24323,12
A11D;4;1003,37;0,00;765,67;30,02;50,38;144,31;418,65;294,23;369,94;499,68;3576,25
A11D;5;660,17;0,00;448,94;41,53;16,69;0,00;138,30;1,65;87,33;183,39;1578,00
A11D;7;6,47;0,00;4,96;0,38;0,00;0,89;2,43;16,59;2,04;3,30;37,06
A11D;8;61,97;0,00;62,27;1,70;0,07;1,04;17,46;31,83;27,78;40,97;245,09
A11D;9;230,36;0,00;228,27;3,31;0,64;18,61;42,03;107,01;93,69;149,38;873,30
A11D;10;86,28;0,00;441,07;33,72;941,24;0,00;355,17;528,59;53,33;185,42;2624,82
A11D;11;125,59;6,04;255,70;2,80;0,27;0,00;16,49;85,97;26,48;107,92;627,26
A11E;1;210,21;408,23;25,08;36,09;17,58;0,00;35,31;9,28;99,48;293,62;1134,88
A11E;2;5446,25;10455,06;197,08;1087,71;307,96;0,02;2070,03;148,34;1582,98;3860,26;25155,69
A11E;4;442,67;0,00;378,92;19,70;30,20;274,48;233,04;175,46;204,73;280,08;2039,28
A11E;5;356,13;0,00;221,41;21,76;10,12;0,00;75,20;3,50;48,41;92,12;828,65
A11E;6;0,07;0,00;0,19;0,01;0,00;0,00;0,02;0,00;0,02;0,08;0,39
A11E;7;23,31;0,00;27,15;2,18;0,78;45,95;14,89;52,78;11,51;18,83;197,38
A11E;8;47,86;0,00;58,74;1,72;0,14;0,90;16,92;16,81;25,68;35,58;204,35
A11E;9;276,50;0,00;250,74;3,03;3,61;91,08;38,68;223,23;126,72;164,64;1178,23
A11E;10;80,29;0,00;355,63;20,01;234,02;0,00;317,72;215,39;50,44;165,78;1439,28
A11E;11;134,95;5,35;335,17;3,16;1,20;0,00;17,20;86,70;34,83;137,81;756,37
A11F;1;332,67;651,67;36,26;51,86;48,68;0,00;59,59;30,34;155,60;468,58;1835,25
A11F;2;4922,32;9575,89;251,86;1078,27;354,76;0,04;1780,39;139,42;1262,51;3283,30;22648,76
A11F;4;348,24;0,00;275,39;9,29;12,92;40,29;156,58;117,74;151,33;205,92;1317,70
A11F;5;262,33;0,00;160,09;13,49;2,50;0,00;48,45;1,94;32,08;66,12;587,00
A11F;7;14,58;0,00;19,06;0,84;1,20;10,40;5,58;20,94;5,47;13,31;91,38
A11F;8;59,68;0,00;57,11;2,13;0,17;5,39;19,47;14,90;24,66;34,19;217,70
A11F;9;139,80;0,00;156,57;1,70;1,92;3,83;21,07;103,85;57,51;92,35;578,60
A11F;10;48,08;0,00;308,20;24,94;290,75;0,00;254,88;355,97;41,72;132,47;1457,01
A11F;11;94,65;10,73;275,82;2,11;0,06;0,00;17,82;72,95;22,64;115,71;612,49
A11G;1;166,77;271,74;20,52;20,50;1,06;0,00;23,58;9,36;68,38;164,36;746,27
A11G;2;4869,16;9579,60;214,52;905,22;42,13;0,01;1709,30;79,58;1583,45;3249,00;22231,97
A11G;4;47,46;0,00;36,54;1,54;0,00;0,00;24,56;1,83;16,11;27,86;155,90
A11G;5;49,44;0,00;14,32;2,06;0,00;0,00;10,69;3,35;6,95;11,63;98,44
A11G;7;9,19;0,00;9,57;0,92;0,00;0,87;3,54;14,73;4,38;6,41;49,61
A11G;8;48,51;0,00;62,40;1,92;0,10;3,56;11,84;18,80;24,40;39,58;211,11
A11G;9;179,98;0,00;157,99;2,10;0,04;0,00;35,45;27,93;77,01;95,59;576,09
A11G;10;61,36;0,00;243,16;12,60;52,31;0,00;213,16;181,70;32,02;110,66;906,97
A11G;11;142,54;1,66;358,47;5,14;0,05;0,00;15,76;105,36;33,28;142,63;804,89
A11H;1;313,77;630,94;29,61;53,48;44,34;0,00;57,33;23,39;143,84;461,28;1757,98
A11H;2;4492,83;8742,60;140,86;935,76;225,38;0,00;1689,12;156,97;1229,37;3043,11;20656,00
A11H;4;22,29;0,00;20,70;0,67;0,11;0,31;10,43;2,99;11,65;13,71;82,86
A11H;5;30,97;0,00;17,07;1,35;0,08;0,00;4,89;0,21;3,41;7,08;65,06
A11H;7;18,82;0,00;20,80;1,74;0,02;8,44;10,58;48,47;9,07;16,54;134,48
A11H;8;54,02;0,00;73,11;3,20;0,02;0,96;24,51;13,15;29,44;39,38;237,79
A11H;9;162,57;0,00;173,40;2,09;0,18;0,92;25,71;77,72;72,48;101,39;616,46
A11H;10;48,33;0,00;262,72;15,69;163,16;0,83;227,22;272,60;35,67;117,32;1143,54
A11H;11;112,75;7,07;359,77;3,24;0,03;0,00;18,44;60,13;27,38;140,02;728,83
A11I;1;191,68;360,79;20,31;34,69;16,89;0,00;28,67;11,34;89,87;270,23;1024,47
A11I;2;3698,32;7518,39;130,59;786,08;84,20;0,05;1286,92;78,96;971,67;2515,85;17071,03
A11I;4;12,22;0,00;11,14;0,47;0,01;0,73;6,53;1,73;6,23;7,99;47,05
A11I;5;20,25;0,00;11,98;1,23;0,06;0,00;3,79;0,15;2,37;5,27;45,10
A11I;7;23,27;0,00;28,44;2,14;1,83;12,62;16,57;51,88;10,52;17,59;164,86
A11I;8;43,13;0,00;45,30;1,49;0,01;0,00;14,80;3,46;18,02;25,81;152,02
A11I;9;87,07;0,00;94,69;1,06;0,28;0,60;15,18;42,25;34,46;55,76;331,35
A11I;10;28,34;0,00;206,35;9,67;55,47;0,00;157,22;164,67;24,11;81,50;727,33
A11I;11;91,08;5,89;265,84;1,98;0,43;0,00;12,55;43,84;20,26;106,24;548,11
A13A;1;929,60;1799,54;81,86;130,86;133,77;0,00;145,21;31,21;404,75;946,42;4603,22
A13A;2;4560,72;8446,74;139,26;901,36;729,36;0,05;1595,11;75,85;1387,01;3201,19;21036,65
A13A;4;1294,13;0,00;1075,12;53,16;164,74;2276,61;605,25;1057,08;419,19;756,49;7701,77
A13A;5;733,28;0,00;442,33;61,39;68,10;0,00;178,57;63,10;94,85;197,83;1839,45
A13A;7;114,34;0,00;98,85;6,11;1,41;2206,36;47,50;131,36;47,16;78,64;2731,73
A13A;8;41,92;0,00;39,38;1,35;0,99;1,94;10,75;10,53;18,73;24,79;150,38
A13A;9;194,89;0,00;212,42;2,32;0,55;24,35;34,02;51,26;108,23;122,29;750,33
A13A;10;129,12;0,00;534,92;27,62;669,09;52,35;443,63;257,22;75,99;244,71;2434,65
A13A;11;187,25;4,23;420,68;4,94;0,11;0,00;15,66;59,60;39,13;150,11;881,71
A13B;1;544,91;1076,33;66,60;92,37;99,89;0,00;96,73;34,46;295,93;787,80;3095,02
A13B;2;3184,72;6340,14;107,83;667,08;926,22;1,52;1287,13;78,17;998,73;2405,43;15996,97
A13B;4;1815,19;0,00;1379,87;77,64;154,63;757,90;853,59;527,83;711,06;1061,50;7339,21
A13B;5;1048,68;0,00;639,95;65,95;69,35;0,00;231,68;3,15;139,39;273,49;2471,64
A13B;7;41,66;0,00;45,24;2,89;1,55;109,46;19,58;42,17;20,07;36,00;318,62
A13B;8;49,04;0,00;51,91;1,75;0,36;3,51;18,25;15,82;27,12;35,62;203,38
A13B;9;254,81;0,00;236,43;3,19;2,19;46,05;36,51;113,33;115,95;158,44;966,90
A13B;10;142,78;0,00;463,14;13,59;827,44;0,00;358,50;231,73;69,38;220,02;2326,58
A13B;11;140,05;5,20;299,12;3,13;0,16;0,21;19,60;71,84;33,43;113,51;686,25
A13C;1;513,98;1104,19;59,07;127,99;131,39;0,00;100,81;23,78;262,32;774,14;3097,67
A13C;2;3439,85;6754,41;112,81;752,59;567,90;0,01;1349,12;85,52;1083,59;2685,69;16831,49
A13C;4;813,30;0,00;590,32;26,02;20,44;209,42;346,32;198,38;313,24;442,27;2959,71
A13C;5;554,07;0,00;346,67;33,02;24,40;0,00;111,43;3,14;72,91;145,15;1290,79
A13C;6;0,19;0,00;0,53;0,03;0,00;0,00;0,06;0,00;0,07;0,21;1,09
A13C;7;16,35;0,00;16,38;0,98;0,02;4,80;8,25;32,35;7,37;13,75;100,25
A13C;8;79,91;0,00;83,54;3,05;2,61;0,47;37,97;23,97;43,72;57,29;332,53
A13C;9;191,51;0,00;199,22;1,91;0,78;14,74;29,77;97,05;93,77;123,31;752,06
A13C;10;90,25;0,00;411,67;34,59;845,46;0,00;350,30;323,55;54,33;187,32;2297,47
A13C;11;162,07;9,19;302,13;4,66;1,82;0,00;20,45;66,20;32,73;125,77;725,02
A13D;1;458,05;877,96;56,71;76,78;53,75;0,00;80,13;32,13;231,98;648,61;2516,10
A13D;2;3042,11;5910,64;94,56;622,93;250,33;0,01;1118,68;94,33;937,39;2314,70;14385,68
A13D;4;759,71;0,00;635,23;32,47;47,53;613,46;388,24;343,65;316,31;438,69;3575,29
A13D;5;526,60;0,00;328,13;32,52;11,47;0,00;112,48;7,38;75,07;145,70;1239,35
A13D;7;54,41;0,00;61,85;3,67;1,87;478,10;33,95;93,20;24,90;40,08;792,03
A13D;8;36,98;0,00;44,21;1,25;0,00;5,98;13,65;11,58;19,71;25,49;158,85
A13D;9;246,15;0,00;224,93;2,32;2,35;87,20;33,54;188,88;106,03;146,95;1038,35
A13D;10;69,29;0,00;283,51;14,04;243,96;0,00;227,41;175,07;40,70;130,65;1184,63
A13D;11;145,98;6,83;288,17;3,44;4,05;1,08;15,53;69,03;29,81;115,00;678,92
A13E;1;451,63;946,07;48,97;80,04;55,77;0,00;83,29;26,67;217,18;629,64;2539,26
A13E;2;2999,89;5726,91;108,61;616,09;183,65;0,39;1031,09;63,89;849,12;2134,73;13714,37
A13E;4;333,36;0,00;257,14;9,48;6,01;90,30;143,88;95,28;145,44;192,57;1273,46
A13E;5;259,97;0,00;165,00;14,93;1,62;0,00;50,00;1,74;33,00;70,94;597,20
A13E;6;0,20;0,00;0,00;0,01;0,00;0,00;0,05;0,00;0,02;0,03;0,31
A13E;7;39,78;0,00;45,61;3,08;1,81;27,48;22,66;82,46;17,34;31,36;271,58
A13E;8;36,93;0,00;42,12;1,53;0,23;3,07;14,20;14,85;18,17;25,61;156,71
A13E;9;132,60;0,00;141,15;1,67;1,34;3,89;24,32;70,25;58,44;88,66;522,32
A13E;10;50,25;0,00;256,99;14,82;207,51;0,00;203,89;212,02;35,19;110,83;1091,50
A13E;11;103,27;6,04;270,72;2,92;0,21;0,60;16,56;51,53;25,86;109,53;587,24
A13F;1;209,82;420,64;20,15;37,07;12,53;0,00;32,72;6,14;102,09;300,59;1141,75
A13F;2;2548,95;4811,74;93,58;534,41;125,86;2,42;939,56;76,68;722,82;1830,05;11686,07
A13F;4;25,01;0,00;21,93;0,80;1,07;13,61;12,34;10,00;10,82;15,38;110,96
A13F;5;35,98;0,00;21,86;2,18;0,64;0,00;6,87;0,31;4,33;9,56;81,73
A13F;7;77,18;0,00;88,42;6,83;3,82;31,25;44,33;174,01;35,11;60,48;521,43
A13F;8;28,30;0,00;33,08;1,11;0,24;1,04;10,76;8,57;14,85;19,39;117,34
A13F;9;107,40;0,00;104,26;1,22;0,37;1,29;17,41;40,35;45,16;67,01;384,47
A13F;10;40,68;0,00;197,69;10,84;92,68;0,00;175,24;119,83;26,99;88,21;752,16
A13F;11;107,10;4,73;194,36;3,00;0,88;0,00;12,60;36,73;20,66;84,24;464,30
A13G;1;287,38;628,38;27,81;58,17;23,44;0,00;53,57;16,67;137,73;442,05;1675,20
A13G;2;2127,36;4292,47;84,94;445,50;119,32;0,01;748,85;41,53;572,46;1419,86;9852,30
A13G;4;41,51;0,00;34,96;1,25;1,43;12,13;17,97;18,94;17,74;24,61;170,54
A13G;5;40,79;0,00;27,03;2,45;1,14;0,00;8,69;0,39;5,56;11,18;97,23
A13G;7;9,10;0,00;11,19;0,56;0,07;0,70;7,24;21,37;5,47;7,19;62,89
A13G;8;47,52;0,00;54,04;1,66;0,65;0,27;17,66;7,48;23,83;29,95;183,06
A13G;9;95,60;0,00;104,75;1,14;0,21;3,16;16,38;56,85;43,14;63,78;385,01
A13G;10;31,81;0,00;179,99;8,64;106,01;0,00;133,71;167,93;25,13;75,03;728,25
A13G;11;94,30;3,90;213,83;2,92;0,03;0,00;11,32;25,73;18,91;86,97;457,91
A13H;1;178,74;342,14;18,56;31,68;6,69;0,00;29,36;4,21;84,37;261,89;957,64
A13H;2;1845,04;3701,61;99,00;386,95;36,41;0,02;626,99;33,03;502,01;1263,40;8494,46
A13H;4;13,28;0,00;12,39;0,72;0,34;1,71;7,13;3,19;6,17;8,59;53,52
A13H;5;18,17;0,00;11,30;1,01;0,09;0,00;3,38;0,12;2,17;4,64;40,88
A13H;7;5,91;0,00;7,16;0,53;0,02;0,26;3,46;9,36;2,75;4,84;34,29
A13H;8;19,97;0,00;21,71;0,70;0,01;0,31;8,09;3,08;9,54;12,81;76,22
A13H;9;58,84;0,00;63,56;0,64;0,11;1,45;9,33;37,04;24,55;39,26;234,78
A13H;10;20,38;0,00;131,19;6,87;31,65;0,00;104,50;87,44;17,13;55,14;454,30
A13H;11;67,70;3,77;140,27;1,84;0,03;0,00;9,04;14,90;12,94;60,13;310,62
A15B;1;1621,14;2755,82;215,41;624,11;332,21;0,00;464,76;7,15;794,09;1281,97;8096,66
A15B;2;3824,66;4853,07;731,07;817,56;974,05;0,00;865,96;22,14;1196,21;2968,14;16252,86
A15B;4;13,34;0,00;9,54;1,38;0,34;0,90;5,28;0,45;10,33;9,51;51,07
A15B;5;29,36;0,00;19,30;1,76;0,86;0,00;6,70;0,00;5,88;7,58;71,44
A15B;8;1,21;0,00;3,44;0,04;0,00;0,00;0,62;0,00;1,43;1,04;7,78
A15B;9;94,69;0,00;65,94;0,29;0,05;0,00;15,63;5,22;44,66;43,42;269,90
A15B;10;280,45;0,00;630,91;5,91;427,62;6213,67;524,89;300,80;150,29;341,24;8875,78
A15B;11;71,52;1,13;249,63;2,01;0,00;0,00;5,45;25,85;20,96;69,37;445,92
A15C;1;1756,33;2412,49;186,51;586,98;3301,37;0,00;347,77;33,49;802,09;1952,34;11379,37
A15C;2;549,64;1120,61;70,20;438,59;540,71;0,00;175,33;0,27;304,95;612,65;3812,95
A15C;4;7,26;0,00;9,36;0,39;0,02;3,77;7,16;6,00;4,55;7,11;45,62
A15C;5;3,96;0,00;2,52;0,41;0,00;0,00;1,30;0,00;0,68;0,89;9,76
A15C;7;0,52;0,00;0,27;0,01;0,00;0,03;0,10;2,59;0,14;0,36;4,02
A15C;8;2,62;0,00;2,61;0,09;0,00;0,00;1,05;0,37;1,42;1,86;10,02
A15C;9;73,38;0,00;77,90;1,02;0,53;0,00;14,32;26,50;47,99;48,36;290,00
A15C;10;148,63;0,00;353,18;24,89;467,26;5065,42;294,36;157,25;146,35;177,28;6834,62
A15C;11;79,72;0,48;147,78;8,79;0,60;0,00;11,17;38,41;18,91;51,20;357,06
A15D;1;1502,85;2012,48;131,96;508,21;1231,44;0,00;304,83;15,84;671,13;1701,75;8080,49
A15D;2;303,76;626,91;59,10;199,10;156,20;0,00;88,30;0,05;193,60;362,97;1989,99
A15D;4;1,59;0,00;2,10;0,11;0,03;0,18;1,08;0,07;0,95;1,58;7,69
A15D;5;2,43;0,00;0,42;0,15;0,00;0,00;0,55;0,00;0,27;0,59;4,41
A15D;7;0,39;0,00;0,64;0,01;0,00;0,12;0,21;0,00;0,20;0,43;2,00
A15D;8;1,60;0,00;1,05;0,08;0,00;0,08;0,84;1,41;0,68;0,90;6,64
A15D;9;27,01;0,00;27,17;0,30;0,04;0,00;4,26;1,48;16,16;17,35;93,77
A15D;10;168,57;0,00;328,05;16,40;350,65;4852,15;234,68;124,53;134,77;167,82;6377,62
A15D;11;57,62;1,08;115,09;6,67;1,62;0,00;9,99;25,75;15,49;39,40;272,71
A17A;1;2728,13;2400,42;230,56;409,14;424,43;0,00;247,47;473,73;805,22;1810,18;9529,28
A17A;2;883,08;1634,60;207,65;245,51;328,62;0,00;201,18;17,18;456,38;729,99;4704,19
A17A;4;1027,68;0,00;787,02;19,91;31,45;41,69;352,95;197,73;391,18;670,19;3519,80
A17A;5;619,32;0,00;434,89;51,23;52,15;0,00;156,92;0,28;103,77;187,28;1605,84
A17A;7;2,47;0,00;3,38;0,15;0,00;1,27;1,63;27,21;1,39;2,09;39,59
A17A;8;5,02;0,00;6,59;0,23;0,02;0,00;1,52;4,13;3,97;3,82;25,30
A17A;9;101,57;0,00;81,54;0,88;0,72;7,85;12,70;18,14;48,90;53,07;325,37
A17A;10;168,07;0,00;441,40;5,15;281,34;0,00;392,69;445,67;84,83;210,57;2029,72
A17A;11;678,78;2,90;765,89;49,27;1,19;0,00;17,01;51,28;71,83;393,28;2031,43
A17B;1;1489,78;1398,89;164,78;350,35;427,86;0,00;154,81;408,53;673,23;1115,60;6183,83
A17B;2;730,63;1406,85;200,90;214,66;437,83;0,00;155,03;33,92;408,19;603,60;4191,61
A17B;4;960,09;0,00;661,46;13,81;21,31;36,97;291,25;151,40;359,21;751,81;3247,31
A17B;5;473,13;0,00;343,18;36,58;47,71;0,00;118,83;1,05;79,07;131,90;1231,45
A17B;7;0,83;0,00;0,96;0,03;0,00;0,00;0,27;0,00;0,52;0,95;3,56
A17B;8;3,27;0,00;3,87;0,15;0,02;0,00;0,39;1,75;2,25;2,52;14,22
A17B;9;42,62;0,00;40,22;0,47;0,02;0,00;5,29;3,10;21,32;24,30;137,34
A17B;10;158,60;0,00;354,60;2,78;103,66;0,00;294,84;167,30;64,65;153,30;1299,73
A17B;11;639,17;1,21;441,16;24,60;16,85;0,01;14,25;20,62;53,26;242,04;1453,17
A18Z;1;2610,15;1900,50;119,93;234,95;1138,01;0,00;125,25;94,11;380,08;1199,00;7801,98
A18Z;2;25645,78;49142,98;960,57;6280,15;7225,35;0,00;9451,57;1745,71;7305,10;16940,48;124697,69
A18Z;4;3951,84;0,00;3020,66;98,56;246,60;541,37;1808,20;1061,38;941,42;2244,51;13914,54
A18Z;5;2340,51;0,00;1673,33;208,20;10,56;0,00;566,36;20,10;313,30;734,27;5866,63
A18Z;7;42,50;0,00;29,71;2,29;0,00;0,00;31,17;60,52;21,98;26,54;214,71
A18Z;8;395,69;0,00;358,20;12,14;1,59;33,23;116,93;247,53;195,27;252,34;1612,92
A18Z;9;721,77;0,00;920,49;20,55;13,33;92,46;156,86;533,89;510,26;600,70;3570,31
A18Z;10;701,99;0,00;2724,15;7,08;3175,64;336,99;2250,67;3960,56;507,35;1322,42;14986,85
