IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
-1 ;901A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;43;;5,312;;
-1 ;901B;11;1,00;0,00;0,00;0,00;0,00;0,4545;0,5455;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5455;0,3636;0,0909;0,00;0,8462;0,1538;6;38;18,50;3,476;0,00;7,80
-1 ;901C;4;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;0,25;0,50;0,375;0,50;0,125;5;32;16,80;2,758;0,00;6,70
-1 ;901D;248;1,00;0,00;0,00;0,00;0,00;0,5605;0,4395;0,00;0,00;0,00;0,00;0,00;0,00;0,004;0,004;0,0323;0,0806;0,0645;0,0444;0,0806;0,0726;0,2218;0,121;0,2742;0,3085;0,6375;0,054;3;27;11,60;1,841;0,0006;5,80
-1 ;902Z;93;1,00;0,00;0,00;0,00;0,00;0,4946;0,5054;0,00;0,00;0,00;0,00;0,0108;0,0108;0,00;0,00;0,0108;0,043;0,0645;0,0968;0,0108;0,129;0,2366;0,172;0,2151;0,3889;0,5741;0,037;2;22;8,70;1,212;0,0002;4,90
-1 ;960Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-1 ;961Z;8;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
-1 ;962Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-1 ;963Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;9;;0,535;;
00 ;A01A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A01B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A01C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A02Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A03A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A03B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A04A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A04B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A04C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A04D;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A04E;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A05A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A05B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A06A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A06B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A07A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A07B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A07C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A07D;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A07E;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A09A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A09B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A09C;7;0,00;0,1429;0,00;0,2857;0,5714;0,7143;0,2857;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4286;0,2857;0,2857;0,00;0,00;1,00;0,00;11;55;34,10;18,545;0,00;9,10
00 ;A09D;2;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;1,00;0,00;;56;32,00;17,28;0,00;4,20
00 ;A09E;3;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3333;0,00;0,3333;0,3333;0,00;0,75;0,25;;52;24,70;14,435;0,00;2,50
00 ;A09F;1;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;;51;30,00;13,473;0,00;
00 ;A11A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A11B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A11C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A11D;7;0,00;0,1429;0,2857;0,1429;0,4286;0,5714;0,4286;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1429;0,00;0,2857;0,1429;0,1429;0,1429;0,00;0,1429;0,00;1,00;0,00;7;41;20,30;11,411;0,00;5,00
00 ;A11E;4;0,00;0,00;0,25;0,25;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,25;0,25;0,00;1,00;0,00;8;44;31,50;10,12;0,00;8,70
00 ;A11F;5;0,00;0,00;0,00;0,00;1,00;0,60;0,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,20;0,60;0,00;0,00;1,00;0,00;;37;20,40;8,31;0,00;9,50
00 ;A11G;8;0,00;0,00;0,00;0,00;1,00;0,75;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,125;0,00;0,125;0,50;0,125;0,125;0,00;0,8889;0,1111;;37;18,10;7,552;0,00;3,90
00 ;A11H;2;0,00;0,00;0,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,6667;0,3333;;33;22,50;6,571;0,00;10,60
00 ;A13A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A13B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A13C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A13D;16;0,25;0,0625;0,00;0,3125;0,375;0,5625;0,4375;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0625;0,125;0,0625;0,25;0,375;0,125;0,00;0,00;0,9412;0,0588;6;39;18,80;8,076;0,00;7,40
00 ;A13E;25;0,04;0,00;0,08;0,08;0,80;0,60;0,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,12;0,08;0,08;0,28;0,12;0,32;0,00;0,8929;0,1071;6;38;18,30;6,864;0,0001;7,10
00 ;A13F;12;0,1667;0,00;0,0833;0,3333;0,4167;0,8333;0,1667;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0833;0,00;0,0833;0,00;0,0833;0,4167;0,0833;0,25;0,00;0,9231;0,0769;3;27;13,00;4,637;0,00;5,70
00 ;A13G;10;0,00;0,00;0,00;0,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,00;0,10;0,20;0,60;0,00;0,9091;0,0909;3;28;14,90;3,844;0,00;7,10
00 ;A13H;15;0,20;0,20;0,00;0,60;0,00;0,4667;0,5333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1333;0,1333;0,0667;0,3333;0,1333;0,20;0,00;0,8333;0,1667;3;25;11,50;3,496;0,00;5,50
00 ;A15A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A15B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A15C;5;0,00;0,00;0,00;0,60;0,40;0,40;0,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,20;0,00;0,00;0,20;0,00;0,00;0,8333;0,1667;7;35;23,40;6,723;0,00;3,40
00 ;A15D;14;0,00;0,00;0,0714;0,3571;0,5714;0,7857;0,2143;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1429;0,2857;0,00;0,50;0,0714;0,00;0,00;0,875;0,125;6;28;19,70;5,143;0,00;3,10
00 ;A16A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A16B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A17A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A17B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A18Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A22Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A36A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A36B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A42A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A42B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A42C;11;0,1818;0,4545;0,1818;0,1818;0,00;0,5455;0,4545;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,2727;0,2727;0,00;0,3636;0,0909;0,00;0,1429;0,7857;0,0714;1;12;3,70;1,424;0,00;1,20
00 ;A43Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A60A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A60B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A60C;4;0,50;0,25;0,00;0,25;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;1,00;0,00;2;18;7,00;0,947;0,00;2,90
00 ;A60D;2;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;0,359;0,00;0,00
00 ;A61A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A61B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A62Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A63Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A64Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A66Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A69Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A90A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A90B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B01Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B02A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B02B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B02C;13;0,1538;0,00;0,00;0,1538;0,6923;0,3846;0,6154;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0769;0,0769;0,00;0,0769;0,00;0,2308;0,3077;0,0769;0,1538;0,00;0,65;0,35;3;26;16,40;3,963;0,00;5,50
01 ;B02D;5;0,00;0,00;0,00;0,00;1,00;0,40;0,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,20;0,20;0,40;0,1429;0,7143;0,1429;4;27;12,20;3,562;0,00;4,20
01 ;B03Z;28;0,4286;0,1429;0,0357;0,2857;0,1071;0,4286;0,5714;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0357;0,1429;0,1429;0,2143;0,1429;0,0357;0,25;0,0357;0,00;0,0625;0,875;0,0625;3;27;12,10;2,751;0,0001;6,10
01 ;B04A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B04B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B04C;127;0,622;0,1102;0,1811;0,0866;0,00;0,7244;0,2756;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0236;0,0315;0,0945;0,1024;0,3858;0,2362;0,126;0,1056;0,8944;0,00;1;9;2,60;1,369;0,0003;1,20
01 ;B04D;207;0,8454;0,0531;0,0483;0,0531;0,00;0,6473;0,3527;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0048;0,00;0,00;0,0242;0,0386;0,1111;0,4589;0,2319;0,1304;0,0048;0,9857;0,0095;1;12;6,10;1,261;0,0005;1,00
01 ;B05Z;140;0,6571;0,15;0,1286;0,0643;0,00;0,25;0,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0071;0,0214;0,05;0,05;0,0357;0,1929;0,2357;0,4071;0,7922;0,1953;0,0126;1;6;2,50;0,477;0,0003;0,90
01 ;B07Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B09Z;127;0,5748;0,0157;0,3543;0,0315;0,0236;0,7008;0,2992;0,00;0,00;0,00;0,00;0,0079;0,00;0,0157;0,0394;0,3228;0,0866;0,0945;0,063;0,0394;0,0551;0,1575;0,063;0,0551;0,1419;0,8194;0,0387;1;11;4,50;0,983;0,0003;2,10
01 ;B11Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B12Z;2;0,00;0,50;0,50;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;1,00;0,00;4;28;20,00;2,721;0,00;4,20
01 ;B13Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B15Z;95;0,1263;0,1789;0,1474;0,3684;0,1789;0,4105;0,5895;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0105;0,0421;0,0947;0,0947;0,1474;0,3263;0,1684;0,1158;0,0183;0,8716;0,1101;7;41;22,80;3,539;0,0002;7,90
01 ;B16Z;101;0,1782;0,2178;0,2277;0,2772;0,099;0,4158;0,5842;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0198;0,0198;0,0594;0,1089;0,1584;0,1683;0,3267;0,0594;0,0792;0,1034;0,8707;0,0259;3;25;11,40;1,646;0,0002;5,30
01 ;B17A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B17B;15;0,80;0,0667;0,0667;0,0667;0,00;0,4667;0,5333;0,00;0,00;0,00;0,00;0,00;0,0667;0,00;0,00;0,0667;0,2667;0,20;0,00;0,0667;0,1333;0,20;0,00;0,00;0,0526;0,7895;0,1579;1;9;3,70;1,466;0,00;1,50
01 ;B17C;9;0,4444;0,00;0,00;0,5556;0,00;0,3333;0,6667;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,2222;0,3333;0,00;0,1111;0,00;0,00;0,00;0,1111;0,1111;0,1111;0,2857;0,6429;0,0714;2;20;5,40;1,468;0,00;2,90
01 ;B17D;140;0,8714;0,05;0,0714;0,0071;0,00;0,3929;0,6071;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0071;0,1929;0,0857;0,1286;0,0714;0,1143;0,1143;0,1714;0,0857;0,0286;0,3556;0,6222;0,0222;1;11;3,30;0,816;0,0003;2,00
01 ;B17E;76;0,8816;0,0921;0,0132;0,0132;0,00;0,3158;0,6842;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0395;0,1053;0,1579;0,0789;0,1974;0,0789;0,1711;0,0789;0,0921;0,6267;0,3502;0,023;1;7;3,00;0,633;0,0002;1,20
01 ;B18Z;114;0,8596;0,0614;0,0789;0,00;0,00;0,3772;0,6228;0,00;0,00;0,00;0,0088;0,00;0,0088;0,0175;0,00;0,0263;0,0877;0,1754;0,1491;0,1228;0,1228;0,2018;0,0351;0,0439;0,064;0,912;0,024;1;16;6,50;1,70;0,0003;3,00
01 ;B20A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B20B;57;0,4035;0,2632;0,1053;0,2281;0,00;0,3684;0,6316;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0702;0,0526;0,1579;0,1228;0,1053;0,1579;0,2281;0,0877;0,0175;0,0317;0,9048;0,0635;3;20;11,10;2,752;0,0001;4,00
01 ;B20C;2;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2;16;5,00;2,169;0,00;2,80
01 ;B20D;7;0,5714;0,00;0,2857;0,1429;0,00;0,8571;0,1429;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4286;0,00;0,00;0,00;0,1429;0,00;0,2857;0,00;0,1429;0,00;1,00;0,00;2;19;8,70;2,159;0,00;2,70
01 ;B20E;33;0,6364;0,1212;0,1818;0,0606;0,00;0,5152;0,4848;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0303;0,0303;0,00;0,0909;0,0303;0,0606;0,2727;0,3333;0,1515;0,0811;0,8919;0,027;2;19;9,80;2,295;0,0001;3,50
01 ;B20F;31;0,3871;0,2258;0,129;0,2581;0,00;0,5484;0,4516;0,00;0,00;0,00;0,00;0,00;0,00;0,0645;0,00;0,00;0,0323;0,0323;0,00;0,0645;0,129;0,2581;0,1935;0,2258;0,1707;0,7561;0,0732;2;18;8,40;1,608;0,0001;3,50
01 ;B21A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B21B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B36A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B36B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B39A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B39B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B39C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B42A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B42B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B43Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B44A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B44B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B44C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;;1,995;;
01 ;B44D;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;;1,639;;
01 ;B46Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B47Z;39;0,7949;0,2051;0,00;0,00;0,00;0,2821;0,7179;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0256;0,2821;0,2308;0,1282;0,0513;0,1538;0,1026;0,0256;0,00;0,975;0,025;;18;8,90;0,923;0,0001;0,30
01 ;B48Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B49Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B60A;8;0,25;0,125;0,375;0,25;0,00;0,25;0,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,125;0,125;0,25;0,00;0,375;0,00;0,125;0,1818;0,7273;0,0909;2;19;8,00;1,013;0,00;3,40
01 ;B60B;2;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;0,259;0,00;0,00
01 ;B61A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B61B;27;0,037;0,2593;0,2593;0,3333;0,1111;0,8519;0,1481;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,037;0,0741;0,1111;0,00;0,037;0,4815;0,1481;0,1111;0,00;1,00;0,00;;;11,70;;0,0001;8,60
01 ;B63Z;99;0,4242;0,1919;0,202;0,1616;0,0202;0,3838;0,6162;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0303;0,0101;0,0303;0,1616;0,1717;0,596;0,1339;0,7795;0,0866;2;17;8,00;0,80;0,0002;3,30
01 ;B64Z;23;0,3043;0,3043;0,087;0,2174;0,087;0,6087;0,3913;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0435;0,0435;0,00;0,1739;0,1304;0,6087;0,3143;0,6571;0,0286;2;17;7,30;0,778;0,0001;3,70
01 ;B66A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B66B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B66C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B66D;111;0,6306;0,0991;0,1622;0,1081;0,00;0,6757;0,3243;0,00;0,00;0,00;0,009;0,00;0,00;0,00;0,00;0,045;0,0631;0,1622;0,0541;0,1622;0,1351;0,2432;0,0811;0,045;0,324;0,6201;0,0559;1;12;4,60;0,676;0,0002;2,10
01 ;B67A;21;0,2857;0,2857;0,1905;0,1429;0,0952;0,7143;0,2857;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4286;0,1905;0,381;0,1852;0,7778;0,037;3;26;10,00;1,237;0,00;4,40
01 ;B67B;71;0,5775;0,1831;0,1972;0,0423;0,00;0,6056;0,3944;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0423;0,00;0,0563;0,2817;0,3239;0,2958;0,0133;0,9467;0,04;2;20;8,50;0,854;0,0002;4,10
01 ;B68A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B68B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B68C;6;0,8333;0,00;0,1667;0,00;0,00;0,1667;0,8333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1667;0,3333;0,00;0,3333;0,00;0,1667;0,00;0,00;0,00;0,6471;0,3529;0,00;1;15;4,50;0,849;0,00;2,30
01 ;B68D;67;0,5522;0,2836;0,1343;0,0299;0,00;0,2537;0,7463;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0149;0,0896;0,4328;0,1343;0,0896;0,0746;0,1045;0,0597;0,00;0,0978;0,7283;0,1739;1;13;5,10;0,568;0,0001;2,90
01 ;B69A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B69B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B69C;3;0,00;0,00;0,3333;0,00;0,6667;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,50;1;11;8,00;0,951;0,00;1,70
01 ;B69D;194;0,5722;0,1701;0,1598;0,0979;0,00;0,3557;0,6443;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0155;0,0206;0,0206;0,0876;0,1804;0,1907;0,4845;0,2045;0,7348;0,0606;1;11;5,70;0,643;0,0004;2,40
01 ;B70A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B70B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B70C;1;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2;18;14,00;1,576;0,00;
01 ;B70D;1;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1;14;8,00;1,144;0,00;
01 ;B70E;20;0,25;0,10;0,30;0,25;0,10;0,55;0,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,05;0,10;0,00;0,20;0,30;0,35;0,00;0,9091;0,0909;2;20;10,00;1,33;0,00;4,60
01 ;B70F;220;0,2909;0,1591;0,2955;0,2227;0,0318;0,4318;0,5682;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0045;0,00;0,00;0,00;0,0227;0,05;0,1773;0,1818;0,5636;0,0248;0,9091;0,0661;2;17;8,60;0,849;0,0005;3,30
01 ;B70G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,869;;
01 ;B70H;3;0,00;0,3333;0,00;0,00;0,6667;0,6667;0,3333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3333;0,6667;0,00;1,00;0,00;;;2,00;0,665;0,00;0,00
01 ;B70I;64;0,6094;0,1563;0,1875;0,0313;0,0156;0,5781;0,4219;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0156;0,00;0,0156;0,0469;0,0938;0,0313;0,0469;0,2969;0,2188;0,2344;0,00;1,00;0,00;;;1,00;0,295;0,0001;0,00
01 ;B71A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B71B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01 ;B71C;31;0,0645;0,2903;0,1613;0,3871;0,0968;0,2258;0,7742;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0323;0,0645;0,0645;0,00;0,4516;0,129;0,1613;0,0968;0,0303;0,9394;0,0303;1;18;5,70;0,891;0,0001;4,00
