IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
12 ;M07Z;447;0,8971;0,0582;0,0313;0,0089;0,0045;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0045;0,0626;0,1186;0,2327;0,434;0,132;0,0157;0,4791;0,4912;0,0297;1;4;2,40;2,416;0,00;0,50
12 ;M09A;4307;0,3833;0,1769;0,1368;0,153;0,15;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0005;0,0121;0,0072;0,0104;0,0146;0,0476;0,1015;0,4114;0,2347;0,16;0,0057;0,902;0,0924;2;19;10,10;1,903;0,0003;3,20
12 ;M09B;5049;0,4151;0,22;0,165;0,1998;0,00;1,00;0,00;0,00;0,00;0,00;0,0002;0,00;0,00;0,00;0,00;0,0038;0,0042;0,0067;0,0204;0,037;0,0774;0,3512;0,2557;0,2434;0,0449;0,8847;0,0704;1;13;5,50;1,161;0,0004;2,50
12 ;M10A;385;0,0364;0,0883;0,1766;0,4234;0,2753;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0078;0,0182;0,0571;0,1299;0,3714;0,2052;0,2104;0,0155;0,8499;0,1347;7;42;24,90;4,401;0,00;8,70
12 ;M10B;1196;0,4783;0,2241;0,138;0,1589;0,0008;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0042;0,0008;0,01;0,0226;0,056;0,1204;0,464;0,2567;0,0652;0,252;0,6305;0,1176;1;10;3,40;0,924;0,0001;1,90
12 ;M11Z;7148;0,5506;0,1785;0,1163;0,1206;0,034;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0001;0,0007;0,0084;0,0215;0,0568;0,1102;0,4184;0,2287;0,155;0,0035;0,9264;0,0701;1;11;4,80;1,124;0,0005;1,90
12 ;M37Z;571;0,0385;0,0473;0,0543;0,1961;0,6637;1,00;0,00;0,00;0,00;0,00;0,0035;0,00;0,00;0,00;0,00;0,0088;0,0105;0,049;0,0508;0,0771;0,1226;0,338;0,1786;0,1611;0,0525;0,8324;0,1152;6;39;20,20;4,901;0,00;8,20
12 ;M38Z;76;0,00;0,00;0,0263;0,1184;0,8553;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0526;0,0395;0,0526;0,0526;0,1184;0,0395;0,25;0,2105;0,1842;0,069;0,6552;0,2759;5;33;19,80;5,376;0,00;7,30
12 ;M60A;2492;0,0024;0,0004;0,00;0,00;0,9972;1,00;0,00;0,00;0,00;0,00;0,0008;0,00;0,002;0,00;0,00;0,0096;0,0241;0,0229;0,0205;0,0333;0,075;0,2636;0,238;0,3102;0,0883;0,8334;0,0783;3;26;12,00;1,615;0,0002;5,70
12 ;M60B;4205;0,3541;0,3268;0,1798;0,1394;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0019;0,0105;0,2759;0,274;0,21;0,0882;0,043;0,0304;0,0471;0,0145;0,0045;0,0236;0,926;0,0504;1;10;5,50;0,755;0,0003;1,40
12 ;M60C;13358;0,1733;0,2214;0,2271;0,3783;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0001;0,0003;0,015;0,0207;0,0215;0,0261;0,0482;0,0847;0,3488;0,2035;0,2311;0,4164;0,527;0,0566;1;13;4,90;0,68;0,001;2,80
12 ;M61Z;2845;0,3905;0,2728;0,1933;0,1311;0,0123;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0004;0,00;0,0148;0,0211;0,064;0,1062;0,3195;0,207;0,2671;0,5001;0,4488;0,0511;1;9;3,80;0,524;0,0002;1,80
12 ;M62Z;16861;0,6943;0,1579;0,084;0,0557;0,0081;0,9999;0,0001;0,00;0,00;0,004;0,018;0,0176;0,0214;0,041;0,0069;0,083;0,084;0,1314;0,09;0,0912;0,0822;0,1757;0,0853;0,0684;0,1129;0,8327;0,0544;1;10;4,50;0,515;0,0012;1,90
12 ;M64Z;2015;0,6804;0,1692;0,0824;0,0566;0,0114;1,00;0,00;0,00;0,00;0,0099;0,0208;0,0352;0,0586;0,1196;0,0273;0,1047;0,0764;0,0734;0,0432;0,0387;0,0506;0,1216;0,0883;0,1315;0,4719;0,453;0,0751;1;7;3,10;0,427;0,0001;1,20
13 ;N01A;110;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0909;0,1182;0,1364;0,1182;0,0909;0,3091;0,0909;0,0455;0,0081;0,8943;0,0976;8;45;25,60;8,215;0,00;7,90
13 ;N01B;729;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0014;0,0137;0,0274;0,1221;0,1221;0,1536;0,1605;0,2743;0,0905;0,0343;0,0037;0,8879;0,1084;5;34;19,00;6,535;0,0001;5,80
13 ;N01C;1982;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,002;0,0277;0,1105;0,0954;0,1171;0,1332;0,2755;0,1514;0,0873;0,0043;0,8602;0,1354;5;32;17,30;4,942;0,0001;5,80
13 ;N01D;1624;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0099;0,0462;0,1367;0,1127;0,1281;0,125;0,2672;0,1078;0,0665;0,0035;0,9344;0,0621;4;26;13,70;3,867;0,0001;4,30
13 ;N01E;5206;0,5265;0,2653;0,2082;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0006;0,0171;0,0801;0,1504;0,1112;0,131;0,1274;0,239;0,0916;0,0517;0,0107;0,9305;0,0588;3;19;10,60;3,062;0,0004;3,20
13 ;N02A;1707;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,0006;0,0006;0,00;0,0006;0,0006;0,0012;0,0059;0,0152;0,0586;0,0674;0,0685;0,0832;0,2542;0,191;0,2525;0,0372;0,8471;0,1156;5;34;17,40;3,699;0,0001;6,90
13 ;N02B;3595;0,0773;0,0147;0,4373;0,4707;0,00;0,0003;0,9997;0,00;0,00;0,0011;0,0011;0,00;0,0006;0,0033;0,0106;0,0264;0,0412;0,0965;0,0935;0,0898;0,1088;0,2172;0,146;0,1638;0,0772;0,839;0,0838;3;21;10,20;2,344;0,0003;4,10
13 ;N02C;11131;0,7873;0,2127;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,0002;0,00;0,00;0,0002;0,0018;0,0021;0,0275;0,0637;0,1348;0,1175;0,1216;0,1243;0,2065;0,1037;0,096;0,0582;0,8969;0,045;1;14;6,10;1,523;0,0008;2,80
13 ;N04Z;5590;0,3936;0,0428;0,0463;0,4238;0,0936;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0002;0,00;0,0084;0,0755;0,3429;0,1411;0,073;0,0653;0,1351;0,0848;0,0737;0,0083;0,8877;0,104;1;15;7,00;1,542;0,0004;2,90
13 ;N05A;1317;0,00;0,00;0,00;0,7494;0,2506;0,00;1,00;0,00;0,00;0,0015;0,0015;0,00;0,00;0,0046;0,0015;0,0289;0,0585;0,2217;0,1162;0,0797;0,0774;0,1815;0,1147;0,1124;0,0577;0,8636;0,0787;2;22;9,60;2,164;0,0001;4,70
13 ;N05B;20413;0,8812;0,0731;0,0457;0,00;0,00;0,00;1,00;0,00;0,00;0,0008;0,00;0,0006;0,0013;0,0036;0,0019;0,0272;0,0667;0,2232;0,163;0,1294;0,1171;0,1821;0,0585;0,0244;0,1584;0,789;0,0525;1;8;3,40;0,925;0,0015;1,40
13 ;N06Z;23930;0,8274;0,0719;0,0623;0,0347;0,0036;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0005;0,0004;0,0052;0,0315;0,1089;0,096;0,1046;0,1234;0,30;0,154;0,0755;0,011;0,9405;0,0485;1;11;5,40;1,208;0,0018;1,90
13 ;N07Z;29089;0,8404;0,1053;0,0446;0,0086;0,0012;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0009;0,004;0,1184;0,2177;0,45;0,1275;0,0339;0,0193;0,0208;0,0056;0,002;0,1003;0,8662;0,0335;1;9;4,30;0,959;0,0021;1,60
13 ;N08Z;11891;0,8231;0,1052;0,0509;0,0184;0,0024;0,00;1,00;0,00;0,00;0,0002;0,00;0,00;0,0003;0,0209;0,0246;0,3218;0,3002;0,2325;0,0488;0,0193;0,0101;0,0153;0,0045;0,0016;0,2573;0,6741;0,0685;1;7;3,10;0,866;0,0009;1,20
13 ;N09A;687;0,639;0,2125;0,0771;0,0582;0,0131;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0218;0,0451;0,1557;0,1557;0,0844;0,1397;0,2213;0,1033;0,0728;0,00;1,00;0,00;;;1,00;0,408;0,0001;0,00
13 ;N09B;6342;0,7267;0,1143;0,0766;0,0631;0,0192;0,0005;0,9995;0,00;0,00;0,0005;0,0014;0,002;0,0052;0,0117;0,0098;0,1228;0,1465;0,1643;0,0866;0,0604;0,0585;0,1214;0,0858;0,1231;0,6837;0,2765;0,0398;1;7;2,90;0,628;0,0005;1,20
13 ;N10Z;5694;0,5067;0,229;0,1224;0,1048;0,0371;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0012;0,0025;0,0416;0,0766;0,2083;0,1259;0,0567;0,0555;0,1407;0,1061;0,1849;0,7272;0,2217;0,0511;1;5;2,40;0,535;0,0004;0,70
13 ;N11A;447;0,1991;0,047;0,0626;0,1298;0,5615;0,00;1,00;0,00;0,00;0,0022;0,00;0,0022;0,0022;0,0022;0,0045;0,0201;0,0649;0,1186;0,1208;0,1096;0,1163;0,2215;0,1275;0,0872;0,1536;0,7462;0,1002;5;35;15,30;2,978;0,00;7,70
13 ;N11B;1405;0,4285;0,1053;0,1786;0,2676;0,0199;0,00;1,00;0,00;0,00;0,00;0,0007;0,0007;0,0014;0,0028;0,0028;0,0434;0,0883;0,1381;0,1117;0,084;0,1032;0,2249;0,1018;0,0961;0,1471;0,7771;0,0758;2;20;8,10;1,555;0,0001;4,00
13 ;N13A;395;0,3266;0,0709;0,0861;0,3747;0,1418;0,0025;0,9975;0,00;0,00;0,0076;0,00;0,00;0,00;0,0076;0,0127;0,0456;0,0405;0,043;0,0405;0,0228;0,0506;0,0861;0,0684;0,5747;0,3175;0,624;0,0585;2;20;7,80;1,499;0,00;4,10
13 ;N13B;1698;0,8375;0,0995;0,063;0,00;0,00;0,00;1,00;0,00;0,00;0,0012;0,0006;0,0024;0,0059;0,0183;0,0077;0,0978;0,1455;0,2055;0,1048;0,0895;0,0807;0,149;0,0807;0,0106;0,5162;0,446;0,0378;1;8;3,30;0,768;0,0001;1,50
13 ;N14Z;19894;0,8769;0,0692;0,052;0,00;0,0019;0,0001;0,9999;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0005;0,0166;0,129;0,1133;0,1256;0,1459;0,2903;0,1251;0,0538;0,0005;0,955;0,0445;1;11;6,00;1,373;0,0015;1,80
13 ;N15Z;775;0,1161;0,1548;0,1587;0,3871;0,1832;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0052;0,0284;0,071;0,0839;0,0955;0,0903;0,2077;0,1677;0,2503;0,0703;0,7169;0,2128;8;45;25,40;4,454;0,0001;10,30
13 ;N16Z;2530;0,3787;0,3055;0,1798;0,136;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0103;0,0775;0,1794;0,1348;0,1067;0,1462;0,198;0,0909;0,0561;0,00;0,8946;0,1054;;11;3,60;0,983;0,0002;2,20
13 ;N21Z;46708;0,8257;0,1286;0,0456;0,0002;0,00;0,0001;0,9999;0,00;0,00;0,00;0,00;0,00;0,00;0,0001;0,0001;0,0127;0,1186;0,5699;0,1798;0,0474;0,027;0,0323;0,009;0,0033;0,0068;0,9479;0,0453;1;9;4,60;1,153;0,0035;1,60
13 ;N23Z;8066;0,8594;0,092;0,033;0,0139;0,0017;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0001;0,0002;0,1062;0,4857;0,2751;0,0426;0,0263;0,0186;0,0283;0,0124;0,0043;0,0917;0,8719;0,0364;1;8;3,60;1,102;0,0006;1,40
13 ;N25Z;18154;0,8375;0,094;0,0429;0,0221;0,0035;0,00;1,00;0,00;0,00;0,0011;0,0001;0,0004;0,0009;0,035;0,0357;0,3208;0,2553;0,2283;0,0551;0,0186;0,011;0,019;0,0105;0,0083;0,4444;0,5059;0,0497;1;6;2,80;0,77;0,0013;0,90
13 ;N33Z;181;0,0055;0,0276;0,0387;0,0497;0,8785;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0276;0,0442;0,1436;0,1215;0,0939;0,0773;0,2873;0,1326;0,0718;0,0163;0,7388;0,2449;9;48;28,20;9,496;0,00;8,90
13 ;N34Z;2043;0,1449;0,069;0,1194;0,2452;0,4214;0,00;1,00;0,00;0,00;0,00;0,0005;0,0005;0,0005;0,001;0,00;0,0357;0,0773;0,1429;0,0984;0,0979;0,1043;0,2384;0,1165;0,0861;0,0214;0,8731;0,1056;4;31;15,30;4,443;0,0002;5,90
13 ;N38Z;246;0,00;0,00;0,00;0,061;0,939;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0041;0,0203;0,0854;0,1057;0,1423;0,1626;0,3577;0,0894;0,0325;0,0479;0,7365;0,2156;7;43;23,30;8,467;0,00;8,20
13 ;N60A;3167;0,0095;0,0054;0,0016;0,0063;0,9773;0,00;1,00;0,00;0,00;0,00;0,0019;0,0009;0,0032;0,0085;0,0088;0,0066;0,0167;0,0622;0,0777;0,0834;0,1137;0,2621;0,1566;0,1977;0,1028;0,7843;0,1129;3;25;11,80;1,615;0,0002;5,40
13 ;N60B;13918;0,1937;0,211;0,2222;0,3731;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0091;0,0315;0,0889;0,0905;0,0967;0,115;0,2679;0,151;0,1494;0,4086;0,5117;0,0797;1;12;4,80;0,599;0,001;2,70
13 ;N61Z;10172;0,7588;0,1552;0,0587;0,0235;0,0037;0,00;1,00;0,00;0,00;0,002;0,0035;0,0042;0,0032;0,026;0,0486;0,4124;0,2183;0,1515;0,0421;0,0178;0,0118;0,0188;0,0146;0,0252;0,1914;0,767;0,0415;1;9;4,00;0,467;0,0008;1,60
13 ;N62A;3619;0,6383;0,1749;0,0981;0,0752;0,0135;0,00;1,00;0,00;0,00;0,0044;0,0039;0,0127;0,0116;0,0263;0,0108;0,1177;0,1271;0,1633;0,0619;0,0379;0,0354;0,1103;0,0862;0,1907;0,4708;0,4716;0,0576;1;8;3,30;0,483;0,0003;1,50
13 ;N62B;5826;0,8666;0,1035;0,0211;0,0079;0,0009;0,00;1,00;0,00;0,00;0,0002;0,0003;0,0002;0,0007;0,1655;0,1045;0,3718;0,1771;0,1292;0,0273;0,0057;0,0031;0,0048;0,0043;0,0053;0,5956;0,369;0,0355;1;5;2,40;0,323;0,0004;0,70
14 ;O01A;1048;0,2118;0,2204;0,1908;0,2214;0,1555;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0076;0,3416;0,5802;0,0706;0,00;0,00;0,00;0,00;0,00;0,00;0,1937;0,5918;0,2146;7;41;19,60;2,711;0,0001;9,00
14 ;O01B;1066;0,0122;0,0094;0,0497;0,0919;0,8368;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0038;0,3452;0,5478;0,1013;0,0019;0,00;0,00;0,00;0,00;0,00;0,0165;0,7979;0,1856;2;20;9,60;1,752;0,0001;4,20
14 ;O01C;5697;0,3681;0,2824;0,2006;0,1489;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0012;0,0051;0,3802;0,5524;0,0609;0,0002;0,00;0,00;0,00;0,00;0,00;0,0337;0,8172;0,149;3;25;10,20;1,552;0,0004;5,20
14 ;O01D;16219;0,3575;0,2944;0,2156;0,1324;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0006;0,0051;0,3892;0,5509;0,0536;0,0006;0,00;0,00;0,00;0,00;0,00;0,0065;0,9273;0,0663;1;13;6,40;1,208;0,0012;2,10
14 ;O01E;25595;0,4473;0,288;0,1769;0,081;0,0068;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0007;0,0046;0,4116;0,5346;0,0484;0,0002;0,00;0,00;0,00;0,00;0,00;0,0069;0,943;0,0501;1;10;5,40;1,133;0,0019;1,40
14 ;O01F;63702;0,5853;0,2167;0,1595;0,0363;0,0022;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0006;0,0041;0,4052;0,5465;0,0434;0,0002;0,00;0,00;0,00;0,00;0,00;0,0066;0,9385;0,0549;1;9;5,00;0,984;0,0047;1,20
14 ;O01G;15830;0,3413;0,3868;0,175;0,091;0,006;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0004;0,0028;0,3418;0,5792;0,0754;0,0004;0,0001;0,00;0,00;0,00;0,00;0,0071;0,9221;0,0708;1;9;4,60;0,878;0,0012;1,30
14 ;O01H;63065;0,6694;0,183;0,1229;0,0225;0,0022;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0007;0,0026;0,352;0,5842;0,0604;0,0001;0,00;0,00;0,00;0,00;0,00;0,0067;0,9717;0,0215;1;8;4,30;0,823;0,0047;1,10
14 ;O02A;813;0,3887;0,1919;0,182;0,1378;0,0996;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0025;0,0111;0,3579;0,5806;0,048;0,00;0,00;0,00;0,00;0,00;0,00;0,3102;0,5947;0,0951;2;20;6,90;1,525;0,0001;4,10
14 ;O02B;15700;0,3427;0,232;0,3249;0,0861;0,0143;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0006;0,005;0,38;0,5767;0,0377;0,00;0,00;0,00;0,00;0,00;0,00;0,0369;0,9097;0,0534;1;8;4,00;0,805;0,0012;1,30
14 ;O03Z;8023;0,7884;0,1477;0,0411;0,0208;0,002;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0009;0,0046;0,3885;0,5534;0,0526;0,00;0,00;0,00;0,00;0,00;0,00;0,1089;0,8287;0,0625;1;6;3,00;0,802;0,0006;0,90
14 ;O04A;287;0,3066;0,1707;0,1882;0,1882;0,1463;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0035;0,0035;0,324;0,6202;0,0488;0,00;0,00;0,00;0,00;0,00;0,00;0,1011;0,8062;0,0927;1;14;6,10;1,597;0,00;3,10
14 ;O04B;1907;0,5139;0,2554;0,1348;0,0802;0,0157;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0016;0,01;0,4305;0,5123;0,0456;0,00;0,00;0,00;0,00;0,00;0,00;0,4271;0,5258;0,0471;1;8;3,50;0,635;0,0001;1,40
14 ;O05A;2061;0,5672;0,2528;0,1101;0,0665;0,0034;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0029;0,0053;0,3775;0,5575;0,0563;0,0005;0,00;0,00;0,00;0,00;0,00;0,2065;0,7176;0,0759;2;23;8,20;1,103;0,0002;4,80
14 ;O05B;1613;0,5859;0,2554;0,093;0,0589;0,0068;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0031;0,0093;0,4284;0,504;0,0552;0,00;0,00;0,00;0,00;0,00;0,00;0,248;0,6646;0,0874;1;10;4,00;0,887;0,0001;1,90
14 ;O05C;301;0,5914;0,0864;0,2259;0,0963;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3488;0,608;0,0432;0,00;0,00;0,00;0,00;0,00;0,00;0,3007;0,5356;0,1637;1;6;2,50;0,288;0,00;0,90
14 ;O40Z;7714;0,7753;0,1448;0,0586;0,0205;0,0008;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,004;0,0131;0,3932;0,4944;0,0941;0,0012;0,00;0,00;0,00;0,00;0,00;0,6688;0,2957;0,0355;1;6;2,70;0,554;0,0006;0,90
14 ;O60A;1061;0,3987;0,3025;0,1734;0,1188;0,0066;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0009;0,0094;0,4081;0,5363;0,0452;0,00;0,00;0,00;0,00;0,00;0,00;0,1769;0,6611;0,162;3;29;11,20;1,31;0,0001;6,70
14 ;O60B;13344;0,3484;0,3608;0,1865;0,1018;0,0025;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0009;0,0055;0,4152;0,5341;0,0442;0,0001;0,00;0,00;0,00;0,00;0,00;0,0284;0,9099;0,0616;1;10;4,70;0,741;0,001;1,70
14 ;O60C;80940;0,5377;0,2985;0,1284;0,0351;0,0003;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0011;0,0062;0,4412;0,5171;0,0343;0,00;0,00;0,00;0,00;0,00;0,00;0,048;0,8814;0,0706;1;7;3,80;0,634;0,006;1,10
14 ;O60D;269429;0,7598;0,1577;0,0757;0,0067;0,0001;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,001;0,0065;0,4445;0,5192;0,0288;0,00;0,00;0,00;0,00;0,00;0,00;0,101;0,8626;0,0363;1;6;3,20;0,54;0,0199;0,90
14 ;O61Z;12076;0,7001;0,2098;0,0691;0,02;0,0012;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,002;0,0079;0,4466;0,5024;0,0409;0,0002;0,00;0,00;0,00;0,00;0,00;0,1776;0,7852;0,0372;1;8;3,70;0,394;0,0009;1,40
14 ;O63Z;2314;0,8803;0,0968;0,0169;0,0056;0,0004;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0065;0,0169;0,478;0,4382;0,0605;0,00;0,00;0,00;0,00;0,00;0,00;0,5454;0,4294;0,0252;1;6;2,50;0,367;0,0002;0,80
14 ;O65A;9203;0,4391;0,3102;0,1579;0,0814;0,0114;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0033;0,0115;0,4541;0,4891;0,0417;0,0003;0,00;0,00;0,00;0,00;0,00;0,2409;0,6777;0,0814;2;23;7,60;0,846;0,0007;4,60
14 ;O65B;38902;0,575;0,2618;0,0951;0,0671;0,001;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0037;0,0176;0,516;0,4299;0,0328;0,0001;0,00;0,00;0,00;0,00;0,00;0,2654;0,6786;0,056;1;11;4,00;0,489;0,0029;2,10
14 ;O65C;81457;0,7575;0,1922;0,0502;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0032;0,0165;0,5501;0,401;0,0292;0,0001;0,00;0,00;0,00;0,00;0,00;0,3846;0,5706;0,0448;1;8;3,20;0,374;0,006;1,40
15 ;P01Z;64;0,00;0,00;0,00;0,0313;0,9688;0,5938;0,4063;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;2,50;2,953;0,00;1,30
15 ;P02A;53;0,00;0,00;0,00;0,00;1,00;0,566;0,434;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0411;0,726;0,2329;27;103;59,90;41,014;0,00;21,50
15 ;P02B;235;0,00;0,00;0,00;0,0128;0,9872;0,583;0,417;0,00;0,983;0,017;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0414;0,8103;0,1483;9;48;26,60;16,718;0,00;10,00
15 ;P02C;263;0,00;0,00;0,00;0,0456;0,9544;0,6388;0,3612;0,00;0,9924;0,0076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0623;0,91;0,0277;7;41;19,80;12,406;0,00;7,70
15 ;P03A;672;0,006;0,00;0,00;0,2292;0,7649;0,6265;0,3735;0,00;0,9747;0,0253;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,006;0,8126;0,1814;21;85;60,40;20,924;0,00;13,40
15 ;P03B;902;0,0133;0,00;0,0011;0,3315;0,6541;0,5632;0,4368;0,00;0,9812;0,0188;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0617;0,8178;0,1206;16;69;48,10;13,576;0,0001;11,50
15 ;P03C;1046;0,2715;0,00;0,0048;0,5889;0,1348;0,5172;0,4828;0,00;0,9857;0,0143;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,049;0,8402;0,1108;15;66;45,70;12,412;0,0001;11,10
15 ;P04A;249;0,008;0,00;0,00;0,2731;0,7189;0,6466;0,3534;0,00;0,9237;0,0763;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0507;0,7433;0,206;15;67;43,20;14,956;0,00;12,10
15 ;P04B;655;0,0122;0,00;0,00;0,426;0,5618;0,6107;0,3893;0,00;0,9802;0,0198;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0766;0,8096;0,1137;11;53;33,00;8,686;0,00;9,10
15 ;P04C;645;0,3845;0,00;0,0047;0,555;0,0558;0,5752;0,4248;0,00;0,9643;0,0357;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0282;0,911;0,0607;10;52;31,80;8,197;0,00;9,20
15 ;P05A;406;0,0049;0,00;0,00;0,2857;0,7094;0,6182;0,3818;0,00;0,9557;0,0443;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0597;0,7575;0,1828;10;50;26,10;9,172;0,00;9,50
15 ;P05B;287;0,0105;0,00;0,00;0,324;0,6655;0,6341;0,3659;0,00;0,9059;0,0941;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0604;0,7885;0,1511;6;38;20,40;6,297;0,00;7,20
15 ;P05C;394;0,3198;0,00;0,0127;0,5939;0,0736;0,599;0,401;0,00;0,9442;0,0558;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0727;0,8678;0,0595;6;38;20,20;5,578;0,00;7,20
15 ;P06A;947;0,0169;0,00;0,0011;0,2144;0,7677;0,6125;0,3875;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0425;0,7743;0,1832;8;44;21,40;8,995;0,0001;9,00
