IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
13 ;N10Z;6437;0,5394;0,2169;0,1226;0,0941;0,027;0;1;0;0;0;0;0;0;0,0023;0,0017;0,0405;0,0805;0,2057;0,1257;0,0541;0,0556;0,1372;0,1089;0,1878;0,7261;0,2408;0,0331;1;6;2,6;0,568;0,0005;0,9
13 ;N11A;306;0,2843;0,098;0,1536;0,2092;0,2549;0;1;0;0;0,0065;0;0;0;0;0;0,0229;0,0588;0,1601;0,1078;0,1242;0,1275;0,2059;0,0882;0,098;0,1531;0,71;0,1369;4;27;13;2,703;0;6
13 ;N11B;1006;0,2525;0,1103;0,1183;0,2167;0,3022;0;1;0;0;0,001;0,001;0;0;0,006;0,002;0,0547;0,0775;0,1471;0,0825;0,0905;0,0944;0,2207;0,0984;0,1243;0,2305;0,6532;0,1162;3;23;10,6;1,666;0,0001;4,9
13 ;N13A;426;0,3146;0,0634;0,0634;0,4765;0,0822;0;1;0;0;0,007;0;0,0023;0;0,0352;0,0094;0,0376;0,054;0,0962;0,0376;0,0305;0,0376;0,0822;0,061;0,5094;0,1557;0,6984;0,1459;1;16;6,5;1,294;0;3,6
13 ;N13B;1619;0,8536;0,0982;0,0482;0;0;0,0006;0,9994;0;0;0,0025;0,0006;0,0012;0,0031;0,0117;0,0117;0,1229;0,1167;0,2217;0,1081;0,0877;0,0729;0,1421;0,0852;0,0117;0,5235;0,43;0,0465;1;8;3,3;0,729;0,0001;1,5
13 ;N14Z;21771;0,8717;0,075;0,052;0;0,0013;0,0001;0,9999;0;0;0;0;0;0;0;0;0,0004;0,0226;0,1541;0,1191;0,1165;0,136;0,2875;0,1135;0,0503;0,0003;0,9647;0,035;1;12;6,3;1,355;0,0016;1,9
13 ;N15Z;783;0,092;0,1584;0,1941;0,4227;0,1328;0;1;0;0;0;0;0;0;0;0;0,0089;0,0281;0,1124;0,0677;0,1034;0,092;0,235;0,1252;0,2273;0,0845;0,6821;0,2334;7;43;24,3;4;0,0001;9,8
13 ;N16Z;2294;0,364;0,3296;0,1722;0,1343;0;0;1;0;0;0;0;0;0;0;0;0,0109;0,0872;0,1901;0,1146;0,1408;0,1033;0,187;0,0959;0,0702;0;0,8857;0,1143;;11;3,7;0,885;0,0002;2,3
13 ;N21Z;61621;0,8334;0,1279;0,0386;0,0001;0;0,0001;0,9999;0;0;0;0;0;0;0,0001;0,0001;0,0101;0,1153;0,5851;0,1761;0,0455;0,026;0,0307;0,0082;0,0028;0,0051;0,9425;0,0524;1;9;4,8;1,134;0,0047;1,5
13 ;N23Z;7477;0,8598;0,0924;0,0344;0,0124;0,0009;0;1;0;0;0;0;0;0;0;0,0005;0,0962;0,4747;0,2855;0,0543;0,0265;0,0195;0,0288;0,01;0,004;0,0916;0,8655;0,0429;1;8;3,8;1,094;0,0006;1,4
13 ;N25Z;19608;0,8388;0,0884;0,0469;0,0224;0,0035;0;1;0;0;0,0009;0,0001;0,0004;0,0013;0,0346;0,0384;0,3335;0,2444;0,2262;0,0545;0,0158;0,0123;0,0188;0,0098;0,0091;0,4256;0,5437;0,0307;1;7;3;0,792;0,0015;1,1
13 ;N33Z;198;0,0303;0,0253;0,0253;0,1061;0,8131;0;1;0;0;0;0;0;0;0;0;0,0152;0,0354;0,1566;0,1212;0,1111;0,0808;0,2677;0,1162;0,096;0,0282;0,7984;0,1734;10;50;29;8,157;0;9,8
13 ;N34Z;2459;0,1907;0,0663;0,1277;0,2346;0,3806;0;1;0;0;0;0;0;0;0,0008;0;0,0252;0,0651;0,1602;0,1118;0,0964;0,1065;0,2481;0,107;0,0789;0,0263;0,8726;0,1011;4;30;14,7;4,225;0,0002;6
13 ;N38Z;283;0,0035;0;0;0,0353;0,9611;0;1;0;0;0,0035;0;0;0;0;0;0,0071;0,0459;0,1025;0,1272;0,1131;0,1307;0,2827;0,1272;0,0601;0,0342;0,8063;0,1595;7;43;23,5;7,86;0;8,3
13 ;N60A;3043;0,0161;0,0062;0,003;0,0076;0,9671;0;1;0;0;0,0013;0,0039;0,003;0,001;0,02;0,002;0,0089;0,0118;0,071;0,0759;0,0812;0,1019;0,2902;0,1499;0,1781;0,0997;0,8006;0,0997;3;26;11,8;1,619;0,0002;5,7
13 ;N60B;14451;0,1934;0,2117;0,2205;0,3743;0,0001;0;1;0;0;0;0;0;0;0;0;0,0127;0,0301;0,0958;0,0854;0,0936;0,1154;0,2839;0,142;0,1412;0,4037;0,5075;0,0888;1;12;4,8;0,595;0,0011;2,6
13 ;N61Z;9631;0,7681;0,1527;0,0526;0,0229;0,0035;0;1;0;0;0,0018;0,002;0,0031;0,0028;0,0258;0,0508;0,419;0,2161;0,1495;0,0396;0,0213;0,0113;0,0223;0,012;0,0227;0,1837;0,7708;0,0455;1;9;4,1;0,459;0,0007;1,6
13 ;N62A;3501;0,6515;0,1774;0,0948;0,0637;0,0126;0;1;0;0;0,0043;0,0046;0,0106;0,0123;0,0271;0,0149;0,1282;0,134;0,156;0,0666;0,0417;0,036;0,0983;0,0805;0,1851;0,4573;0,4757;0,067;1;8;3,3;0,463;0,0003;1,5
13 ;N62B;5368;0,8737;0,0965;0,0214;0,0078;0,0006;0;1;0;0;0,0006;0,0002;0,0002;0,0009;0,1636;0,0967;0,3819;0,179;0,1354;0,0211;0,0037;0,0032;0,0043;0,003;0,0063;0,595;0,3688;0,0362;1;5;2,4;0,323;0,0004;0,7
14 ;O01A;1032;0,2141;0,2151;0,1938;0,2045;0,1725;0;1;0;0;0;0;0;0;0,0019;0,0048;0,3857;0,5552;0,0523;0;0;0;0;0;0;0,1225;0,6228;0,2547;6;40;17,8;2,665;0,0001;9,1
14 ;O01B;900;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0,0022;0,3611;0,5444;0,09;0,0022;0;0;0;0;0;0,0267;0,8287;0,1446;3;23;10,3;2,042;0,0001;4,6
14 ;O01C;5418;0,3516;0,2793;0,2076;0,1615;0;0;1;0;0;0;0;0;0;0,0007;0,005;0,3867;0,5412;0,0652;0,0011;0;0,0002;0;0;0;0,03;0,8118;0,1582;3;25;10,3;1,55;0,0004;5,2
14 ;O01D;15491;0,3461;0,3075;0,2148;0,1316;0;0;1;0;0;0;0;0;0;0,0005;0,0041;0,405;0,5348;0,0552;0,0003;0,0001;0;0;0;0;0,0049;0,9221;0,073;1;13;6,5;1,238;0,0012;2,1
14 ;O01E;24202;0,4409;0,298;0,1794;0,0754;0,0063;0;1;0;0;0;0;0;0;0,0004;0,0042;0,4193;0,5293;0,0466;0,0002;0;0;0;0;0;0,0062;0,9401;0,0537;1;10;5,5;1,136;0,0018;1,5
14 ;O01F;59595;0,5822;0,2259;0,1539;0,0363;0,0017;0;1;0;0;0;0;0;0;0,0006;0,0039;0,4129;0,5377;0,0446;0,0001;0;0;0;0;0;0,0062;0,9331;0,0607;1;9;5,1;0,984;0,0045;1,2
14 ;O01G;15655;0,3585;0,3719;0,1762;0,0859;0,0075;0;1;0;0;0;0;0;0;0,0003;0,0029;0,3525;0,5704;0,0733;0,0005;0;0;0;0;0;0,006;0,9428;0,0512;1;10;4,9;0,876;0,0012;1,5
14 ;O01H;58523;0,6723;0,1861;0,1177;0,0223;0,0017;0;1;0;0;0;0;0;0;0,0005;0,003;0,3649;0,5708;0,0606;0,0002;0;0;0;0;0;0,0065;0,9673;0,0262;1;8;4,4;0,835;0,0044;1,1
14 ;O02A;916;0,4771;0,1812;0,1343;0,1277;0,0797;0;1;0;0;0;0;0;0;0,0033;0,012;0,3865;0,5415;0,0568;0;0;0;0;0;0;0,1705;0,7196;0,11;1;18;5,5;1,442;0,0001;3,7
14 ;O02B;15224;0,3482;0,241;0,3211;0,0795;0,0102;0;1;0;0;0;0;0;0;0,0005;0,0049;0,3984;0,5552;0,0409;0,0001;0;0;0;0;0;0,0371;0,9058;0,0571;1;8;4;0,777;0,0012;1,3
14 ;O03Z;9040;0,7898;0,1438;0,0473;0,0169;0,0021;0;1;0;0;0;0;0;0;0,001;0,0043;0,4101;0,5272;0,0569;0,0004;0,0001;0;0;0;0;0,1357;0,7925;0,0718;1;6;3;0,783;0,0007;0,9
14 ;O04A;239;0,3598;0,159;0,1464;0,2176;0,1172;0;1;0;0;0;0;0;0;0,0042;0;0,318;0,5983;0,0753;0,0042;0;0;0;0;0;0,1234;0,776;0,1006;1;15;6,2;1,603;0;3,1
14 ;O04B;1762;0,5284;0,2446;0,1527;0,0641;0,0102;0;1;0;0;0;0;0;0;0,0034;0,0091;0,4603;0,4722;0,0551;0;0;0;0;0;0;0,4324;0,5039;0,0638;1;7;3,3;0,584;0,0001;1,3
14 ;O05A;2010;0,5915;0,2308;0,1075;0,0662;0,004;0;1;0;0;0;0;0;0;0,001;0,0035;0,3856;0,5572;0,0522;0,0005;0;0;0;0;0;0,2065;0,6965;0,097;2;22;8,1;1,128;0,0002;4,5
14 ;O05B;1022;0,499;0,2769;0,1282;0,0832;0,0127;0;1;0;0;0;0;0;0;0,001;0,0196;0,5137;0,4159;0,046;0,0029;0;0;0;0,001;0;0,3174;0,6274;0,0552;1;12;4,4;0,914;0,0001;2,4
14 ;O06Z;421;0,5202;0,095;0,285;0,0998;0;0;1;0;0;0;0;0;0;0;0;0,3278;0,6366;0,0356;0;0;0;0;0;0;0,2109;0,716;0,0731;1;11;2,9;0,598;0;1,7
14 ;O40Z;7517;0,776;0,1514;0,0524;0,0197;0,0005;0;1;0;0;0;0;0;0;0,0033;0,011;0,4196;0,468;0,0975;0,0004;0,0001;0;0;0;0;0,6731;0,2899;0,0369;1;6;2,7;0,563;0,0006;0,9
14 ;O60A;1009;0,3806;0,3053;0,1943;0,111;0,0089;0;1;0;0;0;0;0;0;0,002;0,0129;0,4054;0,5451;0,0337;0,001;0;0;0;0;0;0,1731;0,6745;0,1524;3;30;11,9;1,292;0,0001;7,2
14 ;O60B;14315;0,3519;0,3457;0,1989;0,102;0,0015;0;1;0;0;0;0;0;0;0,0007;0,0063;0,4309;0,5211;0,041;0;0,0001;0;0;0;0;0,0267;0,8885;0,0848;1;9;4,6;0,726;0,0011;1,5
14 ;O60C;83968;0,5366;0,2886;0,1416;0,033;0,0003;0;1;0;0;0;0;0;0;0,0011;0,0058;0,4493;0,5104;0,0334;0;0;0;0;0;0;0,0483;0,9137;0,038;1;8;3,9;0,629;0,0064;1,2
14 ;O60D;247226;0,7795;0,1498;0,0649;0,0057;0,0001;0;1;0;0;0;0;0;0;0,0011;0,0066;0,4564;0,5065;0,0294;0;0;0;0;0;0;0,1007;0,8577;0,0416;1;6;3,3;0,537;0,0187;0,9
14 ;O61Z;10939;0,7122;0,2026;0,0647;0,0193;0,0012;0;1;0;0;0;0;0;0;0,002;0,0069;0,4622;0,4906;0,0381;0,0001;0;0;0;0;0;0,1731;0,7848;0,042;1;8;3,7;0,394;0,0008;1,4
14 ;O63Z;1657;0,889;0,0833;0,0211;0,006;0,0006;0;1;0;0;0;0;0;0;0,0084;0,0187;0,455;0,455;0,0628;0;0;0;0;0;0;0,5707;0,4012;0,0281;1;6;2,5;0,363;0,0001;0,8
14 ;O65A;8543;0,4325;0,3137;0,1654;0,0776;0,0108;0;1;0;0;0;0;0;0;0,003;0,0108;0,4697;0,4783;0,0378;0,0004;0;0;0;0;0;0,2228;0,6807;0,0966;2;22;7,7;0,874;0,0006;4,5
14 ;O65B;39035;0,5755;0,2615;0,0946;0,0674;0,001;0;1;0;0;0;0;0;0;0,0036;0,0153;0,5325;0,415;0,0334;0,0003;0;0;0;0;0;0,2493;0,6928;0,058;1;12;4,2;0,499;0,003;2,3
14 ;O65C;80190;0,7593;0,1926;0,048;0;0;0;1;0;0;0;0;0;0;0,0029;0,0151;0,5553;0,397;0,0296;0,0001;0;0;0;0;0;0,3784;0,5733;0,0483;1;8;3,3;0,376;0,0061;1,4
15 ;P01Z;53;0;0;0;0,0377;0,9623;0,5094;0,4906;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;2,8;3,894;0;1,3
15 ;P02A;51;0;0;0;0,0196;0,9804;0,5686;0,4314;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4513;0,5487;;72;45,1;35,079;0;13,7
15 ;P02B;207;0;0;0;0,029;0,971;0,6522;0,3478;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,027;0,6993;0,2736;8;44;25,4;15,05;0;9
15 ;P02C;249;0;0;0;0,0683;0,9317;0,5743;0,4257;0;0,988;0,012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0219;0,9088;0,0693;6;38;19,2;10,926;0;7,1
15 ;P03A;615;0;0;0;0,1951;0,8049;0,6472;0,3528;0;0,9675;0,0325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0067;0,8255;0,1678;22;87;62,9;20,913;0;13,6
15 ;P03B;838;0,0095;0;0;0,315;0,6754;0,5131;0,4869;0;0,9833;0,0167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0713;0,8414;0,0873;17;72;48,8;13,551;0,0001;12
15 ;P03C;988;0,3026;0;0,001;0,5536;0,1427;0,5273;0,4727;0;0,9818;0,0182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0513;0,8444;0,1043;16;68;46,8;11,939;0,0001;11,3
15 ;P04A;246;0;0;0;0,2764;0,7236;0,6545;0,3455;0;0,9431;0,0569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0396;0,75;0,2104;15;67;43,5;16,657;0;11,7
15 ;P04B;623;0,0096;0;0;0,3676;0,6228;0,565;0,435;0;0,9791;0,0209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0643;0,8523;0,0834;11;55;33,7;9,113;0;9,5
15 ;P04C;552;0,3496;0;0,0054;0,5851;0,0598;0,6105;0,3895;0;0,9801;0,0199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0401;0,886;0,0738;11;53;32,8;8,505;0;9,2
15 ;P05A;396;0,0051;0;0;0,2702;0,7247;0,6061;0,3939;0;0,9621;0,0379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0491;0,7486;0,2023;10;52;26,7;9,647;0;10,3
15 ;P05B;261;0,0115;0;0;0,3525;0,636;0,6015;0,3985;0;0,9004;0,0996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0599;0,7814;0,1587;7;38;21,2;6,112;0;7,6
15 ;P05C;363;0,3278;0;0,0138;0,584;0,0744;0,595;0,405;0;0,9532;0,0468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0583;0,8462;0,0956;6;35;20,3;5,421;0;6,8
15 ;P06A;947;0,0021;0;0,0021;0,188;0,8078;0,6294;0,3706;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0346;0,7794;0,186;8;44;21,3;8,822;0,0001;8,9
15 ;P06B;781;0,0064;0;0,0013;0,2522;0,7401;0,6504;0,3496;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0394;0,8093;0,1513;4;31;15,3;4,864;0,0001;6,5
15 ;P06C;900;0,3122;0;0,0722;0,5022;0,1133;0,6311;0,3689;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1857;0,7494;0,0649;3;25;11,3;3,418;0,0001;5,1
15 ;P60A;986;0,4503;0;0,0061;0,1653;0,3783;0,5396;0,4604;0;0,997;0,003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1,3;0,76;0,0001;0,7
15 ;P60B;1563;0,6302;0;0,0128;0,1996;0,1574;0,5758;0,4242;0;0,977;0,023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1,9;0,503;0,0001;0,9
15 ;P60C;11154;0,8159;0;0,011;0,1418;0,0312;0,5839;0,416;0,0001;0,999;0,001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1,4;0,135;0,0008;0,8
15 ;P61A;92;0;0;0;0,0652;0,9348;0,4022;0,5978;0;0,9891;0,0109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1173;0,514;0,3687;38;136;107,9;40,734;0;22,4
15 ;P61B;161;0,0124;0;0;0,1118;0,8758;0,3416;0,6584;0;0,9938;0,0062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,159;0,5689;0,2721;32;118;90;32,494;0;21,9
15 ;P61C;116;0,0172;0;0;0,0517;0,931;0,4914;0,5086;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0921;0,5088;0,3991;33;119;94,1;34,652;0;22
15 ;P61D;346;0,0318;0;0;0,2312;0,737;0,3902;0,6098;0;0,9913;0,0087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0762;0,6431;0,2807;27;102;77,2;26,631;0;17,4
15 ;P61E;133;0,0075;0;0;0,0526;0,9398;0,5414;0,4586;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;;12,2;7,662;0;6
15 ;P62A;160;0,0188;0;0;0,0813;0,9;0,6063;0,3938;0;0,9813;0,0188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1188;0,613;0,2682;29;109;84;28,056;0;17,3
15 ;P62B;369;0,0678;0;0;0,3062;0,626;0,4607;0,5393;0;0,9946;0,0054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0528;0,7221;0,225;23;91;68,3;22,429;0;14,6
15 ;P62C;684;0,1096;0;0,0029;0,3626;0,5249;0,4693;0,5307;0;0,9927;0,0073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0441;0,7738;0,1821;21;84;61,8;17,191;0,0001;13,2
15 ;P62D;27;0;0;0;0;1;0,7778;0,2222;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9643;0,0357;3;24;10,7;6,002;0;3,9
15 ;P63Z;484;0,4442;0;0,0062;0,3843;0,1653;0,436;0,564;0;0,9793;0,0207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0559;0,8462;0,0979;13;60;40,9;8,782;0;10,1
15 ;P64Z;1472;0,5571;0;0,0136;0,3159;0,1135;0,449;0,551;0;0,9817;0,0183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0223;0,8867;0,091;10;52;32,9;6,878;0,0001;8,8
15 ;P65A;852;0,061;0;0;0,446;0,493;0,5364;0,4636;0;0,9718;0,0282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0333;0,8875;0,0792;9;48;28,4;6,862;0,0001;8,7
15 ;P65B;2572;0,5583;0;0,0093;0,4044;0,028;0,514;0,486;0;0,9895;0,0105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0213;0,9121;0,0667;7;42;24,3;4,859;0,0002;7,8
15 ;P65C;3936;0,9593;0;0,0185;0,0211;0,001;0,4164;0,5836;0;0,9883;0,0117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,029;0,9218;0,0492;6;35;19;3,612;0,0003;6,4
15 ;P65D;456;0,9978;0;0,0022;0;0;0,3553;0,6447;0;0,9627;0,0373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0405;0,8803;0,0792;3;23;11;1,816;0;5
15 ;P66A;1110;0,0405;0;0,0054;0,445;0,509;0,5649;0,4351;0;0,9658;0,0342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0342;0,8625;0,1033;5;34;17,5;4,024;0,0001;6,8
15 ;P66B;3748;0,5173;0;0,0083;0,4424;0,032;0,5691;0,4309;0;0,9797;0,0203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,05;0,8794;0,0706;4;29;14,4;2,873;0,0003;6
15 ;P66C;9866;0,9655;0;0,0167;0,0167;0,001;0,4785;0,5214;0,0001;0,9916;0,0084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0602;0,8686;0,0712;3;22;10,8;1,886;0,0007;4,7
15 ;P66D;17079;0,9989;0;0,0009;0,0002;0;0,441;0,559;0,0001;0,995;0,005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0233;0,8766;0,1001;1;8;4,4;0,328;0,0013;1,3
15 ;P67A;4280;0,0264;0;0,0023;0,4252;0,546;0,6016;0,3984;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0448;0,8603;0,0949;3;22;9,6;2,292;0,0003;4
15 ;P67B;18619;0,3619;0;0,0185;0,5804;0,0393;0,5954;0,4046;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0256;0,9008;0,0735;1;15;6,3;1,173;0,0014;2,9
15 ;P67C;45954;0,9369;0;0,0351;0,027;0,001;0,5725;0,4275;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0007;0,9278;0,0715;1;10;4,7;0,672;0,0035;1,9
15 ;P67D;448120;0,9985;0;0,0013;0,0003;0;0,5064;0,4936;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0737;0,8852;0,0411;1;6;3,3;0,247;0,034;0,9
16 ;Q01Z;1519;0,3246;0,1402;0,106;0,1725;0,2567;0,5497;0,4503;0;0;0,0007;0,0033;0,0138;0,0336;0,0783;0,0316;0,1652;0,1007;0,1172;0,0882;0,077;0,0678;0,1251;0,0481;0,0494;0,0161;0,8715;0,1124;2;21;9,5;2,348;0,0001;3,9
16 ;Q02A;1462;0;0;0;0;1;0,5048;0,4952;0;0;0,0014;0,0034;0,0027;0,0007;0,0048;0;0,0096;0,0171;0,0465;0,0417;0,0581;0,0643;0,2592;0,1902;0,3003;0,0858;0,7599;0,1544;5;33;16,5;2,974;0,0001;6,9
16 ;Q02B;254;0,6772;0,1732;0,063;0,0866;0;0,5157;0,4843;0;0;0,2165;0,3858;0,3976;0;0;0;0;0;0;0;0;0;0;0;0;0,0912;0,8581;0,0507;1;14;5,6;1,678;0;2,7
16 ;Q02C;4733;0,5255;0,1468;0,1386;0,1891;0;0,5521;0,4479;0;0;0;0;0;0,0158;0,018;0,0095;0,0638;0,0587;0,1149;0,0782;0,0873;0,1008;0,2413;0,1059;0,1059;0,1486;0,7727;0,0787;2;18;7,3;1,363;0,0004;3,7
16 ;Q03A;235;0,7447;0,1319;0,0723;0,0426;0,0085;0,5277;0,4723;0;0;0,0723;0,2851;0,3362;0,3064;0;0;0;0;0;0;0;0;0;0;0;0,1917;0,7508;0,0575;1;12;5,2;1,162;0;2,8
16 ;Q03B;4894;0,7313;0,0954;0,0625;0,0707;0,04;0,4771;0,5229;0;0;0;0;0;0;0,0253;0,0141;0,1424;0,1142;0,1557;0,0866;0,084;0,0807;0,1543;0,0776;0,065;0,2504;0,6719;0,0777;1;10;4,1;0,828;0,0004;2
16 ;Q60A;173;0,7572;0,0809;0,0636;0,0751;0,0231;0,7225;0,2775;0;0;0,0173;0,0116;0,1908;0,2601;0,5202;0;0;0;0;0;0;0;0;0;0;0,1983;0,7457;0,056;2;16;8;1,353;0;3,4
16 ;Q60B;216;0,6389;0,1296;0,1111;0,088;0,0324;0,6204;0,3796;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2326;0,7176;0,0498;1;16;4,8;1,121;0;2,9
16 ;Q60C;28302;0,4108;0,1672;0,1544;0,2049;0,0626;0,4721;0,5278;0;0;0;0,0204;0,0443;0,0351;0,0307;0,01;0,0395;0,0329;0,0625;0,0493;0,0578;0,0738;0,2126;0,1347;0,1965;0,1356;0,7996;0,0648;1;15;5,8;0,784;0,0021;3,1
16 ;Q60D;2784;0,8369;0,1167;0,0463;0;0;0,6063;0,3937;0;0;0,0866;0,2364;0,3254;0,1821;0,1695;0;0;0;0;0;0;0;0;0;0;0,2334;0,7203;0,0463;1;9;3,9;0,618;0,0002;1,7
16 ;Q60E;3112;0,7388;0,1494;0,1118;0;0;0,4794;0,5206;0;0;0;0;0;0;0;0,0431;0,1745;0,1112;0,1517;0,0768;0,0656;0,0704;0,1427;0,0861;0,0781;0,3251;0,6288;0,0461;1;10;4;0,562;0,0002;1,9
16 ;Q61A;4681;0;0;0;0;1;0,4315;0,5685;0;0;0,0011;0,0015;0,0002;0,0002;0,0004;0,0006;0,0058;0,0047;0,0173;0,0199;0,028;0,0419;0,1694;0,1829;0,5262;0,1206;0,8179;0,0615;3;25;11;1,552;0,0004;5
16 ;Q61B;4867;0,3928;0,1681;0,1868;0,202;0,0503;0,4109;0,5891;0;0;0,0027;0,0086;0,0142;0,0199;0,0269;0,0125;0,0641;0,036;0,0557;0,0339;0,0364;0,052;0,1705;0,1603;0,3063;0,132;0,8002;0,0677;2;17;7,7;1,132;0,0004;3,4
16 ;Q61C;183;0,3169;0,1694;0,2514;0,2295;0,0328;0,5738;0,4262;0;0;0,0656;0,224;0,224;0,2787;0,2077;0;0;0;0;0;0;0;0;0;0;0,7113;0,2268;0,062;1;8;3,7;0,962;0;1,7
16 ;Q61D;5326;0,2139;0,1474;0,2174;0,3173;0,104;0,4658;0,5342;0;0;0;0;0;0;0;0,0045;0,024;0,0205;0,0605;0,058;0,0775;0,1025;0,2841;0,166;0,2024;0,2244;0,6848;0,0909;1;15;6,1;0,88;0,0004;3,4
16 ;Q61E;50500;0,3717;0,2103;0,189;0,229;0;0,3659;0,6341;0;0;0,0044;0,0049;0,0029;0,0024;0,0072;0,0033;0,0201;0,0224;0,0527;0,0335;0,0371;0,0504;0,1831;0,166;0,4095;0,1538;0,795;0,0512;1;14;5,7;0,804;0,0038;2,9
17 ;R01A;750;0;0;0;0;1;0,58;0,42;0;0;0;0;0,0027;0,0027;0,0013;0,0013;0,0067;0,02;0,0573;0,0627;0,084;0,104;0,312;0,1853;0,16;0,0722;0,774;0,1538;8;44;24;5,954;0,0001;9,2
17 ;R01B;428;0;0;0;0;1;0,5584;0,4416;0;0;0;0,0047;0;0;0,0023;0,0023;0,021;0,0093;0,0444;0,0561;0,0701;0,1121;0,2827;0,2009;0,1939;0,0909;0,7782;0,1309;7;43;21,4;4,906;0;9,5
17 ;R01C;850;0,3318;0,08;0,2106;0,3776;0;0,6059;0,3941;0;0;0;0;0;0,0012;0,0012;0,0047;0,0224;0,0329;0,0929;0,0882;0,08;0,12;0,2965;0,1729;0,0871;0,0372;0,8772;0,0857;3;27;12,6;2,904;0,0001;5,7
17 ;R01D;764;0,6924;0,1531;0,1518;0,0026;0;0,5668;0,4332;0;0;0;0,0013;0,0013;0,0052;0,0079;0,0079;0,0471;0,0288;0,1217;0,0628;0,0877;0,1191;0,3194;0,1152;0,0746;0,0948;0,8517;0,0535;2;18;7,3;1,688;0,0001;3,5
17 ;R02Z;609;0;0;0;0;1;0,5189;0,4811;0;0;0;0;0;0;0,0016;0;0,0213;0,0345;0,0722;0,0887;0,11;0,1182;0,2906;0,156;0,1067;0,0575;0,8142;0,1283;6;38;18,7;5,435;0;8
17 ;R03Z;757;0;0;0;0,0079;0,9921;0,5469;0,4531;0;0;0;0;0,004;0,0013;0,0172;0,0013;0,0172;0,0317;0,0357;0,0343;0,0515;0,1044;0,2893;0,1797;0,2325;0,0939;0,7724;0,1337;6;38;19,8;3,83;0,0001;8,4
